Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7
338.19765896978765,1.6281937118471004,214451.0060088443,41684124726064.55,343.0838402665993,-21156.927147747014,-670.3726424271844
338.4893186978643,1.6108392435529668,242190.54155460902,53246908730639.88,342.37720159656124,-21156.085476230972,-671.3347280402693
337.3514542687973,1.5914611829485492,195168.4496405251,44589472285906.51,341.6206480066174,-21155.280866623565,-669.7065229274224
340.7196347661228,1.449098744609631,289080.3706756298,46256355708992.23,344.54213890698253,-21148.865778799776,-674.7209170577175
338.92387211821995,1.4151318889297821,242336.85295081587,52124437625373.305,344.9169901682354,-21157.867499314674,-674.2581763884739
338.384790983238,1.411056597398134,223634.73467543034,47042163084653.586,343.93924497243484,-21150.087342846913,-674.0117337054883
343.662461847938,1.3840876045796313,243198.98540487557,46946946127438.68,347.1631615639935,-21150.612335506277,-679.5477876849944
337.4487394264176,1.5299534129608816,261403.53414161017,51067663977363.22,344.65175598599126,-21159.56830853412,-670.429212669744
333.3823372847637,1.5127284257173759,186317.60161734256,46177707962697.65,338.3879228997812,-21153.31000468431,-662.5105531800709
329.9145226924107,1.5203509402268942,217758.65145301117,47283810298280.65,335.9166450024874,-21152.24883480642,-654.9810343208785
329.66475234809803,1.5177061824605786,210337.37652316812,39168318595024.8,334.0061759111933,-21148.195402959886,-656.4782861732667
336.60096876715585,1.5517238276907788,258173.91354704733,38716200598295.055,338.857710381247,-21149.859275570583,-659.0131811253423
329.1988797623111,1.566529212319167,241632.96058009652,33900807724453.24,333.92592054977627,-21153.21010600109,-654.1283700420182
334.1946781381315,1.5673735575923704,260690.68546830147,41711508749160.62,336.3786026925954,-21141.510134217642,-659.7632751374159
331.442310731094,1.5606085748868648,163656.64883142384,39514575275882.67,336.7495390581694,-21150.629895489248,-660.5705266264013
331.3626426040287,1.5650464114005362,245972.63809971913,39828940198619.16,336.1260919213076,-21151.819843388166,-656.3586861102768
333.03919667850965,1.5811989021948718,246345.87838140014,38664138551228.11,336.1613259824175,-21143.91175057071,-658.6166021930717
323.613237104206,1.7624763381081867,213065.8357877721,32078790391819.676,331.23330047371496,-20650.643111094356,-648.456273437671
340.14498680389835,1.7126062874089594,414432.06641594425,49428901579546.35,344.18974935968726,-20575.86711727385,-672.6761278956812
338.6867077379934,1.7017780823532558,219678.48154923538,36795030715620.81,342.916869965895,-20579.67561939392,-673.7385033488199
343.77562190753605,1.719375268546558,215065.31930259772,30631437009689.777,345.6225522419618,-20572.77143687864,-679.1835262165529
341.5642147854064,1.7097782711576412,188940.92672237472,32320532827577.805,345.75551188645585,-20577.34636989748,-681.7549471453124
347.0912449303725,1.7051442167180573,159846.18314158532,30540756651409.883,349.69223310874685,-20577.542657669877,-684.7278504131805
345.2584473693475,1.6708977391788729,173015.14323686232,33988665271074.484,349.42631381975883,-20579.3114867631,-683.9838342766484
343.92699134896,1.6471951469634067,182456.77030523328,29361449081331.586,348.9939625282224,-20578.81636780547,-683.5040638112014
348.79182667708255,1.6244111377946318,172544.37218679348,26418398236220.887,350.244527016645,-20576.036487785368,-689.3953847863266
348.7464530361643,1.6435239380323488,225505.26595845624,30624740363284.242,351.07017851532106,-20576.926717166178,-691.6633230020594
350.7207642887419,1.5078384384493753,257151.10530836444,32788399896137.676,353.58153515712746,-20574.579106038735,-695.0778754387013
350.34420026062935,1.5082111649578673,241263.01727674768,35675554838294.78,355.4848106276115,-20581.598728498815,-693.8105747712514
351.3667807991924,1.5048438511153954,223948.67392800687,33392653136892.555,354.83674858416873,-20573.010455968542,-697.7052695884296
356.19349483064184,1.5109506890354425,297289.6350247389,38715140617732.94,359.65676814400734,-20575.31561545428,-702.2009791902296
355.8007524961365,1.527877548403298,354907.29436813167,45146024709231.984,360.18953650970707,-20573.488078705148,-705.6138580089689
357.2692592270024,1.4932074985838653,274224.0292746376,46137131975412.39,360.7873900160683,-20575.500671498812,-707.8373523715069
357.19840940245393,1.4675439502300447,198552.6640335292,35560869722807.266,360.94638371682686,-20568.966134570823,-710.3429443294261
362.41953938631144,1.4635911615752772,298266.54717967525,47193957805035.4,365.1601816807907,-20567.630967930796,-718.3143864000899
362.78364425892573,1.410677470498445,282659.2383044472,45838674922199.625,366.97047837890136,-20576.314307291108,-719.2438022087347
363.0471460998321,1.4120476179591224,304179.1826085794,48564166455624.57,367.3377445297764,-20559.230188086658,-721.2934262669346
365.62935256618704,1.1998626366215688,287840.1903011868,51380260271634.445,368.8523687317396,-20562.147079066952,-725.2191759940854
360.883901981792,1.2202069264360715,280141.328518764,48829217383323.42,366.86262300294817,-20566.957958279047,-718.2403752972807
360.32695913527505,1.2000004471988834,189193.7676172407,38324961403280.805,364.80500277032417,-20560.357146377573,-714.5770116657675
360.67153846569107,1.179615455541674,159687.13551313878,29406702701259.523,364.1680981795662,-20559.7459265685,-715.167984742973
356.2057680285952,1.2024094858959222,205934.55746178015,32938525340171.008,361.6641798395497,-20562.85172876035,-709.3437944415014
357.4581920924652,1.2218620928041475,279771.0740301449,43082973552062.65,362.4851823996072,-20554.368372014902,-710.5673950859355
364.8641372695537,1.2268971421265267,328033.15908878593,51561942171125.64,367.4214254249125,-20554.28583915881,-719.3159537360964
367.9465695312776,1.270948703744339,338209.6959527228,45363592159785.91,373.11823480823256,-20551.614114511147,-726.4652775014341
378.22258345398916,1.292980093855027,355877.1717491502,45009735993843.984,378.99914216085205,-20548.86399296082,-742.3302454315127
377.55722735888486,1.3209628106007099,312492.7902807282,43182183964727.68,380.6978643321146,-20552.483428016127,-746.3426513745155
376.1956462162483,1.3664606758166373,300655.44426975166,50062934774313.75,381.7420159458683,-20556.16219487833,-743.0629181578151
377.3558353379241,1.3602813064560841,280116.07827355055,43319463978115.555,380.96192404565517,-20548.732489905895,-744.6945096554243
377.0661134832084,1.3575255625788245,247145.36022161256,35433344834037.27,380.4207875904418,-20548.00968579956,-747.6553256828836
377.15872034049227,1.3311317911750384,33136.27605402611,6169117957349.283,379.3310763782252,-20547.684573322003,-749.2811524966055
377.0144172857688,1.2915568097881975,196196.58473094963,26489539377744.945,380.85499845742567,-20550.708209023946,-744.5920470482686
373.7026993713719,1.315386089525194,218576.9034563008,37542338821296.61,378.5295993603662,-20554.391210951806,-736.7067033208228
369.0286564841596,1.3599085739392804,231331.1001246235,42256670201204.74,375.59611909198446,-20548.803201079714,-731.7500049655953
371.6272272144522,1.3444250647394835,210515.18550617655,39090356581816.18,376.0145235676649,-20546.868036433905,-733.5378008007915
371.41002880218787,1.3485212737762848,164008.75166154685,28852133360797.902,374.3529929053517,-20547.263562988534,-733.2146065880214
371.66553446867005,1.3350182025673452,215275.41506644044,33888149418499.367,374.1781928132897,-20541.89805812039,-736.4798351162316
369.9506339910145,1.3341521201234705,223069.64796504984,35127618992148.504,374.9629336521214,-20548.494559378694,-733.4288296795698
368.28278077218,1.3058086002385714,181056.13435904903,28967072766390.94,371.4845977776314,-20544.47516502207,-732.0241063865521
363.72607709570286,1.3457484412133,197460.92216492398,33966012753314.195,370.0648119234891,-20549.491736248467,-724.6185331245532
366.23594607715125,1.3648304291808924,253237.71060048646,38358407024386.78,370.9908804963285,-20542.999007233997,-725.534745947521
370.18252304931394,1.3765977285458035,306601.721278076,40101595904861.49,375.69560637842403,-20542.00854537663,-731.1921323313547
376.0271686807077,1.3804360241756062,386201.1746624606,53843187419080.88,379.4091785470188,-20539.78018995197,-740.243615821908
372.8634729719294,1.3982388930524459,261240.2698769003,40430219270813.516,378.7164866928368,-20546.917243085383,-738.6652081820968
372.4329812558404,1.3712569824544483,222051.32120532298,32507192487258.87,377.4891668975075,-20539.35413536021,-740.2346898597601
377.5006962652819,1.3552999427970127,246662.40337363645,32139490897538.004,380.598377045675,-20538.675122565757,-748.0043679943735
382.2435434440505,1.362639444660969,266565.5305070898,37962355743961.914,385.96418199934567,-20535.561036853192,-755.9140721601814
386.9138671803678,1.32982938474705,243405.29189225452,35092201200359.15,390.10080758223955,-20541.980605276825,-762.4049202595704
387.2917329112935,1.3539389949656673,258054.23973721015,31997272878652.035,392.0924128864785,-20539.19716463888,-764.6219061080424
382.4479062501774,1.3564447359538971,743384.9240565187,48529292870776.125,385.5271817691905,-20912.92439128039,-754.539882188901
381.0767188129123,1.3581129102150107,439099.5438834976,34687912124739.33,384.903997216795,-20913.353342951497,-755.9680361325568
383.1672444598568,1.3461401762805543,366818.76695701707,34378984780923.02,386.0433273446099,-20909.11793310856,-759.7476005517874
383.7147760403895,1.3565301087408612,349612.6478151451,32018258632222.65,386.27010483820357,-20912.90908346834,-760.775900418739
385.54332832673447,1.2916466354063083,77486.38535156663,7363205522274.39,387.32598084837605,-20911.224834401364,-760.5815974622276
383.21114858261643,1.2970278440639393,411549.16258577205,34776189053397.438,387.16360816296293,-20907.830956356192,-761.7690044186843
384.7427130633511,1.3161503976061033,446437.34877353103,34434403147216.46,389.8740527663952,-20905.827314161193,-763.8765837331473
387.1044645926337,1.3266265274644735,416196.4538927301,32270315787915.38,390.9317429965164,-20906.34910408489,-767.9709153134859
387.2557705363593,1.349012446493437,354524.87147543894,33105621137118.92,390.4827235592008,-20908.531052097962,-766.9665631498578
380.34195973366855,1.3381925363878546,428395.7405253108,35044208353491.367,386.90780315018924,-20904.35395615945,-761.0669012985181
389.8096479582146,1.3072523057370007,533101.8601462835,33970441009426.19,392.04385982509996,-20897.50094537999,-770.2860413900855
391.86189356424035,1.2956973790841217,508777.88216275483,34582940935576.934,395.4137733799029,-20897.889636947933,-776.4674515994659
395.1701236407858,1.3082827888253012,606814.0656834275,50157687045240.29,399.4495056558969,-20899.727618249723,-780.5031838754601
397.3577100549885,1.3144871923620562,521850.2975229604,49563910353692.49,402.98451322603603,-20892.17320094238,-787.5138740234142
405.0129925507334,1.301391984042226,638919.0461624895,54215158755432.31,408.3509758344381,-20894.488192028322,-798.292336160932
402.89416507258835,1.316808343660703,572064.2273734104,54180232009179.65,408.48522811064555,-20897.615545484263,-798.1491942069756
409.36403625382013,1.3804827408240723,640974.1400938348,63209652039912.06,413.86257603874014,-20887.485117230488,-805.0408715262917
409.7169020338519,1.3917381396188298,452216.80857505626,50486539175287.66,415.0345621256326,-20893.702322701556,-809.9301942881725
409.9933891540414,1.411942772086889,386469.5474798295,41358796243771.51,414.8422548110651,-20900.95969017649,-808.1221426872482
408.50427742010737,1.3999857922554195,382224.16031811805,41739427980053.8,413.7773077011489,-20895.296993934124,-808.6513506462986
408.082652704018,1.421400451882124,477312.8151582358,42599915364558.62,414.48303926121264,-20899.77157915149,-805.8766826566807
406.74666113375855,1.4267998985692627,360667.89369781397,41641406903101.57,411.30996857084915,-20891.369652293495,-807.1831024417754
406.7528294815844,1.4444651213222395,313520.0790148689,39520033893677.77,411.1893229442572,-20896.930123791666,-805.882125316527
407.45765393167363,1.4229457402037193,274779.7124402108,34547748666327.973,410.8654846834054,-20888.091219720583,-807.1003740121123
412.62564087768254,1.4333977201670314,383205.37482762954,33674648714433.42,415.1107593634801,-20884.99582278427,-815.5430279656148
416.9244350462453,1.4505749607015883,561243.4276920585,46003342909832.41,420.2014605396721,-20883.678439461968,-823.2443916480579
418.0488885704804,1.4419000253886165,375528.9875112209,40831719598259.414,423.09695557787694,-20884.3130202796,-828.6467758114452
419.82918260618874,1.4592374620971802,316563.93370360264,39152020125034.17,424.7950654499068,-20887.319760719958,-830.9940135811379
423.20961863669424,1.4339503513708378,381118.74158958514,41392504133284.266,426.1992716902392,-20878.002087227618,-836.2621454683176
429.2110582271588,1.44455743034212,366048.00649711036,39286768198224.48,432.38213327557867,-20875.867164655156,-847.2073344191255
426.2056214600597,1.456710053919556,326610.5322569149,44136150370605.48,433.3218992090311,-20885.34369985203,-843.7002658361971
425.5465153526789,1.4622193913130854,307107.16345470824,31175263880996.613,430.4363823805445,-20874.979992428245,-845.215502337393
430.12887209923133,1.444834569277576,280311.3144194478,34832649444039.676,433.18946115277237,-20874.719257332144,-850.011937037898
427.8511189535759,1.407443512957438,277358.5870916298,40298545948106.125,433.3590907179805,-20873.550418900035,-849.4994199023761
432.0127580940133,1.4040343631272902,321402.2786991436,37185274074245.3,436.08677041092585,-20867.925800280347,-857.2260012421069
435.23136570509035,1.3855460110562114,256685.51539833617,33652762987213.97,439.76510135701625,-20873.322135471,-859.8404736102503
433.42948245199204,1.3306008542344336,448615.005961954,41478998449864.47,440.67221133139117,-20872.567666397692,-858.4086912266969
436.5682643853241,1.3041314149407346,218812.7623226587,28987604502556.207,439.99822862043055,-20865.851542041957,-863.4950382750119
441.25131033903205,1.3046049177876187,304137.4033229014,32941777004350.387,449.61994411862537,-20868.392110354827,-866.6922380906938
439.7547603033084,1.2876451941600957,318461.18868518685,32005939046026.258,446.21828171471947,-20869.434149704997,-870.7136380290927
426.93983627331886,1.4159570656450438,421716.99003738974,51441582655908.7,440.30936734164123,-20886.124699934895,-847.9613242298259
416.8469678544336,1.4444211830361748,443168.20153023157,47194313972483.98,428.69110278984715,-20874.753097720935,-831.0515243535133
420.4418446828816,1.4525586272998647,299078.7612274237,39341965605599.66,427.1562727132047,-20860.72072258434,-834.0204952996423
424.3785205496739,1.4773082767679802,281278.1730065049,32702973593426.527,430.10075169002573,-20872.86938879099,-832.137153570845
411.87636803884885,1.5177757515386907,268109.34183423297,36409208037421.13,420.87635036060715,-20874.160468047605,-816.1498845384715
408.1058747193621,1.5292893438891804,384454.9324239807,52569862882414.805,416.52947936340246,-20877.71480376452,-801.0568445188369
412.69784683164283,1.5845606020153058,409435.8122376525,47430227843948.52,415.44639005399875,-20859.753635167217,-805.5962042526039
406.19713391128215,1.6023206064709894,389571.5914591995,41314401051555.75,414.22814135841327,-20869.768828967844,-804.0673611017922
406.51008685244165,1.5918874479374439,348108.41002238845,38942126381759.62,414.142873020822,-20869.701704223568,-803.2654758844451
412.012434535005,1.5993822508857942,364652.20372358063,40042690603448.516,414.9039382893225,-20865.92407894512,-808.9991366104741
409.2564530108591,1.6067798047374666,223245.75343372053,26464932228039.51,413.5323880080677,-20867.58757796407,-809.8715949838277
404.48614307761625,1.6395718096174474,295618.1820306821,40186285597284.22,413.37545798250085,-20871.775614025453,-804.6187025442175
407.55671034087544,1.683110828497251,285705.2542960837,36080072719257.03,414.360579414672,-20875.886230489723,-804.0454090404126
404.9413308627576,1.7075035952190105,266388.1260569358,39689565083325.3,413.09878944031647,-20869.96222122716,-805.0022286413832
418.1405066778923,1.7147662347529893,524824.6158823885,52431615236859.375,422.4193444270188,-20867.377587017432,-818.0317748913099
425.00805487189,1.8006530484176462,470452.2752959001,51190535908221.63,430.29850166443947,-20864.272203232074,-834.3323597088324
435.17893474857135,1.8414594422449386,661392.5569898023,55301836845587.89,438.3146325079907,-20865.6171433906,-853.1307625517936
432.8872121093107,1.8499579606572456,662834.7629740712,56845930174085.375,439.9020749631468,-20873.71925121956,-857.7484965873471
435.6800222984162,1.8312325981731852,387875.13343443297,45666777485885.67,440.6649544515961,-20870.933600740773,-861.8720371088604
442.3153503389739,1.849323727155381,372706.75158165663,39933375057282.3,445.0925582365202,-20866.29337609286,-871.7874748167577
443.0196305230785,1.752876251246221,346795.67584476207,39609720605259.92,447.52724140774245,-20873.48587276531,-874.714174438081
441.98207813438853,1.7268585616790246,287763.5639322882,37339514492883.83,447.6651221238474,-20878.78832239832,-869.5256868066513
436.2705508917342,1.7149727507106107,262529.9197384768,35707770072197.02,441.6473545538442,-20868.4280859848,-867.3382818144437
440.1567914439512,1.7382169506271055,320866.82438080973,35241166012663.09,444.8340318938233,-20865.218844777377,-871.1855166377626
440.2897737661946,1.698737765252015,307141.77423578047,32098318429726.1,445.3909974180895,-20867.657176289988,-874.3301040749307
445.9651980318689,1.621951400170017,299735.4716573621,38192424979589.43,448.5468330189399,-20859.475950936856,-881.7517150412766
453.0341246401778,1.5654079089441486,363841.46511288325,40047156194112.71,456.21463363233113,-20858.905454658292,-890.2067056904305
448.46047614937953,1.5212134919606821,309473.5058675711,36004079566788.25,454.1663793101926,-20864.01835283459,-890.9723065088031
422.8424205190673,1.6827478815746018,378015.15461614885,41498025856799.04,440.3973570091556,-20876.236329687265,-860.6663065309211
427.5795302272481,1.6655068628829715,267699.26099967747,36399944727630.49,433.69109296860165,-20860.516119760523,-854.9907008432522
430.9626875876767,1.6527210888743165,357570.0423807456,35884271423309.26,434.64900110154167,-20857.92368568813,-853.269550377873
428.41207576172934,1.6418871097045522,210723.4621743544,27494117823217.586,433.38086135736546,-20859.638571109663,-847.7445249459504
428.79052204303855,1.6146000035370798,221622.1372470063,32561253133375.652,434.4721146565385,-20850.315640732966,-851.3314192066237
432.86308298399223,1.5985217115561132,287745.5088153583,37632215494437.07,436.8469285694521,-20851.904557009515,-858.2813329862945
433.38956961311936,1.5834479912258113,501703.2616251367,47671981878303.336,437.5535672394902,-20853.54830133334,-858.5175444236218
432.9294834341165,1.5137500923511649,328228.773817031,40622407520733.19,437.558102789362,-20854.61495844955,-856.4663873495653
437.8048367023919,1.4939745243749831,366265.68295633123,55593062730784.92,443.3128084667966,-20847.998952421978,-862.5926452725037
435.8989986462302,1.5263946718709538,315151.2496134498,44197737609070.74,445.4699159858602,-20860.469047629304,-862.5318689042206
437.5268982062436,1.5275374673508695,346098.454790478,39678078505135.66,441.5013098479698,-20850.56171964766,-867.3881728630342
439.9853476587944,1.5156487297339343,377929.92347006657,41855818682353.734,444.4956798733815,-20846.67108520902,-873.0940760238475
445.83257855361524,1.5304033026072221,385582.9136989061,43967346256201.94,449.9628316889391,-20847.85267262585,-881.7787469185131
449.6576798935594,1.525917323637444,490234.70196796366,42288876336789.43,453.9096671874445,-20850.17677487579,-887.7056220690838
451.7803172335967,1.5888601553026416,396802.15327251237,38428602920936.11,457.5870910235604,-20846.855175527682,-893.9900799715535
450.12756286028554,1.5752608474501268,326801.9859809965,38840421950805.37,458.56767690585974,-20854.765212517967,-893.7433460585233
451.6275599139121,1.570283180329019,288314.453633946,37590091416268.93,456.7180796681092,-20849.196452947537,-895.6905483295168
452.27305937167716,1.5656104749317745,296350.6796847596,37834918189517.64,457.6143043227917,-20852.593626246104,-894.4184173014532
449.1558666557353,1.5566396353899956,262771.0767393843,31412149891228.266,455.58509931011497,-20850.90784352052,-890.9120744065044
446.82568255356097,1.5604087501633945,229313.23153742953,29497145428907.44,452.8492556274001,-20852.809186773928,-888.2353742941191
450.3218658167968,1.392004427653975,200437.91724714218,29561465987827.53,455.1814353715181,-20853.07923276907,-885.9478243607402
441.5669846101146,1.4118291825244056,235406.35091878416,29494153797184.727,448.30735598570493,-20854.536455185473,-877.8896036143778
436.39409927024417,1.4201475120298246,237536.0791374912,37367465812822.38,445.02361787846763,-20851.154730927763,-870.4625499881859
439.2175697764835,1.4038962879797188,173048.65500884515,26284832590621.8,444.8675949628752,-20853.947555072376,-867.1222082185475
431.85183678455917,1.39517737108689,271945.3765706983,31757669654728.773,438.22845706042506,-20856.50711259271,-856.5924756360034
424.63976822229375,1.46225461062086,380126.117450816,49128969442250.5,433.58768243152304,-20860.307906928407,-838.9631561280164
418.7459291530753,1.4654583412967472,317734.03524792544,44203521746543.734,426.0455597452957,-20719.27868692631,-824.1014982649881
422.373340992604,1.4718619843570164,246206.7974712709,29051167662071.89,425.39293731444593,-20711.421287490964,-827.8635079464291
413.6239499610525,1.4539473667355884,282587.3677058048,32923757465543.715,420.99105657665245,-20725.18767620892,-819.4948871255497
410.78304998459123,1.439490610775222,315748.4284027728,36469162135434.23,418.77727628204696,-20712.53551925591,-815.1946631788844
424.32660362214045,1.4906449699489919,486123.54911304306,48142763256892.52,428.16281921905636,-20709.77250131413,-830.0965924052034
426.36398990287177,1.5190386359459598,208201.17967367888,33262414252859.84,430.77507996669084,-20711.5032876193,-842.6981382517922
427.45352401266473,1.5050275426882178,367637.8711518767,35714575872287.086,432.934844022108,-20719.83992257838,-845.5595821093873
425.501678202517,1.5015765047582803,251501.3859983762,32361891866442.18,435.95532585606765,-20727.423590601888,-837.1488109116988
425.3284720322671,1.466766781055136,228335.0270779873,31121543108393.53,430.45983765273905,-20716.429858767067,-842.3170138362727
428.0004162966441,1.447958962994918,214539.69400894776,26666676724397.695,432.7108094562939,-20724.438845444263,-842.91243218431
421.6082585227885,1.4402765328111111,204439.68181824227,28115615349119.47,427.25605481038593,-20728.482137042665,-835.305351784775
414.54559097330275,1.4322176601428616,140879.37531352305,19709507362833.395,421.7703072403536,-20728.39343535828,-825.5223910092777
415.8855479100215,1.440878635863377,147958.2583609107,22414644359308.184,421.5019970686474,-20720.110300778088,-827.1705061630055
420.52811084144463,1.4361550133430168,228555.27165193696,25808879089051.78,424.3108415064428,-20725.735572832407,-832.0618979995426
402.51945090088793,1.5117491774396232,320475.6684304646,35538269717057.59,416.5767786692091,-20746.560835654378,-808.1167648209716
396.4899988905004,1.5127135210593259,291056.7598056947,32582770451472.08,410.06383704247986,-20738.16099621245,-791.0865957706308
405.70853424208474,1.5287850013538025,240958.5398236832,36331934709979.7,410.23296985698767,-20737.55384107392,-792.5790378940419
400.7574588888055,1.5738605643763868,238539.12944712088,42622299354165.11,407.5197607279192,-20731.827235531186,-791.4551459140765
405.1726223083667,1.5638813844324102,190832.07908920955,31947239493491.7,410.31355145971133,-20734.813950086682,-800.6777546214032
412.8939337711034,1.5462691525329706,220810.28425170542,35198601157921.84,415.1962652774932,-20735.62994004403,-811.8410516861923
409.586546010963,1.5345647273133831,171557.35996919227,24937511028330.195,414.3107531596509,-20739.69326088883,-812.4077794416115
407.7023533266182,1.5196215666846842,186190.89224361765,21616370786866.25,413.0294171251333,-20741.822010025957,-808.1628114510995
402.04818135177226,1.496913525847927,261658.07185013578,37978180802638.62,409.53518630812806,-20743.312587228935,-800.2381864061063
401.08031660697094,1.4960583809265513,518331.56411050155,45078955376053.8,408.79932573820116,-20740.075124558905,-796.935226206555
398.0550530075747,1.4840482770362013,236183.95943265958,30159633302272.996,406.5820033951244,-20751.781473344654,-789.0272487893769
398.9488889393246,1.442093137660107,163896.0525785847,23243890227144.48,404.17518145882923,-20744.272312450346,-786.2019338261896
397.8995570796817,1.4343384537620805,164515.85261727445,23887285993649.504,402.97354151491743,-20743.54690737628,-788.2837728152366
400.56140650591533,1.4578389189779677,152701.8741641977,21571701764729.86,404.8942172985171,-20739.118781085705,-794.0342885085038
409.3828782238592,1.4734711967222047,189894.22877764227,27289685769027.49,412.00665062902556,-20741.268181660478,-803.8679005771414
407.3113111753792,1.4830141816750957,208923.62030745985,31020401265539.227,413.18438174575573,-20743.398788637533,-808.9734092437723
411.20632477691987,1.4932165869945617,273901.5830096779,27925884035273.758,417.4800010294082,-20741.832652889952,-815.4071860871666
411.9965557908822,1.490714238651365,213118.8880448457,27008365478426.684,417.3879077691526,-20749.46370930669,-818.8530679425376
404.8641098865105,1.4853478781009015,178973.58062889613,22123639341815.395,413.1011436066785,-20747.788108013938,-810.7917198265495
412.0093071653791,1.5014537741757046,174559.05654908405,20768430813256.902,415.62042558193957,-20743.460664994116,-817.1187039085319
410.79650976878247,1.3924854406744918,190134.56650705796,21336678280741.31,415.7072057694881,-20746.701246932367,-817.8292388318885
415.74545989297883,1.3670665852978359,198740.03791063293,23280492077467.902,418.6630452188453,-20742.344354867753,-822.9685740614209
414.8735846617514,1.3455589224447173,202748.72204620467,26441837828216.273,419.61851279399707,-20749.612539498186,-821.7380664224673
408.0099802363567,1.3079383321898863,263053.6141535158,32548104759037.1,414.34794466860035,-20746.76879220819,-816.4577576637746
417.0682378946115,1.2957004322747274,180350.471390538,27607384004597.344,418.85520134841715,-20741.936526138208,-820.3791595264267
413.9365357386509,1.2574729930726345,152166.2668466481,27081081952004.46,418.8932783694843,-20744.229887287922,-821.3314392579543
417.7546868883628,1.2667340285486113,138111.44507762045,19427213047886.066,422.35474523812945,-20742.30380244656,-826.3140388426287
419.58946799653194,1.2566112806472898,225575.3542425835,25940876373946.453,422.98257332967955,-20742.00997316001,-831.4925137077698
421.36456558795834,1.25752456158564,234995.7633337208,31360471190019.723,426.48920131633463,-20738.290086086556,-836.0109278402715
425.48272824319514,1.2250551355800334,478426.2376852362,48388305276327.66,433.3076446237195,-20741.404890367954,-839.7314955545971
428.68845921220753,1.1813730417276767,321874.1586036848,39209606878244.78,436.25728548825185,-20740.96924475242,-846.9317716871958
425.3793004278312,1.195609310053005,202094.85812736576,30441406233289.465,432.63199887780587,-20742.282391148736,-844.9517665917006
428.028752684415,1.2239568034020876,203464.6701051376,29827924444214.73,432.8746291980947,-20734.477166307257,-847.7287325932535
430.5940812898039,1.2129776885508086,261592.62896257875,29680855517940.26,434.0187108543468,-20735.402569510596,-851.6542078116481
426.956397509708,1.2123274276293479,218864.692813646,27236234145388.016,432.4451558209412,-20739.846011169157,-846.194140093033
427.6251362611026,1.1995170075124744,280421.20405431214,31860019040521.32,432.08475238897944,-20730.142097120188,-847.3941861151329
429.35011386665917,1.1840144044199583,53887.97895668906,10734818682723.791,432.5372490811968,-20732.922301382005,-851.9377487917811
429.84865718900437,1.1811026928156518,266670.15898833435,27173702675725.223,433.95583949397997,-20732.714726863196,-850.2774135708271
429.384648839255,1.1996560662571356,185922.66442453835,22776221593990.953,434.62263011871516,-20730.096929770258,-850.8299731323607
432.06527112238683,1.1953765109286085,211743.23788568095,26804933246292.17,436.95506903711146,-20727.47345211589,-855.0894635216049
432.31002667175846,1.208390562863257,190417.83563497083,24648526861393.59,438.119517472074,-20730.230187141744,-857.060082188651
433.7018746185829,1.199889632430956,219840.849493919,27915138033399.15,438.6348855246581,-20733.42059876522,-855.402226401627
430.5110202531504,1.200596649441133,189451.9508952648,22163564222981.355,435.4151634641839,-20727.470180104032,-853.459944122352
431.4227435296806,1.1974253131809702,243879.93639370485,24823110643446.727,435.91016473805774,-20725.672662548663,-856.1816541677515
434.8493212208827,1.210081427015386,263651.8820795481,24997961000988.035,437.9273613425022,-20721.481850333606,-861.520052521375
433.9450362461423,1.2247212003865409,274639.75476623233,33158905406056.465,438.9031956963644,-20725.928819090375,-861.4906535190626
429.6570323667033,1.206264018096981,230020.50198796688,31173836978184.504,437.3314116871944,-20724.967147185038,-856.7067628536321
435.6811713043837,1.2284783485446553,418087.46765532065,53297073480391.625,441.70849808568835,-20722.00069361397,-860.4206006758623
437.5600509160213,1.2108996505835248,342556.0627404075,45419362503949.81,442.26814174416467,-20718.51921545388,-867.9012299449694
442.239274049123,1.2044250686014657,503581.60116077383,54714142442904.336,446.8816598781225,-20717.02116067205,-875.3113724494965
441.15540721688404,1.182442929440277,266851.87138798827,36040562938616.27,446.5062027401574,-20721.700847999848,-877.3595619780654
439.6316179645014,1.1575606660054987,310638.5284815495,36553302540363.836,448.4543293994102,-20718.495913364666,-875.3806194971116
444.61156101282216,1.1335476708548293,393678.59266614815,45555110923352.71,450.9975202018529,-20718.85602248414,-879.7761245476568
441.25210514015265,1.1527375856675255,417538.54843410355,38937143292058.61,447.6724221993555,-20726.320162650394,-875.7250837109525
440.95705250248744,1.1426468471765014,321103.7719162833,36293438430333.016,446.7036719424362,-20714.72641404547,-874.6702616761786
448.38667627360707,1.1609097131981418,481816.71216188173,48252993582087.85,454.650257687952,-20715.51144349715,-881.7297413820402
445.9575394319423,1.1937914429617897,222676.52671990928,29249247512690.664,452.8872030613282,-20716.367261728854,-886.8380836874483
452.4251428382382,1.2025332052277673,250970.6401423536,24835356463663.344,456.1618268731087,-20709.702258203582,-895.3246547224242
452.38883684140666,1.2022853953154613,293319.0466830913,33157486497130.695,459.145117198119,-20716.542245887314,-895.2600123378219
455.56410619356507,1.2182656737152127,333806.5477371595,32202130339044.766,459.30450937933057,-20707.072848168074,-901.3202801699101
455.466522758179,1.255305241039866,318923.52685109264,42405385281401.664,462.57736216687533,-20720.339565556784,-896.9208788660467
