Feature_1,Close
1847.3310668791637,897.4691176470589
1830.6199404676622,907.4220588235294
1851.3324529372399,923.404411764706
1852.6122250440544,939.5720588235296
1859.2883405935756,940.9073529411766
1979.2784073121034,951.2279411764706
1915.1236804903256,976.9205882352942
2046.3469164883388,1017.0220588235294
2133.7447589687445,1054.6279411764706
2065.4115270184766,1043.110294117647
2134.288271410309,1062.9426470588237
2218.977812810758,1106.3764705882354
2297.7784345301925,1120.9382352941177
2367.063247368567,1165.739705882353
2301.617172030144,1128.2044117647058
2262.015431639367,1081.4485294117646
2102.873368051997,1074.4147058823528
2066.98244583254,1036.125
1998.1583741054385,1036.654411764706
2088.3108233051234,999.6691176470588
2069.048256166877,1038.7911764705882
2182.1630930867905,1064.8617647058825
2090.1804134928266,1048.0
2165.226226683584,1063.6808823529411
2132.0001940072175,1064.8808823529412
2062.2795293387067,1009.895588235294
1974.6825726092084,979.154411764706
1974.8319082960265,967.129411764706
1902.7913310973895,927.6691176470588
1746.5219536095751,904.7220588235294
1714.3945222261673,910.6985294117648
1707.223515156371,871.8838235294118
1767.5649725798266,886.4823529411765
2059.329975877874,1042.785
2127.7097449956614,1035.4083333333333
2092.1337397116395,1071.3
2102.462405502998,1062.71
2013.322969339587,1047.26
2233.9946917248426,1101.5879310344828
1982.7181059651807,1031.045
1903.4186181580974,993.19
1888.986037905594,953.7666666666668
1656.2450194161731,887.1816666666667
1681.399207397731,900.9383333333334
1785.4120535000084,926.3216666666668
2020.5376194744458,996.205
2176.05275527374,1051.8266666666666
2047.3901825423059,1073.8316666666667
2046.814217565182,1036.246666666667
1875.8562668154677,977.3433333333334
1673.7942393114038,910.6983333333334
1741.1644297278337,865.9449999999999
1765.7485567012818,829.9133333333334
1529.6770436915224,844.3366666666667
1682.7066085360086,831.6333333333333
1502.3337951989604,808.4783333333332
1771.8440767097477,856.995
1691.7770729308706,840.6766666666666
1631.114447310671,829.555
1553.1348245764498,777.7616666666667
1390.4483344150642,758.4449999999999
1596.564420641935,809.33
1683.9405380598917,850.6383333333332
1640.62049341944,790.9683333333334
1517.8553297362312,805.4283333333333
1587.3968687566232,787.2583333333333
1432.5679053560439,735.4133333333333
1442.0359036645018,711.9116666666666
1356.2144980868452,722.88
1438.6122576330572,729.5883333333334
1510.8801183447094,726.1183333333333
1402.4707833168247,714.8433333333334
1352.1250155499556,693.8349999999999
1281.9018961067482,660.4783333333332
1257.9245659486076,655.3783333333334
1267.8347059365426,658.8783333333333
1330.619480418924,662.4599999999999
1300.9166123105153,665.6566666666666
1316.5654101798607,676.4566666666667
1365.4988173593183,701.075
1515.9522837241177,739.2549999999999
1415.3453717462435,722.3566666666667
1486.3137032783025,756.4316666666667
1596.4273173615034,781.765
1566.8956643544943,794.3016666666666
1563.5317140097445,796.0483333333334
1591.1563850252976,802.5533333333333
1599.2730304261536,800.4816666666667
1561.560444355694,788.68
1507.2918171774354,783.2466666666667
1561.715259543167,788.4666666666667
1571.9127260231073,808.6783333333333
1621.9947831740271,827.2816666666665
1668.443931391791,845.0100000000001
1695.7963638361516,859.6850000000001
1721.9581625293974,833.3616666666668
1654.61683596148,838.9233333333334
1614.5328223371455,824.5133333333334
1585.0385611338904,823.2883333333333
1641.3512735840368,823.2099999999999
1627.169284016341,832.9566666666666
1693.4721680343873,845.3383333333334
1633.816497129318,837.3966666666668
1693.7476865883643,855.9266666666666
1719.4161758706798,875.4916666666667
1393.5649740577917,781.3866666666668
1504.7898463086997,773.7366666666668
1529.4848367002958,770.495
1523.2771412805673,765.2683333333333
1507.7549507467402,759.3116666666666
1498.563126988816,765.705
1518.7796288851691,750.1066666666667
1454.3699509308794,739.5033333333333
1451.1378558941044,735.58
1424.7458024093212,722.635
1383.3648835916229,711.5566666666667
1383.7558575396472,708.3449999999999
1398.8962580772497,699.1766666666666
1283.503183702601,656.8183333333333
1249.4320345205401,680.3966666666666
1357.1269892977546,656.2783333333333
1271.7346054684335,667.9449999999999
1325.090741435782,664.7133333333334
1301.949150891372,662.8216666666667
1307.067892026333,656.5633333333333
1252.4850424972294,651.2666666666667
1263.9951580879042,640.27
1245.8266774427814,628.8083333333333
1233.7924206029938,628.565
1295.3524495132904,673.0383333333334
1374.491874160444,681.24
1323.9322515159638,662.7
1301.0386276701333,660.355
1305.3157252223502,667.635
1383.3694755675226,695.1633333333334
1360.8642016834879,684.3033333333333
1371.3608025934611,704.5949999999999
1399.898620816481,708.4583333333334
1422.5613338742164,721.9566666666667
1408.7407984094762,716.9533333333333
1425.004921049371,734.8083333333333
1463.7034699451347,735.85
1434.6421664695579,721.7633333333332
1418.7401539291766,725.9333333333333
1455.7396717420804,734.5916666666667
1467.6774970879765,752.285
1583.1255394499951,800.4155172413792
1518.144624217907,769.025
1485.7174024079097,758.3833333333333
1489.4985665629679,760.2466666666667
1520.857825978025,768.595
1533.001634242847,771.4683333333334
1509.1397594787534,771.69
1543.376875789758,766.7316666666667
1498.9068691847303,754.7066666666667
1460.6425900097595,736.4416666666667
1377.0555087055457,699.5583333333333
1329.4537745369778,683.2866666666666
1464.383828857119,724.096551724138
1358.9139239192643,685.4483333333334
1268.6704455502736,646.7266666666667
1361.1475921961503,680.3483333333334
1315.5892873029125,661.6333333333333
1309.739766003355,672.4366666666666
1313.9604478516624,665.4833333333333
1325.2698284958674,664.6566666666666
1290.4580592008533,666.3366666666666
1316.2524998221295,679.1333333333333
1337.1118783444285,672.95
1307.9790712441288,673.8316666666667
1304.445217791094,665.0183333333333
1301.6027847092294,658.3133333333334
1215.8496027735096,626.7199999999999
1216.6053108072756,631.4116666666666
1202.6378321137474,615.63
1272.4227458568198,623.3666666666667
1203.5575392867856,618.6133333333333
1167.1280824819912,598.6483333333333
1195.558317269649,625.6933333333333
1302.156445803412,646.175
1247.705451582283,627.1216666666667
1228.1967699710287,638.1416666666667
1314.6479322434905,656.7833333333333
1378.4523596600716,702.032142857143
1306.3718796792627,663.5216666666668
1332.2536809454857,671.8862068965517
1278.5176098687286,656.9283333333333
1344.8500137318447,667.1483333333333
1323.079455991749,675.2283333333332
1353.3904329085794,686.8266666666666
1356.583168151929,684.2466666666667
1342.5428738405642,689.1583333333333
1389.0622136899365,704.5033333333333
1379.0517062287663,700.705
1361.1915439654751,687.2283333333334
1300.196328090832,661.9
1326.7274528457183,682.5733333333334
1392.1926292603623,685.9416666666667
1350.2869131969935,681.5483333333334
1321.6756233595793,682.9633333333334
1349.4761014524322,684.5483333333334
1343.854866954741,687.765
1362.2595063604156,677.985
1315.235049162085,675.5699999999999
1346.8153794168811,680.5566666666667
1371.5149617843763,697.9366666666667
1372.5422523927768,697.5483333333334
1257.487672241586,671.5616666666666
1313.9899676967311,661.8166666666667
1305.4029727644427,674.535
1334.1802297308002,671.1933333333333
1339.6689529239595,680.7
1416.6855727123752,686.11
1347.2240652719477,686.9766666666667
1366.1469419577215,695.6566666666666
1387.1073439498127,703.8766666666667
1400.1852913119287,706.6066666666667
1424.3738523614518,718.2716666666666
1416.048600055442,711.2116666666666
1363.947385501804,686.8133333333334
1316.0839087069576,683.3416666666667
1320.135343443536,666.5366666666667
1265.7263330020603,651.3666666666667
1239.0659769254278,632.4666666666667
1225.4035366309458,604.2816666666666
1165.5727146451345,582.5333333333333
1162.8896887266424,585.0566666666667
1181.474727185516,596.55
1190.570775446105,609.4016666666666
1196.9017982185662,602.425
1189.5598847516317,610.2099999999999
1194.3092998249524,614.2916666666666
1275.8536078503923,640.3
1279.5914762326827,657.3216666666667
1267.1669014414265,638.9433333333333
1259.2135991832863,639.2516666666667
1271.527310556394,629.8816666666667
1229.2601403900694,618.51
1239.0108732146325,627.2333333333333
1253.047231546654,639.5833333333334
1261.5620668576626,637.1
1301.810079621269,642.9866666666668
1290.1523648052496,655.285
1333.7453040134503,680.3183333333333
1356.991854006995,682.9616666666666
1326.9216278266165,675.1416666666667
1347.3559205799224,681.5566666666667
1333.719720147724,677.9533333333333
1292.4818085794711,663.9133333333334
1331.9754253024255,681.5883333333334
1353.1345942513146,678.9466666666667
1315.592567285698,672.42
1339.2051633580984,682.5316666666666
1335.8051332027085,676.2733333333333
1339.2694510206927,679.45
1334.477396171161,669.5633333333333
1320.7257403449157,677.2033333333333
1336.5398493466478,675.955
1331.6926907863206,678.745
1347.178145512951,676.6416666666667
1322.1190770321714,673.9333333333333
1343.4520850686888,682.605
1329.7338850668543,664.3883333333334
1303.5760223529512,664.6033333333332
1303.0918968938208,659.8333333333334
1266.595528440203,645.6933333333333
1232.3984279191807,633.2866666666666
1229.5376269337175,616.35
1207.5053265673437,617.8033333333333
1209.1964856915183,609.2483333333333
1237.6969121107843,641.4566666666667
1264.3185643905485,625.3266666666666
1200.8568014612522,583.9733333333334
1110.9944570919301,566.9766666666667
1169.2915591272688,585.0166666666667
1163.6486767431938,585.6916666666667
1081.9384015888102,563.3816666666667
1054.555137306266,526.455
944.9302406580966,494.2683333333333
936.7847314087287,509.8
1002.1456043707964,525.12
1018.54289431178,514.9
984.9112628229678,503.9633333333333
982.5910030005459,499.3283333333333
960.934588661384,507.03333333333336
988.1131820181166,498.44
959.7203390342136,485.6933333333333
947.3154441396701,487.7133333333333
978.5854880229638,504.0066666666667
1050.5424063665555,516.1716666666666
980.0837841593536,501.42
944.1620686897456,477.9566666666667
885.3060575877676,468.0
920.8066232677246,474.7433333333334
881.9854030157859,465.32
937.94256533199,465.53333333333336
895.0298945534901,460.25166666666667
890.4392306469852,450.65333333333336
856.9217425591062,414.67
739.9313165679473,395.68666666666667
789.0667706869885,410.2
822.485203294747,421.0683333333333
877.4321309130348,452.35833333333335
957.2695358969308,469.5833333333333
943.9167259773949,478.265
936.8890348613058,475.465
927.004478739097,485.7133333333333
965.6971236658464,486.155
964.5773375428965,476.9866666666667
870.6648704301101,448.9866666666667
904.7051877739882,473.4333333333333
993.3460665540116,486.04
949.5012246678889,482.3466666666666
947.7569298225909,488.6683333333333
987.9144150613189,499.89666666666665
985.6997706845882,502.0066666666666
990.7607841225258,494.10833333333335
966.837245682066,492.75166666666667
958.464761623946,489.9216666666667
967.3318670861107,490.0083333333333
949.3516574528728,490.9933333333334
991.0618865422294,494.4183333333333
992.467031167513,501.3716666666666
1001.3675924540895,502.6266666666667
999.2126437640536,503.6566666666667
1008.4543232603161,510.6383333333333
1019.1195152854606,520.8716666666667
1022.1974511313199,516.7916666666666
1013.8151271248433,514.4633333333334
1032.69011606195,524.3316666666666
1039.601695787434,525.935
1023.5337161181093,509.9216666666667
970.209067985501,500.9983333333333
994.2775816650773,499.7633333333333
976.0749891989859,489.6716666666667
960.5514866720441,489.88
992.1528088166675,492.2183333333333
960.8460291261772,493.0683333333333
988.8800419933533,500.91
985.7830822473383,500.0066666666667
981.6771997965218,501.4283333333333
998.4070799919493,502.385
975.5252640841459,497.0416666666667
938.3348512731287,475.89166666666665
911.6646552481399,470.01666666666665
944.0564532440546,478.9633333333333
937.0576259764775,475.6433333333334
967.1210207444341,490.8603448275862
932.5666735466498,472.87666666666667
902.3016163888158,458.95166666666665
930.5553881026166,481.2266666666666
941.5630103305613,473.3983333333333
935.4983221602783,474.715
949.1856903239296,482.5683333333333
873.486251986097,438.469696969697
790.6711067374303,406.65
824.9037433286308,421.2227272727273
837.2126241816363,420.47878787878784
811.6860090638046,423.919696969697
821.643440439901,418.9606060606061
841.7926728711267,422.9363636363637
812.0978836935784,417.6029411764706
872.1468262886235,440.6
885.6824207033845,436.1954545454546
862.1202170937793,433.8318181818182
844.8418641405752,434.0878787878788
859.3375989707113,436.1318181818182
851.1758090795175,436.67575757575753
866.7825635331592,437.17121212121214
864.7537264539706,445.6734375
844.8889766205847,435.1166666666667
844.7196102367543,431.93030303030304
821.2941836633036,417.9470588235295
847.0722524346761,426.969696969697
848.6007244126923,430.29848484848486
882.150755147957,453.278125
875.2419373170685,442.01666666666665
879.114702445916,445.51969696969695
922.6698174889954,465.009375
885.819583619867,448.96818181818185
853.6919242162649,434.7544117647059
870.448391566271,441.9409090909091
860.5768361031021,440.6454545454546
859.6846807854618,435.4757575757576
840.1156895869913,420.6823529411764
866.4426380444861,441.1151515151515
856.7672851879373,436.4818181818182
865.7824669638526,434.04848484848486
809.110591136696,419.8441176470588
862.5758365207026,435.0257575757576
862.577625602222,440.36515151515147
870.809786033176,444.380303030303
854.1989709668615,437.99264705882354
858.4457769133542,437.7838235294117
853.1987691574658,433.6970588235295
856.0442506939183,432.1852941176471
831.2197974523798,422.2088235294118
852.6983174524695,428.8242424242424
847.719303584168,430.3636363636364
846.3101037074407,432.7363636363636
875.7191189035526,444.40625
841.7694148113753,434.0106060606061
861.8482767028407,435.24696969696976
855.1767917172508,434.5636363636364
738.0991567720321,405.3191176470588
825.363537279099,413.8969696969697
761.8636669134411,386.8909090909091
674.7304681777767,352.55294117647054
723.3900652007084,371.45454545454544
731.751039501054,371.3909090909091
688.9222170097606,360.71363636363634
647.2226031374186,334.33529411764704
683.5925431636698,353.47727272727275
710.3030391268827,347.8058823529412
696.0224851994835,361.5393939393939
682.0062417565435,345.1470588235294
697.5047392382504,348.2279411764706
687.3834841230306,346.84558823529414
678.2844259958856,338.1794117647059
690.1525613545991,347.7676470588235
679.9444831656471,349.06617647058823
671.9492006358556,353.22121212121215
688.6308422823178,348.5573529411765
723.4693811480654,365.0439393939394
724.9553010499454,365.3220588235295
744.8221567813697,371.6485294117647
629.9598607974714,342.93676470588235
703.3791884069775,359.4136363636364
712.0007196285948,357.4779411764706
703.6010345153749,359.1090909090909
715.5359973308398,364.08484848484846
713.4066746025666,354.2852941176471
730.600063723617,367.4863636363636
710.7840389553595,360.33529411764704
710.0657227253478,361.5352941176471
739.5723075430681,369.2318181818182
705.853488148214,363.9075757575757
692.7202090551089,355.8014705882353
739.010535945998,372.3772727272727
739.5687293800296,369.16363636363633
715.4381942077831,364.719696969697
744.6175174275849,373.5954545454545
723.3415495195076,358.1573529411765
733.6456768300268,371.3378787878788
725.1254742744607,364.36764705882354
729.1257026915532,366.5455882352941
735.2946136303448,373.2060606060606
753.5784303974136,377.9742424242424
748.8328039673102,384.08529411764704
779.6243176562242,396.9911764705882
776.8581345271133,390.90441176470586
768.6157307274605,392.1102941176471
786.8103740588009,393.9441176470588
783.7814064265267,394.714705882353
818.5783579169573,411.4529411764706
837.9132776166484,410.2455882352941
805.0843157974834,408.5147058823529
796.9229468666473,408.9514705882353
801.3364531147059,411.4367647058824
824.498533904517,420.1058823529412
869.3507549741305,436.7191176470588
907.1419448673427,444.15147058823527
880.8420781928462,445.575
877.167146892004,442.3602941176471
854.9433341189933,433.67794117647054
873.4482252338037,439.3617647058824
857.3570155687511,433.6911764705882
854.9823781921506,439.8666666666667
854.4079251643104,426.5602941176471
827.1431647304025,415.1220588235294
807.3191417153528,419.2147058823529
802.1577993922136,414.2926470588235
809.2414045677857,417.7779411764706
838.5864458483195,412.4176470588235
789.2367895593729,400.5558823529412
818.6592524656551,420.76666666666665
830.4875895305707,417.7485294117647
830.6010383469145,414.90441176470586
827.489299384349,417.4941176470588
848.7580583463042,428.9367647058824
902.1586687754215,451.7469696969697
896.785688632554,449.0573529411764
891.2475341694166,454.6941176470588
888.9137299474921,442.7838235294117
843.5781937674356,433.38235294117646
827.0910708861632,423.4941176470588
876.495136301316,432.9941176470588
842.7788426686069,426.1352941176471
849.8682360490944,429.3720588235294
838.3769128303787,438.3132352941177
859.2283422179277,428.0426470588236
837.7836218265414,425.8617647058823
846.6743045767291,428.53970588235296
838.702788767121,424.9308823529412
848.4894856382256,422.8661764705882
831.5236782104431,419.7823529411765
837.0143693932736,415.6382352941177
820.3877507735382,414.95735294117645
