Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Close
641.1126379611229,2.802750542920195,39800.8897474761,-19887382281078.504,-655.1481358948007,-16486.446508181572,1252.4343761451082,-38531.85838586207,-620.0790246668822,-383668.1330334976,-19887382616762.953,1064.8808823529412
638.0852231338282,2.99177840110534,39788.86525438792,-25455369459226.645,-648.3775958460952,-16471.210764125986,1205.96241543395,-38530.117801220345,-583.3702891637329,-316770.5334762387,-25455369735974.85,1009.895588235294
621.2626257136745,3.039905867850138,39767.24821757563,-16895802504994.781,-625.4394354826055,-16473.835126147802,1144.6397694565317,-38530.0515268916,-563.4286534203302,-268968.08577584504,-16895802736964.28,979.154411764706
581.2976784247608,3.038613611141099,39747.288257133034,-15748498102806.346,-615.7727203570021,-16462.51793946854,1136.6132021689932,-38531.53176991411,-559.7401532546031,-258395.38523516327,-15748498318791.393,967.129411764706
589.6259924256442,3.0377021235510853,39740.59188848582,-21339098607916.047,-605.3573103787386,-16458.829051378056,1092.8108883485434,-38535.298455463046,-541.9756662960332,-394589.41976512386,-21339098962351.086,927.6691176470588
562.9537819298668,3.1003716150802654,39703.69728817659,-22976827850446.645,-558.6363082795273,-16498.881101090756,1056.1520658355712,-38539.4042352075,-518.2390726106507,-408815.8677126399,-22976828220031.082,904.7220588235294
531.1464671579429,3.177358671204367,39682.95023827351,-19272090535671.043,-556.2549699894233,-16484.435065954247,1033.903263203552,-38543.92109903713,-510.64741151724485,-282894.0647661998,-19272090782666.453,910.6985294117648
547.2196716416576,3.21108650497552,39689.90577052357,-18030312744797.28,-545.3622452274709,-16478.998478407386,1027.6564605098192,-38550.878158345455,-511.7102440703217,-417708.3360936424,-18030313119719.78,871.8838235294118
511.39942226785377,3.236479658491786,39681.09246281743,-15550963178908.406,-545.6824911609514,-16453.067982282548,1030.8255863441907,-38557.83412689788,-492.0687843517617,-308830.97380308236,-15550963449695.887,886.4823529411765
572.9455946712125,3.2790294815773042,43965.30294466452,-24696890103590.39,-629.3848886525441,-18156.064127131434,1200.8328143849253,-42700.978273311644,-582.0645234556672,-374109.3688617256,-24696890430161.08,1042.785
631.9844479318708,3.280764508830772,44005.13100935916,-17783438004397.344,-655.8175982385777,-18137.911620483057,1218.4684001737573,-42707.88160343847,-597.1173621495094,-245988.1021392459,-17783438206372.113,1035.4083333333333
599.3256920097914,3.2885500899142204,43983.43834680418,-19211580654418.61,-648.072126019264,-18150.41931456639,1231.0929660781076,-42712.14383830114,-602.1234372738923,-216805.3961400785,-19211580827416.484,1071.3
636.7229126396874,3.2985466528541294,44003.69406207435,-17247612679270.611,-657.9873589700862,-18148.812819605315,1241.0398454935641,-42716.437422942836,-610.5641427631468,-234769.66023974406,-17247612872972.121,1062.71
635.8732050642492,3.2957758348063004,43989.83093266036,-17380542890402.553,-640.0853495071117,-18171.744538393556,1222.4665353995288,-42719.9166550438,-600.1306989539336,-265205.27971014834,-17380543165584.379,1047.26
640.6340473691489,3.282116615761665,45511.732572055334,-20207098584973.17,-678.748121806247,-18723.794376827267,1289.7119716943744,-44187.581130611616,-642.8460943249535,-464456.3910877778,-20207098945162.51,1101.5879310344828
647.2212317014014,3.2562122971676524,43990.89108922562,-25206892189641.91,-633.8500070220794,-18169.336434768422,1208.2376915286095,-42725.59403079924,-592.5276358254754,-577482.6861885623,-25206892723668.89,1031.045
617.6286226216052,3.2480284489079394,43964.1399370892,-33910146366961.62,-615.5049470542209,-18157.405791502286,1159.6437539205945,-42730.75779432319,-572.7268384844263,-757917.071731276,-33910147082838.996,993.19
603.8982105686805,3.201970132642709,43955.09893772391,-30053969578989.516,-607.3470818426377,-18130.078206081365,1117.4469513480562,-42737.966760071744,-555.6960957509224,-744161.8277133525,-30053970276037.164,953.7666666666668
574.7696177765885,3.2114014786641416,43905.44761261629,-15529976100687.85,-542.6112715765432,-18168.115018284316,1050.0024014996454,-42746.584290182145,-522.4099486674625,-476574.7242439194,-15529976533539.463,887.1816666666667
502.5197500638204,3.1867894104591836,43873.11481527995,-29522141617413.945,-558.1566083762611,-18112.674331442104,1011.3007531555927,-42755.30699533985,-498.70872456020106,-696956.7522186014,-29522142274951.88,900.9383333333334
542.080402132298,3.1418826403614557,43908.57566785502,-29081496257268.508,-563.7669331847604,-18118.426908650254,1060.523268667412,-42763.30796331349,-502.4271841547643,-556931.8834521025,-29081496774505.582,926.3216666666668
533.6871663399951,2.9998346032931598,43939.825562729646,-17900280717754.73,-592.3931383507786,-18085.581156821805,1157.495947923926,-42767.386450890874,-569.4702194831239,-538456.9912572782,-17900281222149.69,996.205
585.9815646158124,2.9849277562060275,43989.41755071607,-29317249009128.043,-632.8689666184075,-18079.22227111031,1238.2175742193713,-42768.79813045158,-616.7668498315248,-877850.745853286,-29317249824366.08,1051.8266666666666
621.3510380242478,2.956165895097508,43987.70567476974,-33294799686193.09,-650.2062844780586,-18112.021079281065,1228.539096382097,-42769.162361480485,-583.0564423315574,-300240.80102764553,-33294800134826.492,1073.8316666666667
644.7888053134263,2.920000050672051,43999.337728426995,-32959472595741.535,-641.2226443299169,-18109.050989479412,1226.8513508650535,-42769.33078000946,-606.7181083580257,-779039.1692049839,-32959473138777.4,1036.246666666667
635.7652115036835,2.890186854964156,43969.05305072372,-12568138584115.797,-607.0078712998359,-18130.595461281915,1154.477270778595,-42770.49111741433,-572.1581910730235,-225835.0658598794,-12568138782161.738,977.3433333333334
584.6231401213731,2.893846688251216,43913.020018232135,-15190231701486.043,-549.3312005512925,-18148.69150384199,1075.1300900003107,-42773.81805090424,-534.2299032084784,-590988.7694942704,-15190232231886.18,910.6983333333334
561.2682470114564,2.8527683841136424,43911.49901002563,-17359148021357.852,-558.3108848913548,-18089.214013565223,1021.6572564976631,-42777.18009219086,-509.5328044172476,-362100.3891735087,-17359148340872.037,865.9449999999999
549.4016139351045,2.793822821053662,43909.271890076976,-24611709973943.62,-546.4068694286533,-18064.53505802088,992.4784249429638,-42782.12470394721,-483.10998435141215,-537750.5696633748,-24611710467354.914,829.9133333333334
481.972293947799,2.725955446518684,43839.968110431284,-26689804987342.633,-514.0424256276752,-18101.84972533875,941.315585568237,-42788.012182559265,-460.487706897786,-548789.6118642036,-26689805491669.08,844.3366666666667
506.60946224662797,2.7020025022432455,43875.3567695089,-24931037824773.11,-521.7315275818586,-18062.00270190753,972.9893452785652,-42794.05898134172,-480.4210238094927,-532664.2865288046,-24931038312345.85,831.6333333333333
501.9851226019,2.69219955790556,43845.852374949274,-24725500007020.36,-495.940647856695,-18102.58819263482,934.5794377803625,-42801.856076856464,-458.718471734309,-571385.1987558274,-24725500538650.63,808.4783333333332
481.02507570320523,2.771153711334939,43876.00255517785,-25516229025305.1,-513.5578391379582,-18051.479880298633,1008.1270083335523,-42807.959789827655,-494.10119709981,-620401.4264281275,-25516229640192.45,856.995
522.0495745514362,2.778003526798509,43884.444249619126,-38505948637905.27,-523.3534088943809,-18058.377747788276,993.2108428088504,-42814.08812770415,-489.9673776569179,-873974.9643293126,-38505949444017.586,840.6766666666666
501.6898215287785,2.7516932984266083,43865.11913819962,-27297953099615.332,-511.4256585832034,-18056.361814438802,971.2988306958667,-42821.10439615163,-481.8431368140091,-527816.5205156761,-27297953566207.094,829.555
516.0319993011706,2.8084157326515777,43860.53435663568,-27784669327965.9,-499.99930694608,-18049.638182929873,922.9950516104702,-42828.61894807432,-454.5826743873772,-548428.8763667968,-27784669857350.395,777.7616666666667
455.56529711428095,2.7816197702608707,43805.77509434564,-26371142558549.19,-468.0502229934311,-18060.267790009562,866.5389454448016,-42835.58349433117,-416.2429824825825,-418774.75334786775,-26371142993972.055,758.4449999999999
433.31723910495873,2.79815467838317,43825.724234489666,-23582750130621.41,-487.82036282186556,-18020.581164863153,924.0025959282736,-42839.868722328305,-448.67269711686924,-499472.61326667696,-23582750509502.29,809.33
466.05432002700877,2.7737215595826656,43855.26522027402,-29979641797352.73,-513.9296850974147,-18018.66437205441,976.5369139641016,-42840.952910427644,-481.0460414860256,-511317.195772734,-29979642255592.812,850.6383333333332
525.052626254854,2.7873637063614356,43878.23363093459,-30788670414552.938,-523.201110283327,-18008.16476196397,944.7061086730243,-42844.21556203627,-463.92629307073724,-388853.56832993374,-30788670761181.797,790.9683333333334
461.4102013418841,2.7589629455673093,43827.90487369339,-23743082453809.297,-483.800272861254,-18042.35884805901,923.4074446027396,-42847.80229322179,-441.9389228138423,-346602.1468095592,-23743082763424.99,805.4283333333333
491.54178927248824,2.5873695941543335,43853.45444912571,-27103133033952.37,-488.82513807401347,-18021.526860270915,933.9118951669768,-42854.00144006289,-458.3120124541586,-434225.4899442254,-27103133416615.375,787.2583333333333
479.73192204207464,2.536811125407432,43824.20817104326,-20283745508909.684,-460.3017839180579,-18032.314029197085,879.2364960082152,-42863.388968215935,-427.76625141764924,-325279.93852755136,-20283745788612.547,735.4133333333333
447.20074093055337,2.5382979925188196,43809.36993493772,-20708569827362.375,-450.4458880884256,-17995.51740256792,842.9603513879993,-42874.12661366645,-416.14112042453996,-326314.6809083481,-20708570110178.918,711.9116666666666
419.74466379439883,2.5506618724088392,43782.70383267501,-28904246567375.863,-441.37027540243963,-18001.053261268964,818.7496192001215,-42883.423751604874,-386.30344903422935,-451715.04379666573,-28904246983094.24,722.88
430.63955261606526,2.5588261941585126,43800.57320672133,-21651865274897.77,-444.06319175243857,-17989.78237835694,853.1477439346788,-42890.77428583507,-417.80948248199434,-345072.1017844303,-21651865569969.594,729.5883333333334
435.00181997553824,2.5216332977944473,43813.64913032753,-22142016645222.203,-457.2736128333364,-17960.225561039846,863.5881104080311,-42896.25050874968,-424.40381455022504,-393236.4637461115,-22142016993875.973,726.1183333333333
433.96322256431205,2.5073433297441268,43796.7865094374,-17243474326540.965,-435.9092823489348,-17986.692192068796,843.9823344052924,-42900.73347770317,-414.45199037466915,-366394.8999846573,-17243474648334.326,714.8433333333334
431.20938676989164,2.493003070108158,43787.81968147359,-27408873416932.184,-431.05847269166554,-17980.315972913188,813.5746310707514,-42904.77072598133,-398.29943703477517,-451110.9765712974,-27408873823393.81,693.8349999999999
417.1480713711315,2.482244131387713,43770.20249019233,-14851962104986.797,-409.60612547749895,-17976.536169484094,778.0657154275198,-42910.22553808471,-383.29406803788464,-259561.8327030386,-14851962324003.719,660.4783333333332
393.12069088773,2.4919340919478215,43754.57408142294,-19489362834678.47,-402.0178966293384,-17973.80997312939,761.9357101936781,-42915.45477023237,-369.7978398232558,-341786.94396237476,-19489363133297.21,655.3783333333334
382.0707343893543,2.505222224663912,43750.54311299012,-19380002466639.4,-398.726664307342,-17962.504309814336,762.0359899284889,-42919.89318689737,-370.44659234826463,-351100.38382207335,-19380002771810.63,658.8783333333333
388.13123015728036,2.407374069508773,43763.038521760674,-21502854730191.125,-409.5408546441901,-17943.391040564682,776.2341762867937,-42925.6647603327,-385.8020503601752,-401042.9575333203,-21502855086285.934,662.4599999999999
394.35154057161105,2.425492869377668,43761.67080111725,-20831282894263.43,-406.22687642573766,-17950.512999513398,774.112083042641,-42930.85735180802,-378.94070124659015,-360790.8758242432,-20831283214664.266,665.6566666666666
391.9632214437202,2.464530537031476,43762.83578659661,-25506589729217.69,-411.4613994667013,-17942.289392502968,780.5600502119368,-42935.399558987505,-381.4724184173566,-564180.6712138806,-25506590245555.355,676.4566666666667
396.13778570982936,2.367854652869586,43772.30005742639,-23197953785084.598,-421.78902540979277,-17940.411218450285,807.5058281058585,-42937.674742004325,-395.51850395501134,-447343.2098598379,-23197954188882.105,701.075
409.4291030659493,2.411160247932017,43801.627429574466,-27781409429824.234,-451.7344925702649,-17915.416335702477,859.0442714577173,-42938.24408168214,-425.81406013050355,-566005.4954035121,-27781409952578.67,739.2549999999999
441.33763998578524,2.3841231403431062,43802.41463538225,-20232891166435.953,-442.6905263489136,-17943.341829645,850.7766325719331,-42940.824455292284,-420.4756971274577,-346010.50346764014,-20232891468120.68,722.3566666666667
417.4160773685057,2.3331290840935752,43801.15273260495,-29818865306505.04,-456.7108991340528,-17922.90556760398,867.2167731591935,-42943.61943149073,-428.1539206094229,-562733.5390391704,-29818865825013.254,756.4316666666667
431.0483853810632,2.3243886118725134,43824.5691385305,-32695358988292.19,-486.48428864307436,-17901.414316880982,909.2110383580705,-42943.892481143404,-448.58072457902495,-622978.6376109236,-32695359568546.074,781.765
463.8337271616811,2.318570393221049,43836.50974521793,-23952052579254.742,-480.0234650975207,-17933.601655973474,927.0175150559294,-42944.22259332763,-454.98023309934916,-343535.28622838564,-23952052886454.242,794.3016666666666
466.677557589906,2.3062866209917763,43837.42452583628,-28941250411148.957,-486.01750328971434,-17929.288716552608,926.9516508514087,-42943.961806679996,-461.0444868849507,-409942.04088268155,-28941250784121.938,796.0483333333334
469.90134338415004,2.244033016651682,43843.20099458411,-21393287739031.5,-486.948107140375,-17933.112055434183,940.7635525507675,-42941.969859521654,-466.86842532973344,-403642.8396404073,-21393288089391.832,802.5533333333333
478.63517425208244,2.181454239780998,43848.79154035221,-30509842585628.242,-489.5975096015012,-17933.770917155776,942.0211039391843,-42939.342115109765,-466.8199666807617,-608699.6250632897,-30509843154126.46,800.4816666666667
479.2837289866874,2.2076141850500957,43843.43043145271,-16398575001988.006,-482.0735626346297,-17942.935784925896,930.5979169485242,-42937.389923822615,-461.4825926297357,-238535.08109153106,-16398575281214.38,788.68
472.1251008959413,2.1751157364028044,43831.66981403288,-23416266225037.61,-472.57566743617605,-17956.742829385563,914.8781290125082,-42935.79795830869,-448.2326134680446,-494817.296085291,-23416266646809.26,783.2466666666667
458.57190904497014,2.14479084756352,43833.09786074952,-25005322574421.39,-481.02626244562896,-17939.270209380174,923.7525888576605,-42933.9481730032,-457.18559610357147,-549251.3432207694,-25005323015161.85,788.4666666666667
457.690752795301,2.1121877972615923,43834.19460853951,-29143285037653.223,-487.2625938826811,-17945.213892833304,935.0948795730983,-42931.16422361978,-460.74582337496184,-388695.6315861544,-29143285381990.047,808.6783333333333
470.4986704041278,2.0770865164120553,43848.14872153932,-26708186055907.14,-497.9373419847331,-17948.85709969501,963.0535421257306,-42927.205053103586,-475.8253637733396,-422034.675247291,-26708186434561.637,827.2816666666665
482.20845569013443,2.0366919531545,43861.00608674914,-30581027664754.586,-510.0084903387861,-17949.153492742113,984.1067483046934,-42921.730264169404,-486.638565158168,-397682.5681692587,-30581028030005.543,845.0100000000001
493.25979672133815,2.0039161196954263,43870.65529160663,-24293554972746.176,-522.4860979729895,-17954.49072637633,1000.7796881974223,-42915.66877944946,-498.42192847445017,-363998.31514515245,-24293555281986.867,859.6850000000001
527.726554726072,2.0282206835867775,43891.83271015928,-25504039447424.457,-526.9274814940488,-17951.27650976088,995.6709598533811,-42910.49211010166,-487.73234609210067,-340946.2246813527,-25504039744641.74,833.3616666666668
493.6522128828068,1.9808543300648396,43864.64345227808,-31285349165733.703,-504.98362512602654,-17975.98548042458,986.153285614531,-42905.256697003875,-487.00645530954495,-497758.8786535249,-31285349754969.22,838.9233333333334
501.06421048103374,1.9230832605608383,43862.30655865522,-38664003119525.54,-502.60618447035364,-17984.971181100416,971.9491655441072,-42900.54364836297,-480.3893773448581,-885160.9222304765,-38664003845316.35,824.5133333333334
493.3703615571554,1.8801026409149038,43854.01320701692,-21804305741189.83,-498.87585745155235,-17993.25433587853,957.8761805115132,-42896.18736416321,-466.9356740670819,-203299.253501678,-21804306050701.348,823.2883333333333
488.76916338969113,1.8325226356812359,43860.20206875702,-28406198777551.004,-502.5745380057191,-17981.148908923908,969.2368657345196,-42892.56379451496,-479.8602880142486,-692385.2477352349,-28406199255043.395,823.2099999999999
484.47691383322206,1.7266019688330054,43855.91792860711,-20201467190024.58,-500.49872771609455,-17993.07443018752,974.1739120079183,-42889.78380093961,-475.7670156041696,-315712.1261417475,-20201467461963.484,832.9566666666666
487.1921804988691,1.6392318116004898,43867.271097794765,-25154741792620.55,-516.6008445029772,-17976.6703901027,988.6209186944125,-42886.13511191004,-492.5208517721207,-427934.08581650705,-25154742176831.043,845.3383333333334
501.0689574507289,1.5601823328402895,43865.216055497556,-26329720388342.32,-505.08054242397,-18003.98407538323,987.039782205107,-42883.732996901475,-488.1823192611236,-461306.9035349254,-26329720809668.31,837.3966666666668
492.45538314840786,1.5132692755597552,43869.94423510437,-30097746859296.906,-516.4010761949714,-17992.712606348472,1000.3142873768901,-42881.53272700016,-494.8864250035556,-537729.7569118569,-30097747348684.594,855.9266666666666
500.58872234989906,1.5526638816741134,43877.88057506351,-25061006640332.76,-526.9452826304058,-17993.370986023794,1017.0619920423181,-42879.123936565455,-505.15866963353653,-414438.2330723319,-25061007010629.805,875.4916666666667
526.6509705093042,1.9112752191666276,43841.787782147774,-31075026711875.164,-477.3631841641763,-18050.053925670312,925.0277435920302,-42879.55892711138,-458.1666365072435,-642195.6762266781,-31075027310980.23,781.3866666666668
463.4765176921181,1.8940869168723848,43826.96833613061,-28291620890051.92,-465.9289209108943,-18008.797734826683,910.6950597590283,-42880.41387613252,-450.24216397234045,-301414.2379486682,-28291621430114.156,773.7366666666668
459.792671418249,1.8865068231701072,43828.849322872324,-25426108098214.25,-466.0208934487386,-18000.769160480948,912.0350897458989,-42881.30353736956,-453.6975623296288,-807070.3042989573,-25426108578147.652,770.495
459.39768398152876,1.8451440266119519,43827.715983857604,-24581911087965.902,-465.2653341055879,-17998.226985264242,905.6953139275727,-42881.99812782069,-450.0967880254253,-337953.45677166554,-24581911557882.383,765.2683333333333
453.8164343624123,1.8811123718906955,43822.58530077872,-34458571592939.832,-463.17468953566595,-17994.475613506773,895.2871872900669,-42882.70824481853,-445.4813489488758,-823207.5877699739,-34458572198172.66,759.3116666666666
453.6684871402457,1.9304266322847616,43821.12560759745,-29533579663694.68,-461.99486977600793,-18002.38269548833,896.2025612796222,-42883.38355070527,-439.9966210468949,-540201.3899244725,-29533580158583.734,765.705
459.6164401683152,1.9587590205808034,43827.1473364462,-37087773232276.88,-466.7873312641073,-17983.41251786167,888.9046887444838,-42885.121287746915,-438.71592818121417,-627713.7126716626,-37087773864787.21,750.1066666666667
447.2418813345783,1.9639318690600338,43811.24993272742,-47303484373700.88,-451.2469392244884,-17995.505502905737,871.3980622990377,-42887.72554454834,-432.7743044460717,-771280.7480941345,-47303485069060.83,739.5033333333333
441.0425367030677,1.9784466373030143,43807.66300375149,-28782881839621.953,-446.55930665049107,-17990.808155775492,865.2790205715376,-42890.97217513424,-427.7514171373518,-540146.7637320613,-28782882319309.09,735.58
441.72530917755887,1.9378993323421587,43804.025638222556,-32119362861111.504,-440.5791137865752,-17990.330392782562,854.3022465226293,-42895.038251363774,-421.7563899931384,-534850.7391492451,-32119363363555.33,722.635
424.04304485339077,1.9049483351669414,43788.94609782418,-24785025726721.348,-432.9691279939783,-17985.166808154107,835.230109029791,-42898.652030387035,-413.20294397362306,-438284.277750798,-24785026110319.09,711.5566666666667
421.84638462694295,1.9189922292344774,43787.906709251336,-24235131749347.12,-426.7941115821557,-17984.715500675247,833.3404195102986,-42902.52610158192,-412.32178772395395,-534616.8914376212,-24235132239279.15,708.3449999999999
424.20404624221925,1.9161662942047386,43791.36804132075,-31514044147209.98,-430.24654308338455,-17969.107901924108,825.2171676194097,-42906.24466007169,-410.1332369040688,-649187.174932615,-31514044759951.324,699.1766666666666
426.66554781957774,2.086540113273578,43775.202631604596,-28063586352052.766,-410.6128786336866,-17975.981293638382,777.9996534325952,-42911.18358535392,-382.5375197427142,-570392.9026684092,-28063586871397.246,656.8183333333333
376.4639698081263,2.1223954172493076,43744.965423598274,-35067331070431.625,-414.5142943519185,-17969.071936697495,759.8488236414314,-42915.420651387685,-366.7459338900584,-614724.1028835813,-35067331698654.4,680.3966666666666
418.20170085305915,2.1784283178215187,43782.0699144303,-23110884311912.188,-418.21000805002564,-17945.04466387794,782.836024390375,-42920.66244322599,-385.03165673672703,-446447.6770737381,-23110884682111.08,656.2783333333333
387.87291588970066,2.1935752171849923,43754.03213571608,-30740316802425.375,-401.5580339401172,-17962.299815758208,767.5721433355009,-42925.92544808513,-373.2611497967027,-574675.7593868794,-30740317327392.418,667.9449999999999
396.66549050761097,2.2068723679165054,43766.47216317353,-35125154359907.316,-407.91303961954895,-17947.457372352645,784.4972659932865,-42931.04871402386,-388.13301027091603,-650434.6723911874,-35125154947427.637,664.7133333333334
393.9650581222614,2.20526104726213,43761.63322094049,-17587072702151.486,-401.0022429049723,-17948.892955554813,780.6300680149409,-42936.77786141754,-385.079126433679,-347216.7572618491,-17587073005562.33,662.8216666666667
395.86918634124333,2.1537463212800603,43763.35696431106,-18082311449077.824,-400.8509332459383,-17938.662701612324,777.1871304531023,-42943.273149940986,-384.55003710306954,-336645.1057363202,-18082311768753.363,656.5633333333333
388.85474745498846,1.9656153521927848,43751.62107069173,-15089045251651.64,-391.1938167722919,-17944.71742916362,762.3981441581509,-42947.1336230456,-376.00450269971293,-266282.35425759415,-15089045476078.69,651.2666666666667
388.319526621856,1.994492033132664,43753.08867548916,-18047889957818.555,-390.4560585654983,-17933.063617843898,757.0055865844181,-42951.093386933004,-372.39383887531125,-387644.3694470982,-18047890281207.215,640.27
382.96454922487715,2.0144280692729004,43747.67218527655,-27928871817525.387,-387.9629105235051,-17924.072816446554,740.1338673357034,-42955.29702638849,-366.023998915582,-498652.93454492086,-27928872264238.855,628.8083333333333
374.17573262464197,2.0134811368075622,43741.46354449605,-20516142151889.453,-379.7081280139787,-17927.62606417816,739.8945409469044,-42959.35281751702,-364.6533114160967,-424199.8775864897,-20516142532265.316,628.565
359.3845706352469,2.0236832994155645,43743.34848704585,-32161919102072.19,-403.36682718438743,-17910.374504415428,760.2851492725806,-42961.912423134745,-372.40471734752936,-434109.0936702848,-32161919493275.793,673.0383333333334
398.64201001444457,1.9895414277842276,43774.90792390268,-24454767119772.77,-415.74257276054817,-17907.740457131265,802.7438263399702,-42964.418378105394,-399.0381841935887,-351044.452610426,-24454767426179.31,681.24
406.5641090644999,1.9797447370377819,43771.246823525275,-29941631643926.94,-412.5640809688125,-17908.4777147963,784.1232443393866,-42967.011608091794,-389.1872331240555,-517860.5447469263,-29941632117928.4,662.7
393.7075350162975,1.9563643323918618,43761.36719284716,-26266842759625.68,-402.3758972605171,-17912.741787530824,775.8320683955305,-42969.35982521528,-385.07615957761953,-350316.85573953815,-26266843091499.617,660.355
