Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Close
1825.9288020382555,2.280248306950017,64934.15841230843,-54317195443954.53,-624.3248627291294,683.2866666666666
1897.1791783832357,2.359964694255041,67173.41299674446,-39532883001562.47,-652.4935975822165,724.096551724138
1841.670773933121,2.3449518754721366,64941.24331178962,-31185074248668.7,-621.1696621527251,685.4483333333334
1773.908917723345,2.4290748557978987,64919.37986939478,-50293106605844.88,-599.206473761046,646.7266666666667
1747.1071683733549,2.5905768981319315,64912.35364402938,-38829333052847.55,-611.3197449651125,680.3483333333334
1785.9145219249435,2.584181009090206,64928.08270761877,-35027436898081.65,-607.6086071416336,661.6333333333333
1750.3559541644383,2.5971880260270774,64905.573849950284,-42429693388126.695,-600.1569944367828,672.4366666666666
1771.2597813955967,2.590656774954579,64916.16599470259,-46972008510096.73,-604.0221518142005,665.4833333333333
1764.078069623363,2.5998027240004706,64917.46562636725,-38800844528476.36,-597.609070958766,664.6566666666666
1747.0546550397262,2.570286956388859,64905.25994343082,-38281879761223.28,-597.2438245879968,666.3366666666666
1761.5474550095028,2.590028725146552,64906.90868608442,-33081242703782.14,-603.2887253668728,679.1333333333333
1793.4010457286872,2.5594469098823667,64922.712559171436,-34981354031316.05,-609.3673637623258,672.95
1769.4884098400107,2.567024995779407,64915.44430307842,-47725769945264.48,-600.2890111973019,673.8316666666667
1769.4599528938547,2.5912080965404214,64914.5979289582,-28283710827038.684,-597.2966312922043,665.0183333333333
1752.6753419614674,2.6058064192042796,64912.51646470069,-42101134432476.74,-595.9031210422814,658.3133333333334
1702.5230547520332,2.6158693578889807,64891.531667189745,-42219186342110.35,-571.94794641966,626.7199999999999
1647.249690716776,2.5938218640383917,64872.5784609379,-55847222083839.734,-561.3572685202462,631.4116666666666
1649.2616261470862,2.6313233599005725,64875.7321946614,-47937671432567.45,-557.1738040646883,615.63
1652.691128214791,2.6638006732473922,64875.55030490247,-47081522510427.23,-579.2118019539947,623.3666666666667
1635.511933853742,2.6040091139288237,64870.158153661716,-48348180274027.56,-556.1338053623773,618.6133333333333
1610.8532565828436,2.541876341572793,64862.54518713845,-34543749191102.387,-541.8246553750114,598.6483333333333
1588.4247824529796,2.5372571901279954,64850.96731724093,-47876852968117.46,-557.9791063038541,625.6933333333333
1683.702158631285,2.5493409112012873,64890.16015973324,-57406506376435.54,-586.3421738749159,646.175
1695.4032441719532,2.4969798142791166,64895.09171916507,-39883651594343.984,-575.3363766063146,627.1216666666667
1653.1405719417135,2.3753533840426058,64872.16187471581,-34642170041876.906,-567.6940730251586,638.1416666666667
1711.2003697356577,2.469623122651224,64897.7173858465,-42989143095381.016,-588.7082075939954,656.7833333333333
1850.8759254533672,2.5113010545581322,69356.42903372126,-9632144259693.28,-624.5885819245473,702.032142857143
1741.5448621968208,2.467213657107267,64905.73813747448,-23718663387754.86,-595.2723742975795,663.5216666666668
1802.3228597992843,2.498989748263405,67134.12207743275,-21939253283003.516,-609.1268504687366,671.8862068965517
1716.660876321303,2.481342880935686,64895.88235287529,-26329635747579.156,-585.9651926809894,656.9283333333333
1757.7758828467643,2.56680113801927,64917.64164871461,-34808574201821.062,-599.0509873542125,667.1483333333333
1766.0292773438339,2.591947027072193,64912.49152820148,-39824257738588.9,-599.837220505748,675.2283333333332
1793.807363980507,2.6132448396278223,64922.514534030655,-46838257618166.57,-611.5544414282573,686.8266666666666
1815.6508571759823,2.5784929352457353,64932.11801993197,-38706405774280.09,-614.0979643475903,684.2466666666667
1804.8304701132652,2.518419027345346,64924.3965062945,-31755489150174.914,-611.4766982248407,689.1583333333333
1834.280182308688,2.4750677129475114,64933.81370187819,-50698084153866.86,-630.2289456301185,704.5033333333333
1856.8139764763882,2.478681511006819,64942.922858354,-38939214427868.39,-630.0969288695994,700.705
1842.1407536005686,2.446456934394401,64942.4842693385,-35303504734355.75,-620.348224531718,687.2283333333334
1791.1409187886018,2.4405958694479937,64926.454500905704,-33227112018212.258,-604.6426305886399,661.9
1758.4224716027288,2.441620021219945,64906.759067089166,-36231409738418.36,-607.1700181261316,682.5733333333334
1824.0890751377785,2.424926853593648,64939.227855912366,-36383383910619.7,-623.5532981065406,685.9416666666667
1811.277288585277,2.3862292090433694,64929.80625976999,-30678338636343.617,-611.824342360874,681.5483333333334
1790.748682324571,2.3539334982490736,64920.90686325812,-32621127896890.844,-606.7739678445745,682.9633333333334
1805.6721503042188,2.2825178415635548,64927.102849885145,-27801773483795.645,-610.358956319113,684.5483333333334
1805.9482120189928,2.2726977055331674,64925.326491029715,-34396007463225.1,-612.880476445026,687.765
1819.8410691548554,2.207500850507369,64937.41482573457,-40562203692951.11,-616.8615152011215,677.985
1781.5961070030776,2.1934573650672844,64917.94235355802,-29246971740001.254,-600.4518318686087,675.5699999999999
1791.468320354689,2.1714014786790603,64923.50612658745,-31078305490829.383,-605.0328134586183,680.5566666666667
1811.2919571142234,2.190051590149599,64928.7325234511,-33291145376510.434,-617.9293841084307,697.9366666666667
1842.3440594117678,2.2589661668040075,64939.320267644725,-41323027483458.516,-623.2379247341896,697.5483333333334
1790.2065334947065,2.502302698047584,64911.99719877598,-37855083124227.81,-600.6131856870207,671.5616666666666
1769.7327875322603,2.489185698287543,64918.79019453113,-38281329924625.22,-597.4081121121982,661.8166666666667
1748.7391889039486,2.459867244869208,64904.01018476458,-56581383626135.75,-600.1745966715188,674.535
1783.995878338734,2.4831637958218424,64921.92192546122,-40289894565466.14,-603.2989933371354,671.1933333333333
1780.5684298650817,2.520671642018442,64918.42494816036,-45764458978104.95,-604.889061874942,680.7
1831.7451671361441,2.52941853900229,64948.631849820005,-44488944913862.12,-628.8618387322994,686.11
1810.2038456369678,2.532086169129833,64927.55904113538,-48201940096481.9,-611.8536794187671,686.9766666666667
1820.1919403672573,2.49775510344218,64930.92693538151,-48206200840707.766,-617.9293841084307,695.6566666666666
1844.8444568559978,2.418333477327889,64940.78565368649,-43652526608550.54,-627.6854227107856,703.8766666666667
1865.1621296704525,2.4402863542610445,64947.09312113351,-45864445397518.5,-632.8062061660285,706.6066666666667
1880.784993110272,2.4132876053601295,64951.91906715692,-49377051575747.44,-651.5819232176209,718.2716666666666
1897.5948339124466,2.4132528057198894,64959.86940984596,-53960560034220.43,-641.6894672960632,711.2116666666666
1861.8672846984769,2.520766643843947,64950.13097347834,-64269316625167.766,-629.5527264456822,686.8133333333334
1797.5155680981961,2.4996823771916192,64921.456933093614,-41643431932063.97,-608.0471961571357,683.3416666666667
1793.2165156345395,2.52701474109604,64926.034980977834,-44492395993618.586,-604.4783430644384,666.5366666666667
1739.3035109737866,2.7950299934124656,64905.17779966872,-45878201510054.58,-584.9603984481503,651.3666666666667
1700.6780471811348,2.8177608565775394,64895.895554551345,-52180636275027.04,-574.6440220400372,632.4666666666667
1661.2997944829463,2.8741968904044652,64886.658781873695,-60030303576472.0,-563.6734292409075,604.2816666666666
1584.9307388579098,2.8698593767238294,64860.3082364741,-48629387324759.53,-540.5514270624502,582.5333333333333
1545.448926345358,2.7881458863352804,64839.95271885496,-47968924591245.29,-531.4994778495302,585.0566666666667
1558.2020387820735,2.5986095374864804,64843.96896208053,-42058372054237.5,-534.6796149251438,596.55
1582.500750352623,2.594722867024548,64852.27868372876,-52009420565105.914,-542.9321293104764,609.4016666666666
1607.9538751512669,2.5490977894513906,64861.40250873352,-40539075384638.08,-546.00518612478,602.425
1592.3899791978129,2.52936702542842,64855.83140143962,-45868785924044.125,-542.2764460665653,610.2099999999999
1608.2173219311471,2.5721666583274527,64859.343047269416,-63510959755349.69,-546.8104883639461,614.2916666666666
1651.8696905937836,2.645097554033423,64870.20069239566,-60568586618224.51,-581.7010513162255,640.3
1699.3217949947366,2.6611090183228527,64888.61556363517,-62622048257174.62,-584.2812455579248,657.3216666666667
1723.7272934560174,2.622450469315993,64900.5454782274,-59526153196594.625,-585.0498764747243,638.9433333333333
1687.8204948183204,2.5881515287889747,64887.45968355418,-50054604216497.94,-573.0803568543341,639.2516666666667
1693.8700895264592,2.586204467367004,64895.86915119924,-56153230819745.94,-576.3499719565216,629.8816666666667
1658.4743424372605,2.5842398060548377,64879.8511175896,-50310615920397.664,-562.1391011130976,618.51
1642.8183281220217,2.5894472180906885,64872.69580916947,-58224513075009.305,-562.7786489751675,627.2333333333333
1664.4505945006667,2.5649720911703624,64878.84192279808,-59377486074601.375,-571.4976225810007,639.5833333333334
1689.9973045139893,2.5741481422254853,64890.14989176298,-45067397352398.2,-572.5654914883099,637.1
1703.625541387656,2.5447340330865282,64899.86192477849,-43833440462953.914,-578.4915771827189,642.9866666666668
1708.773901677319,2.3382577362138637,64894.38029551116,-44275832129191.44,-583.3923327037633,655.285
1749.9170717783572,2.3946225307909565,64905.43596577818,-69362152162199.39,-606.5158017351151,680.3183333333333
1804.3775059393956,2.3331253119034745,64928.251395701656,-52107132600617.59,-615.0616866993789,682.9616666666666
1795.582549353619,2.2413454861443625,64924.14420759662,-55834069845914.07,-605.1604296604532,675.1416666666667
1790.9560953238752,2.240686825162743,64924.34810014898,-56015868960253.41,-606.6287494080037,681.5566666666667
1796.149634682693,2.2648125439792217,64926.158196620985,-55002983875297.63,-606.2855058306542,677.9533333333333
1771.364808062854,2.364394874483391,64917.02997105754,-40413051760239.375,-597.1015398572152,663.9133333333334
1764.3133528276658,2.4039450663648596,64909.9597401053,-49786847352911.62,-605.7559719356836,681.5883333333334
1804.8879707467358,2.402463261205029,64929.23565399397,-46169010430084.914,-611.019040121708,678.9466666666667
1783.4487422090278,2.3409703808262603,64920.62522750234,-58844691604241.4,-600.0631158515249,672.42
1782.5202243267108,2.2764587948214245,64915.74940848051,-54409411819978.484,-607.8829086329342,682.5316666666666
1798.7984776398623,2.3034481882761173,64926.265276882295,-46735372745841.55,-608.3332324715935,676.2733333333333
1789.3317024283333,2.324054600891413,64921.321982627305,-43841665316382.56,-605.524209178328,679.45
1792.780273583669,2.3540813168669077,64925.55238637549,-57692670437288.4,-607.1069434516614,669.5633333333333
1769.2276033953412,2.3230893160885593,64913.296830440646,-56437034928698.35,-600.0044417357389,677.2033333333333
1789.7479952798371,2.316090017180579,64921.4598667994,-58112241217398.71,-607.1069434516614,675.955
1785.3829344359206,2.327843701075839,64921.011009813636,-46705290191878.164,-605.0196117825664,678.745
1797.2192638134761,2.297925124255353,64925.520115611806,-53236375147731.586,-609.6079276370492,676.6416666666667
1782.310170992196,2.289562857800299,64919.60136418187,-42690766943617.39,-600.9036225601626,673.9333333333333
1787.0833103114055,2.290710008139394,64920.41986809709,-60495554683503.98,-605.3027143912349,682.605
1796.2124159865843,2.3744989943494406,64928.1311137643,-60867395459559.99,-606.3617821811762,664.3883333333334
1752.448859874533,2.2851918499379233,64911.01294048366,-43308751194893.46,-592.778724376665,664.6033333333332
1752.610800434103,2.268670765330696,64910.88532428183,-43632853178405.445,-590.239602016016,659.8333333333334
1727.8928623062607,2.271778443272637,64902.42158307967,-62161366019286.89,-584.5115414623857,645.6933333333333
1687.7098941100635,2.2884672237614088,64891.789833299204,-62471333339885.2,-570.2889357958045,633.2866666666666
1664.591999119711,2.329848434691696,64882.960845726266,-60387786417168.89,-562.6759692725416,616.35
1624.926536624749,2.3015822866126063,64867.39166910239,-42827216553569.71,-552.6500297375702,617.8033333333333
1628.2410374255128,2.300510298697616,64871.162947894554,-53542565417547.46,-555.3534396224205,609.2483333333333
1625.9281037812198,2.5674354083071664,64859.0174059268,-85019324324173.33,-584.7711744247397,641.4566666666667
1694.527532993844,2.7030437153649904,64892.19028413944,-78202483037512.1,-585.0146720052526,625.3266666666666
1637.7541651885124,2.8931275971827843,64884.6257237617,-68593804356083.76,-567.9243689296195,583.9733333333334
1524.7753950186602,2.9228219155785102,64835.91593968887,-59249824404866.92,-522.8846507992175,566.9766666666667
1520.9287199877153,3.033487903691751,64839.961519972334,-52571397377963.88,-526.5561835945407,585.0166666666667
1550.1595777312555,3.0184515567479493,64845.23045556994,-35062807903235.34,-530.9655433958756,585.6916666666667
