Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12
407.3619914145124,-1.2118252457991818,190236.68864123404,-22555241034468.22,-414.8885198876427,-16406.708107101294,-8.582816128352135,-190233.58563935608,-401.39327254022146,396174.2727871834,22555241246469.18,-22555241451881.215
415.9245934076239,-1.1337759238668248,244656.11800014,-27206234450435.34,-418.46761089201533,-16407.281897581608,-4.4124946978233766,-244658.08554233308,-407.50639696887856,461363.4374422515,27206234672879.53,-27206234932708.844
417.65759217854884,-1.1333315665201094,255608.71911624182,-36296068969395.79,-420.89000415761785,-16406.58707125504,-3.5686536404248272,-255612.74007767308,-407.51432408073765,529156.6265831916,36296069245087.64,-36296069515866.13
416.97823869222606,-1.1284194462540837,302195.94528399035,-35667516796452.336,-420.45863715395313,-16414.0657160557,-10.262703249821186,-302197.41037941,-408.5547575122413,579228.7782778658,35667517064998.01,-35667517382359.11
425.93389331501663,-1.138647811089403,298393.53432669444,-40562090756545.61,-427.8440630359919,-16424.17402798075,-7.312496452935193,-298402.4320143117,-416.55849811928795,590034.024634515,40562091053481.71,-40562091367029.055
427.76056412440954,-1.1457223701016876,362762.83073242236,-42704598315207.695,-432.75160586941456,-16431.294859692465,-8.564848008138313,-362773.5619279831,-418.93531049170076,714981.3655438806,42704598656311.81,-42704599034219.64
425.2676195632613,-1.1518149143825347,268155.3996709016,-35123004905077.656,-431.70853006729124,-16430.296025660442,-3.3229131727935624,-268169.6706852333,-417.61742814512945,545552.6155627446,35123005184112.06,-35123005467409.926
423.04670705741034,-1.1330840557710942,349579.9228223239,-40724424720704.92,-429.37399562479345,-16427.193879496077,-5.336399584998617,-349588.87893936154,-417.1001840963248,643471.2193180671,40724425045547.89,-40724425410276.12
424.4202113055262,-1.1477046306227832,349582.20715172455,-40133143906244.234,-429.0324692221983,-16422.948338039332,-2.382757706307075,-349592.58605322236,-414.47234651504124,714687.3452652261,40133144242260.766,-40133144606993.32
426.6901397863724,-1.1514562250384555,241413.21184615477,-34466810507113.31,-428.86401809519293,-16425.974201941124,-4.528230530966027,-241422.21185957434,-418.06068581658275,533393.9684171055,34466810805607.535,-34466811062171.77
429.63004133784153,-1.1419148260771554,38553.920736430744,-7805030306029.26,-431.0862517863538,-16427.245054255567,-3.188284389720309,-38565.34568639763,-420.545835384403,121897.4377911499,7805030382489.039,-7805030436191.033
423.74350018982295,-1.1462685367900591,198615.20922453198,-23678838909632.754,-429.0377539634377,-16424.976771055546,-1.7131809912772837,-198626.14447716376,-418.1049455244626,377874.4910909543,23678839098867.36,-23678839312629.91
424.67969210037984,-1.1559995937648182,502770.69296097057,-48818826229783.55,-429.0621958916698,-16425.915064177912,-7.564578610053843,-502777.52689107467,-417.2230543301405,876025.3230237458,48818826600346.414,-48818827118265.85
421.3993210945634,-1.2328735950405731,381537.46587635187,-42955220559195.34,-434.1454563713021,-16426.961390929922,-15.327731372177652,-381542.26739406417,-417.0671544635787,699717.0526990036,42955220889516.984,-42955221286194.34
426.5177251034375,-1.0909055550137454,223586.5595310799,-36109163966028.5,-435.8167557882571,-16429.6166364279,-10.140625727191434,-223594.91979354282,-419.593921368659,547628.166375137,36109164271079.6,-36109164509804.18
429.2786060454226,-1.1063477588600756,308035.78715545434,-40091109874239.22,-436.53548059681333,-16429.340823330193,-7.274710553073646,-308046.35161742894,-420.3886143325313,665283.9334743125,40091110241992.77,-40091110565165.3
434.21138351826335,-1.102568887410687,284292.72169250535,-36723466588661.45,-437.25156303474984,-16432.290091804043,-6.358997014819465,-284304.74679089925,-423.3031491260514,536150.8128772131,36723466908658.695,-36723467208086.59
433.34349688822556,-1.0727396245244292,207890.6593939415,-32077079369193.95,-437.85270235072977,-16437.482346567223,-6.184468435388794,-207900.03614335216,-425.9659981180459,550553.5905757913,32077079636999.1,-32077079860023.25
433.56783415383745,-1.0701256708967164,207068.94356633417,-30840985072590.945,-438.3976912910412,-16438.021220412833,-5.720996628694934,-207080.42172703941,-426.7851330101504,455974.34010427556,30840985331733.55,-30840985553930.97
435.73074662458623,-1.0819734354707888,272512.50367460976,-30784874933168.72,-439.88336417196285,-16439.615749089706,-4.82576146274306,-272523.3434716029,-428.50729806153447,569432.9275561158,30784875213263.637,-30784875500903.902
438.20281645783876,-1.1008296718481159,274245.4324227132,-33587226722706.043,-442.90755734620024,-16437.5469013291,-3.6147630077385315,-274257.5283036101,-427.9649514918428,550316.3542328436,33587227005542.57,-33587227294913.22
432.0776692428622,-1.1077683112430727,272360.4814869323,-40101242104856.234,-439.9223391386034,-16431.99462248099,-4.707515377511925,-272369.6117692234,-422.8215770806126,597392.117930746,40101242444969.336,-40101242732456.39
433.9390872259041,-1.1051581196118578,349116.62805446144,-39199016102978.78,-439.1514275103082,-16430.945204138734,-6.450290919729696,-349122.62154556025,-425.9441985604334,690531.01766585,39199016425066.2,-39199016789312.8
436.2334576349826,-1.0884855134345521,278764.4833581464,-37728446483673.65,-440.6701300239762,-16437.03557850879,-8.377768168264026,-278769.8206165018,-428.33025923001526,570244.6500318879,37728446777859.164,-37728447071750.19
440.30601135258263,-1.1078447051213631,237964.51654712277,-26438865831884.547,-444.3364192587986,-16443.99793165188,-8.760251315464473,-237972.57495177203,-433.0237700432429,520455.60901365656,26438866113823.02,-26438866366906.703
443.9353073987295,-1.113327010019217,297985.7597291076,-37196253818559.984,-449.55906478861954,-16445.956885526284,-6.4864913972194245,-297998.24090067047,-434.5622903365584,625327.5154975281,37196254156067.74,-37196254469165.39
443.24802680054745,-1.1090974076817994,275325.0423016171,-36811077451313.5,-450.07036350352996,-16446.283579814426,-7.809262129437343,-275336.36766724125,-433.88650405057217,584568.7828818342,36811077757555.02,-36811078047990.13
446.5332861920105,-1.1075229383066214,324442.3323923866,-49747524076031.39,-452.12744903096007,-16449.06078834799,-6.807671546043025,-324454.6646993947,-436.52755348495424,715945.8604317956,49747524463739.24,-49747524803289.08
441.768167134989,-1.1285832900838455,356299.1707385423,-42827815638126.375,-450.43633183435725,-16444.174239807075,-4.392148444051884,-356311.24230962945,-434.5160488507138,739154.8953403619,42827816042656.35,-42827816414063.0
432.0180837853881,-1.150632663442756,456463.4906984587,-52186245094706.62,-445.2407706033881,-16436.194662469887,-12.213961833932672,-456467.6574857185,-425.8735151463567,829303.262578679,52186245459370.25,-52186245930944.84
445.1036315682261,-1.173067139540028,312744.0965653376,-41629952822735.55,-449.1243948216803,-16443.58772555255,-9.585595778525203,-312750.40089831024,-435.49901072123924,631787.6929564965,41629953119660.3,-41629953447516.47
448.3713191950682,-1.1718796199512502,289552.62200569327,-36852608237593.54,-452.02373598413715,-16450.88294905475,-5.50670037143766,-289563.1624881545,-440.10202034074246,554996.1289764633,36852608514609.39,-36852608819266.94
449.98157985070833,-1.180748800201198,234416.933830612,-31424227969356.656,-453.93020638624483,-16451.06575228104,-4.412362579292392,-234428.9208128097,-441.30363838004723,511236.0637690189,31424228247647.43,-31424228497165.953
447.49841206085296,-1.0911275010109662,261473.78637882683,-28505620964448.64,-453.0364245241341,-16453.55749586986,-6.664983532579697,-261482.4642212086,-440.946257753734,565920.3463035394,28505621256763.86,-28505621533338.465
450.91578998330033,-1.0779854707571581,256759.69942558362,-24470498445178.74,-454.1561290742285,-16453.394002951347,-3.947173231695672,-256771.07526048663,-442.8381951174333,500317.6699653608,24470498706405.773,-24470498978264.348
443.2143365751465,-1.0707239099325598,346389.1314834782,-36315597565767.65,-451.3453073275313,-16449.38510229443,-4.643041534391671,-346395.89951946493,-437.3050710397986,651627.6757352782,36315597859341.805,-36315598220832.12
450.5642225723504,-1.0680393416429494,282426.48864960164,-30638537363505.5,-453.76439762985916,-16446.935879798995,-5.300199107508945,-282433.47550690535,-441.7587867192893,475716.40602937184,30638537589466.64,-30638537886996.266
451.13563521885874,-1.0728122629886558,505762.6049539398,-45133073853124.03,-456.2297294180317,-16448.386161567843,-6.818241028521982,-505771.3504410094,-442.64860502547043,843920.116853508,45133074166031.46,-45133074686890.75
456.3165312928886,-1.0722032752265145,273558.6677473949,-29293362447498.438,-458.9117355970189,-16454.121247395353,-6.731835509257905,-273569.0329085655,-445.78972309962916,476773.55740729003,29293362668640.406,-29293362957291.78
456.06484549136286,-1.06213380215454,258721.09084042895,-29309789186989.63,-460.69929932124046,-16459.330883814786,-5.972814548751558,-258732.0720372799,-448.7782442705006,490986.05131748907,29309789394497.383,-29309789668306.105
458.98109782578587,-1.0552336682169103,289283.86979292776,-35152288990161.34,-462.967113905591,-16461.87539069196,-5.403647917269836,-289296.35430048354,-449.32125143284725,560975.1554595937,35152289258826.62,-35152289563194.242
457.0072469728761,-1.040030930654366,225207.2562294826,-33500610015846.516,-462.2952911755343,-16459.667284577114,-3.298999718685252,-225219.54084170097,-449.37409884524106,453168.23165788635,33500610294763.957,-33500610535054.53
455.214398507415,-1.0349288479397971,206459.46228630797,-30796233477776.92,-460.2567022424421,-16457.152458879813,-4.228453584161912,-206468.79655961093,-448.3574467493147,514770.4565252015,30796233733696.71,-30796233955241.992
452.6435040129859,-1.0454864444456622,230245.35463166836,-29196378031888.824,-461.3717826439521,-16446.825930493556,-2.8675005964896627,-230253.54845781185,-445.85049762388206,536226.8846206953,29196378338782.11,-29196378584115.547
439.92524574628504,-1.110819410211844,356451.35477142007,-45042101125215.2,-452.35535349690844,-16427.005508827442,1.822839371994462,-356453.8905554149,-429.74656988217,764390.7945686087,45042101531725.17,-45042101903279.59
427.28744766495373,-1.1746262891258235,488219.99757159187,-55732136855674.195,-443.630245710686,-16403.471591857564,-2.3065253139290576,-488209.8083262453,-413.6869018483378,920566.2639596341,55732137311246.68,-55732137814590.63
426.82939271803025,-1.1969885454027915,395988.3589274247,-46216263121405.26,-436.1873482676689,-16401.08011552312,-17.10736798454002,-395968.05822151667,-411.4574016379728,791474.191815742,46216263497533.36,-46216263908655.79
442.7899718536239,-1.249254220339315,309398.0732191043,-35329405614259.7,-446.34462092976446,-16420.280716249243,-15.205521731016859,-309386.6347600176,-429.02586329564906,651913.926612942,35329405954500.2,-35329406279019.59
451.15598147263034,-1.2393789531267336,406605.2812071128,-39155978821487.18,-453.25243832229387,-16435.24013477965,-7.597872479861962,-406605.0794290864,-438.47498063166717,790907.8975928831,39155979211915.055,-39155979633627.22
445.03849713245074,-1.268038315401437,377848.8690881653,-38855177451062.04,-455.094831236874,-16438.62770961441,-12.521665892595706,-377849.43775935227,-434.32249520282136,655424.4437165584,38855177752581.76,-38855178145525.94
442.3661356062254,-1.2741670551087083,424216.9819570171,-43884808507765.47,-453.18307609352695,-16430.6864132709,-0.6378682675936602,-424220.0163893775,-432.7582117959638,739789.3601133347,43884808803238.7,-43884809242558.164
444.8335812908937,-1.2851647848206775,459058.30855588586,-47173471202698.29,-451.40542125912924,-16422.355777250574,-4.29675886468101,-459056.076941779,-430.69385974932953,760175.9559822696,47173471517228.88,-47173471991400.45
441.9396569882071,-1.2948602676851666,315232.291465297,-34843257065347.484,-450.3035527107178,-16432.3804867673,-15.023990869443992,-315225.14071495563,-430.4659552833811,533061.9007210629,34843257273586.992,-34843257603927.586
453.36381424391385,-1.3169241714812712,276588.89543553494,-33955013402162.965,-458.38590384370025,-16447.204186052888,-13.206832594281934,-276589.5633277387,-442.36455018385357,481243.4739521473,33955013589414.69,-33955013881099.504
462.2507672305925,-1.3293741066266822,283426.4343572851,-27293838728333.92,-465.84729788105517,-16460.328045973314,-10.173391122875671,-283437.9603779282,-450.5532567342786,439963.28743017477,27293838886074.04,-27293839184579.586
466.7149202740309,-1.326148783140631,239276.47668054266,-29370334641802.5,-469.61796075535534,-16470.64634967557,-6.281971911255425,-239292.02164780942,-457.2595933670566,488708.9562890105,29370334891826.49,-29370335146174.82
466.2580543938863,-1.3223225848021722,434344.49227763765,-47243519713225.26,-472.5642039963118,-16473.69152190566,-9.27485299364929,-434361.69278918655,-457.6612337012497,783245.2089775926,47243520060023.93,-47243520509431.36
468.0972764637226,-1.314707215332436,218050.49515553805,-26498307210117.918,-473.7235441057016,-16476.741162372808,-7.6219180525012575,-218066.43383602714,-459.0577265737569,426015.53054866527,26498307419771.027,-26498307652885.188
474.3863827756513,-1.30853497063712,148541.23365727195,-20966410411348.08,-477.3739791168059,-16483.064062295667,-7.898442137851816,-148561.18973199197,-463.6818751582176,319871.63206235884,20966410581736.305,-20966410745333.754
475.246870767954,-1.3194091207140075,328055.4842146397,-33743154175187.9,-479.47136079618633,-16489.625967745345,-6.327156448852065,-328078.0637009702,-466.3361364456982,602218.368773605,33743154509414.01,-33743154852518.652
476.05134050311915,-1.3265467394631256,370137.4156284012,-39079979407717.35,-481.3329108977593,-16487.245954716633,-2.6550539986664035,-370162.25602612284,-467.4802829240247,734159.7003994453,39079979750854.29,-39079980136039.07
475.6187844326757,-1.3461940805809693,395639.14190514095,-42001086258658.05,-481.7021821918612,-16488.257647077284,-8.261371742466508,-395659.41400738707,-465.08959810585844,756203.7462984179,42001086584963.51,-42001086995649.89
469.3283569354373,-1.3537406004367145,307597.87632095005,-39089777072788.69,-478.33315965175404,-16480.16074563985,-2.385664313988684,-307618.89287808863,-462.4155190387304,592755.9997040305,39089777354316.5,-39089777676964.15
468.13189151884075,-1.3499639548627016,316234.32134280674,-38459334349909.13,-474.76992287109965,-16473.0283154772,-4.366253211978915,-316249.2874657596,-459.05442361048233,583874.0094309393,38459334623212.875,-38459334954506.375
460.591490599957,-1.2866827463592845,361944.3947473468,-39680834678536.12,-470.02290405282315,-16463.87940804105,-5.228722982246268,-361953.53104103106,-453.82252978349237,630291.04459918,39680834945475.99,-39680835322486.09
466.43932101839704,-1.224883754344557,367966.44921200356,-48644657455753.6,-473.4672341555916,-16464.394768851645,-15.80917129908562,-367971.3493231696,-453.16061594325964,678958.716799934,48644657769214.82,-48644658152243.3
482.74235138630286,-1.248496702522891,357779.0469189171,-47499870011747.055,-484.3610676279261,-16483.237642619963,-13.282140156943115,-357792.53212525614,-468.97652528742526,658739.578002555,47499870304568.484,-47499870677392.99
491.0220876045764,-1.2335108354542104,261007.6094452109,-36306399822968.734,-493.15950119884513,-16493.843863636543,-6.051425074687188,-261031.6611613618,-477.2365758445819,480733.1556032798,36306400052218.516,-36306400328254.805
489.4061458521038,-1.2307457770720436,222868.82296913545,-31425483437041.004,-493.5400025680807,-16498.07123667359,-5.250918895451605,-222893.06807378607,-477.78552834082296,431053.04386404844,31425483650598.094,-31425483888489.867
491.1749487449255,-1.1888079613105356,217639.15335761473,-38781823958783.445,-495.6657897316228,-16500.562143215335,-7.184737833473207,-217661.35102139067,-480.39883288369816,468585.7194600645,38781824204907.27,-38781824437566.46
493.2951869301663,-1.1474118449590447,306691.0147242718,-43835838864371.586,-497.8173400087069,-16502.441288124643,-5.759443121211348,-306712.70485471096,-480.4080811808671,610500.2121292776,43835839157592.74,-43835839479300.69
489.3295171041328,-1.154966610959174,330708.45272229455,-46173119627335.445,-497.45269286318944,-16492.228913015228,-4.886271749934167,-330729.8669562114,-477.67388818214096,600381.6940361031,46173119907856.875,-46173120253580.36
489.6888795084108,-1.148532224430248,258759.24402980666,-36830401099152.89,-494.7079303819845,-16493.262879030568,-7.57554444812564,-258774.49424063077,-478.2069864546639,478948.68572509394,36830401352840.7,-36830401626619.52
481.9834625443274,-1.1655299813527857,276255.3998578456,-35228444350298.25,-491.52717674853045,-16485.050510759156,-0.644209957080875,-276268.79766777647,-475.7826114110965,548145.9564923741,35228444596061.35,-35228444887340.945
487.0648733645258,-1.1800526334700054,313899.23794781277,-35103021525826.668,-492.06886272556727,-16480.607948709243,-9.562739272664828,-313907.9618665322,-474.6536585638331,564525.4420148876,35103021763332.414,-35103022092258.637
491.308124224158,-1.1881203413438381,534785.1110608096,-55299786101065.79,-498.1998231559074,-16488.669829947405,-12.860153568978433,-534794.3201187748,-480.2158487182845,912301.2553724034,55299786491831.48,-55299787041634.46
489.4324374397696,-1.2030018487566054,417237.4889402432,-35935599100052.695,-497.2109159514876,-16492.614412010793,-3.1807536334541737,-417250.70525234204,-480.38628162325466,682498.5051339392,35935599354272.664,-35935599786525.3
484.45751415554486,-1.2224809680582507,509115.55395356735,-53100219710923.82,-494.30430826982655,-16482.17185404665,-4.957747875196787,-509124.38237804483,-475.94445661155265,950806.6870127314,53100220149564.12,-53100220673700.21
489.3914806951645,-1.2275948695590495,265756.0994033299,-32679171044824.855,-493.7500710323462,-16487.414840138666,-10.340256827509165,-265761.9096129966,-479.0743446105776,556168.897387876,32679171332514.844,-32679171613292.363
497.19704350573437,-1.2248739139187155,381685.8766039848,-45970645343739.21,-501.006681346675,-16495.463455490863,-7.350414471327838,-381697.51657686086,-485.2654189725157,719118.6973610345,45970645684880.36,-45970646081577.945
493.9240711376529,-1.2231511468123808,236607.885156599,-29234897768139.652,-500.62948294071396,-16500.63027571514,-7.872679024309946,-236619.35053483638,-485.7113190145887,408487.0657923933,29234897991254.832,-29234898242868.754
498.185950710154,-1.2052191415112583,263586.27449104004,-33030137819500.81,-503.92253732550495,-16501.04153075774,-5.7359260226961055,-263600.01897999615,-488.56507928385594,547842.4875717395,33030138054597.51,-33030138333186.91
499.231404645835,-1.2128240882715058,319813.786242622,-35783499714177.555,-505.3897136120889,-16504.840541188165,-9.788265605055585,-319825.579208757,-489.81690236493495,604902.5271288399,35783499992976.31,-35783500327788.95
499.33392862587914,-1.2009811106455335,234146.89015920603,-27542256268937.984,-506.271604806411,-16506.174523626414,-6.629179410682923,-234160.62467321305,-492.5299563987035,495234.1741893374,27542256530889.305,-27542256780030.74
497.524168988452,-1.235369954612505,281891.6074375032,-32495824728026.605,-505.69688919662804,-16498.879504845478,-3.22884477873248,-281903.6973400365,-490.02366786592574,576703.1865005016,32495825023520.508,-32495825320409.77
482.1791300887155,-1.3368246421271899,441713.7483928667,-36047424878681.79,-499.7383434492229,-16474.4385221284,-2.928407239273497,-441718.89814199705,-474.7937042066768,815219.302022504,36047425250372.17,-36047425707093.79
479.32034931527096,-1.2927085262171663,420877.36151519034,-39580859405765.03,-490.8414815727204,-16466.76568385564,-9.753386312875591,-420868.2578547832,-467.5245426319045,734463.3225398446,39580859744070.77,-39580860179977.11
469.9999154284318,-1.291552344023302,411066.89295060775,-44508752574045.11,-485.05468991559525,-16454.822895161506,-11.844294184237924,-411055.02011882083,-461.03686216790607,680090.7493814231,44508752883373.81,-44508753309474.35
489.5815992612513,-1.337455095948965,415280.16501457174,-37337515847669.09,-493.44751959639154,-16466.15641066737,-15.637020853212562,-415271.8623557883,-473.91379479031946,698006.7462669807,37337516070108.4,-37337516500418.516
490.3279368427834,-1.3129423895590864,296256.07625252026,-27490552376771.453,-495.20799902176117,-16479.485018798692,-5.4197663780498715,-296256.1387115558,-481.37584942032925,409784.7176703843,27490552508646.332,-27490552819922.957
484.0413407829435,-1.3164926733998232,352487.63303312595,-30797026907610.086,-491.23189183177993,-16473.13915066121,-0.5971757600503906,-352487.44241911534,-476.7662338742768,542481.2513907277,30797027074654.9,-30797027442167.867
482.36502086181093,-1.303817651889013,318396.0473891473,-35232516310953.375,-488.03528397460764,-16467.421960797743,-4.611993679610009,-318389.8956861076,-473.9857993897061,590156.7257349339,35232516594026.27,-35232516927456.266
477.7733734359724,-1.310522501485838,573795.3044651808,-55884540653966.195,-487.60854111952744,-16454.921697941314,-1.3386249559356997,-573790.4540305824,-465.18340226285756,943356.7346538051,55884541038382.13,-55884541627214.555
464.34365687991954,-1.3405464044592323,446651.31890581414,-47245840042065.44,-478.09072214739734,-16430.71956480971,-0.48632831255423525,-446639.8145526101,-451.99202753670085,803647.5922586982,47245840375123.836,-47245840836828.95
462.7336604613411,-1.3309631851650188,369833.88123057596,-51184004973601.51,-472.14208528981607,-16422.16363017662,-12.786695665750983,-369813.4745986357,-446.02423349212677,699473.1540381726,51184005300637.07,-51184005685536.125
459.4991345857764,-1.3170983891412762,339467.70720344264,-41734760196863.586,-470.22504540522965,-16424.445622123145,-7.2492116765936885,-339445.1634551748,-448.0833007975217,578245.0925162286,41734760482309.805,-41734760836850.34
424.9478927182786,-1.4112476611476745,660940.5322633444,-74299000484412.88,-456.98544741526354,-16401.2493222198,-11.394034230642376,-660900.8847803517,-416.67674420451914,1195114.2908918601,74299001010797.98,-74299001686829.1
436.54420041985827,-1.4308059151621582,415596.9777651561,-50541465595352.734,-450.96943010688005,-16387.189239834213,-18.512977035685026,-415557.551547673,-421.37157620305663,801445.8301792408,50541465954061.56,-50541466384764.02
442.50353887844943,-1.4394219561852963,429023.7797864154,-49893769322717.13,-452.94790510837436,-16389.930067096,-2.885204479641402,-428989.15990897105,-427.911443486794,809482.1935977401,49893769694390.43,-49893770138529.92
410.4307085336916,-1.5100396613409475,495358.3175409816,-50177068264014.85,-434.806049026225,-16368.922197101176,-7.557972683504659,-495312.4617421586,-406.63177229376055,884315.4497414841,50177068650151.875,-50177069160641.72
429.51443762323004,-1.548783067688635,414633.6354964819,-46051452148390.016,-438.8237735534665,-16362.865123606425,-16.444397196059413,-414590.20301575423,-410.992344408907,767598.098222848,46051452509916.94,-46051452939690.92
426.76756124552935,-1.571049098185454,356872.1503108281,-42056065547232.92,-436.93249678242205,-16365.980152328742,-6.871881152101764,-356838.08305216924,-408.50719484108686,681226.7025951083,42056065881049.266,-42056066253060.34
429.3346243025601,-1.6426018623054779,312612.4602669911,-39291468379524.75,-437.1234080596947,-16384.512693486606,-21.962459761161824,-312574.10582806106,-413.8210021572872,653149.5301317894,39291468705064.62,-39291469032812.664
430.4717684987445,-1.6675828135381683,316083.4578346461,-37544654336565.58,-443.30853708773844,-16386.92571688538,-5.103210377810797,-316060.50286745053,-418.7140119523016,672186.7327452631,37544654689465.51,-37544655020677.2
432.8097380230477,-1.6548517545755932,398959.1061923229,-35147366303987.918,-438.32568669165454,-16394.53136970822,-8.524948211780895,-398933.89163492154,-420.71825006733786,668747.5621830467,35147366585695.26,-35147366999791.36
433.63891392350706,-1.5864674299042212,263829.9195587699,-31775721075777.895,-439.82985616691417,-16403.23374012222,-12.28160652179696,-263808.4848464808,-421.994515076649,549125.9623350783,31775721355779.58,-31775721634739.594
412.6331244452046,-1.602717240305631,394128.7205809952,-38747125067162.17,-432.0797831393579,-16398.903488441032,-6.991844778235645,-394103.80566842214,-411.42767496850126,683287.0689302047,38747125363289.61,-38747125772553.91
424.3068536059414,-1.7085244064927079,295734.3073642269,-36284605603873.5,-431.6252953927709,-16387.31872133378,-3.6501707740422376,-295712.27415499237,-414.47498888566093,596197.6621559892,36284605897354.28,-36284606208239.24
417.424006615768,-1.6654749982660377,221108.60976260572,-29158448972063.832,-426.37688674940796,-16380.803515388945,-4.798412926829428,-221087.26931688844,-408.60364136870555,455901.2200049051,29158449219941.76,-29158449456206.34
422.67888906714927,-1.690787338134726,170891.3972293861,-18706522415760.76,-425.72950594758345,-16392.826049112668,-9.51451600885531,-170870.50499578516,-412.1384726651984,365077.60387550667,18706522595281.71,-18706522781330.7
428.24887421492866,-1.7165421545833628,309949.69318848586,-27156438127886.508,-433.33689096167626,-16405.47027967529,-8.66975012173998,-309936.84826157754,-417.733031859741,536101.4392389008,27156438360959.785,-27156438686055.88
428.7547560700686,-1.7323534624219445,278413.56597036886,-28294043210920.844,-434.46914677221434,-16416.799598969134,-9.350292674841626,-278406.7889172923,-420.10588067622433,528048.3575560701,28294043453128.547,-28294043746679.99
442.232167415807,-1.7591396685631486,366959.742338497,-37839131871215.29,-444.47910727226196,-16429.842537699715,-10.672138577342423,-366962.36931730784,-429.05757174308536,640591.3300210326,37839132145897.96,-37839132527982.98
439.9039746627966,-1.729717722051939,344176.09390266653,-36129507593814.63,-446.1702244688647,-16438.91717251592,-5.861967101255232,-344183.46198799135,-430.4593493568319,598766.1994693567,36129507872604.71,-36129508231898.94
438.3531673460993,-1.7184853644120925,317961.976579746,-34313020647101.227,-444.9005653861028,-16437.543434777872,-3.618990800729989,-317971.56230764306,-427.68948435473993,561352.929621442,34313020870217.31,-34313021203298.33
425.28069929782885,-1.731817773357187,399956.77285534685,-41253500816009.195,-438.00794162463666,-16424.757057845763,-3.6335238391382063,-399959.76051774726,-419.7082038979607,639359.7748207957,41253501052526.914,-41253501467614.25
429.300537721566,-1.663219986759087,649616.065045192,-58879752202337.93,-437.60299832716885,-16418.818730994215,-10.03981928805024,-649616.6998417038,-419.6375204838839,993461.2416835014,58879752573497.8,-58879753238249.0
433.6681121188547,-1.6500008344866144,407696.66350772005,-38355444725372.03,-437.9742513992355,-16427.440547819664,-7.400355276039875,-407699.085240393,-423.0930806617859,762657.8987123204,38355445056549.14,-38355445479380.85
408.91293084974046,-1.7326420199847248,322476.6794943244,-39583554659084.44,-427.5553840457905,-16407.37881234888,2.1444158764108465,-322474.69494187046,-407.57774097561025,606765.3394272272,39583554937307.78,-39583555274930.805
418.14550591347484,-1.628423158199504,255913.6764306458,-33411480593681.53,-422.2045835409145,-16400.003185897298,-9.129126253973425,-255901.79184030963,-409.08653459945424,524146.39669200144,33411480866486.387,-33411481137564.35
423.8802428693922,-1.6095205538871113,330500.20419079333,-32516454096983.688,-428.8151342387286,-16404.594922757653,-6.893548591182935,-330494.7150291569,-413.7225738517036,579984.9156938973,32516454383597.188,-32516454729252.832
423.1574223863753,-1.5888875530421063,296050.10764646874,-30060098727465.344,-428.41877864577486,-16414.181850241108,-8.464570043121057,-296044.42628539936,-415.502871056721,661916.9266237137,30060099051287.586,-30060099362488.617
435.0167780831454,-1.5580692158910971,250367.5776526757,-27028115412162.285,-438.36069810236546,-16428.080651951623,-14.511899443347659,-250367.62954222877,-422.96030153814644,501899.27837441996,27028115663473.395,-27028115928976.727
436.3383597485842,-1.5360302923780258,313079.00845367904,-34324578763374.51,-442.2971697330514,-16437.18985317858,-7.638697105936274,-313087.87278136733,-427.93984897095567,582006.0862843413,34324579036944.78,-34324579365146.746
437.0899820713557,-1.5225150746944798,310432.6795627989,-32820385972083.41,-442.00981192816,-16438.845787718416,-3.1157513162096393,-310442.94196878205,-430.4210349828464,590017.0077047931,32820386249704.992,-32820386575261.363
428.408869755951,-1.5160252304472575,285145.0711832993,-33630561321352.355,-437.59705299327453,-16433.67111820875,-6.131621022994921,-285149.85585589893,-423.0164519138148,550441.9794552517,33630561585254.758,-33630561885527.92
440.6269272643443,-1.4941465290044442,329331.40241280705,-46896240260391.164,-444.9527522058418,-16439.42024299998,-13.795420649818254,-329336.5566869971,-428.51456458073864,647078.6241338128,46896240580286.12,-46896240924739.79
450.9045599081667,-1.3988001048302434,330281.2646277649,-39018639728319.766,-455.0677469380222,-16456.388335148793,-13.632122145521294,-330294.483615264,-438.8270765167411,590267.6964597901,39018639988008.75,-39018640333393.445
452.62077962565655,-1.3900542542214689,296469.1010891141,-43037282186216.87,-458.32248694882765,-16460.674960918288,-4.397036829698152,-296490.44952800253,-442.8514069705318,572418.4071137626,43037282488202.92,-43037282799765.53
452.8955861701044,-1.3873918585117924,317736.2467848176,-36874330465436.27,-457.3157437427251,-16460.865687022306,-5.325830102520115,-317753.2265593308,-444.05236441718176,622088.6832995493,36874330809395.1,-36874331142228.51
441.44711910469647,-1.3644845428410592,293326.93465441203,-35442625620748.28,-453.8192268202178,-16462.481379787172,-13.331288250469527,-293336.7490464566,-436.1067559637683,646647.8033618623,35442625917969.07,-35442626226389.56
459.49094323685523,-1.3591545053542062,340783.03437762475,-39266120245642.766,-462.6315328368902,-16467.034535424245,-10.681254755980603,-340800.72633707925,-447.4966945199501,650212.8307902636,39266120540456.98,-39266120896327.16
457.040805079746,-1.3533497287261929,306968.08996409434,-32637173832820.574,-463.60722818821137,-16466.90275562832,-2.10808328039019,-306991.13820697274,-447.523778818802,536864.4698632881,32637174092986.348,-32637174415036.637
