Feature_1,Close
15871214406866.775,410.2
17196441591829.188,421.0683333333333
19930279244424.902,452.35833333333335
29877062338680.234,469.5833333333333
22607959146723.19,478.265
15427757728013.223,475.465
14853647072018.605,485.7133333333333
17639318401872.836,486.155
20313574886586.83,476.9866666666667
19396770430808.832,448.9866666666667
14864780609042.947,473.4333333333333
17869776318943.336,486.04
18418707855149.727,482.3466666666666
17495590793995.045,488.6683333333333
14945993840018.115,499.89666666666665
14536621874654.693,502.0066666666666
20292663505552.19,494.10833333333335
17202673799375.895,492.75166666666667
16857534664013.652,489.9216666666667
14057203579190.88,490.0083333333333
17541301987380.674,490.9933333333334
18869885462141.668,494.4183333333333
22232207479738.984,501.3716666666666
18687940231361.73,502.6266666666667
15739792388518.285,503.6566666666667
15653991896611.217,510.6383333333333
21317937102205.812,520.8716666666667
25886556851193.367,516.7916666666666
18964937909964.15,514.4633333333334
18855291345117.418,524.3316666666666
17824053874150.723,525.935
22946888809170.23,509.9216666666667
19467672755640.07,500.9983333333333
18171671637999.31,499.7633333333333
15373206598460.363,489.6716666666667
19599598887127.664,489.88
15066493057663.244,492.2183333333333
19675421050702.723,493.0683333333333
20423063297607.023,500.91
16998233262921.566,500.0066666666667
14699029737140.979,501.4283333333333
17032705862938.615,502.385
19900300473793.23,497.0416666666667
23910906444126.22,475.89166666666665
20702291303001.9,470.01666666666665
19418085704750.184,478.9633333333333
15297874965835.617,475.6433333333334
17913994520872.402,490.8603448275862
14139755507282.064,472.87666666666667
18402616653168.246,458.95166666666665
24879509437687.95,481.2266666666666
24231495507022.57,473.3983333333333
16646107906293.1,474.715
18691509853054.68,482.5683333333333
5425821353376.442,438.469696969697
14240536252464.39,406.65
13375439493711.867,421.2227272727273
11810216513737.418,420.47878787878784
14158782483883.332,423.919696969697
9919958952635.646,418.9606060606061
13026515506634.387,422.9363636363637
13796752028664.89,417.6029411764706
16766844041145.96,440.6
18402847512498.68,436.1954545454546
12996920508125.266,433.8318181818182
14134488703240.445,434.0878787878788
15480670321083.584,436.1318181818182
15784096124660.13,436.67575757575753
17505022269173.889,437.17121212121214
596678239660.3317,445.6734375
11287249386049.129,435.1166666666667
13103311499257.828,431.93030303030304
14936265395074.21,417.9470588235295
11676261554565.285,426.969696969697
8628038675779.725,430.29848484848486
17157627031664.633,453.278125
18799442145551.42,442.01666666666665
14579228256028.729,445.51969696969695
15543469912806.584,465.009375
11782728994251.098,448.96818181818185
11627976735962.688,434.7544117647059
12254803327946.27,441.9409090909091
12588574414796.523,440.6454545454546
11783685451033.752,435.4757575757576
9521581945474.938,420.6823529411764
17639320211966.484,441.1151515151515
13983473493060.234,436.4818181818182
17130401573235.527,434.04848484848486
11004383752010.541,419.8441176470588
12325480274860.518,435.0257575757576
12000571727367.262,440.36515151515147
15166694814536.402,444.380303030303
14363502275492.273,437.99264705882354
14160821369669.996,437.7838235294117
16512676456154.225,433.6970588235295
18369155043907.285,432.1852941176471
18215947538376.387,422.2088235294118
16415501025343.531,428.8242424242424
20585834723629.812,430.3636363636364
17830047809982.816,432.7363636363636
21941575472160.594,444.40625
22428674635855.207,434.0106060606061
17453622859893.65,435.24696969696976
17268970511341.12,434.5636363636364
22399201621363.0,405.3191176470588
20263766893841.85,413.8969696969697
24882613236105.52,386.8909090909091
19189494501196.47,352.55294117647054
28480262672152.566,371.45454545454544
17008427855943.354,371.3909090909091
26286613907646.332,360.71363636363634
19973434305240.395,334.33529411764704
19860123867087.27,353.47727272727275
23466954491909.113,347.8058823529412
24016949486944.223,361.5393939393939
24514554399961.074,345.1470588235294
23281509231629.598,348.2279411764706
21059021813998.934,346.84558823529414
18324263301411.027,338.1794117647059
26363416875674.42,347.7676470588235
22130721416606.83,349.06617647058823
20185520075606.895,353.22121212121215
22091549717990.445,348.5573529411765
26202169893196.25,365.0439393939394
22707358669550.844,365.3220588235295
26244240818951.72,371.6485294117647
15648013259852.479,342.93676470588235
19255596317080.652,359.4136363636364
22466569122083.94,357.4779411764706
17910112694683.535,359.1090909090909
19938413328989.81,364.08484848484846
21242977448973.555,354.2852941176471
16759002485910.283,367.4863636363636
18173231523480.89,360.33529411764704
13849105923249.357,361.5352941176471
13819108333714.756,369.2318181818182
17966320385366.023,363.9075757575757
21161909740006.816,355.8014705882353
22366990543580.31,372.3772727272727
23084425300098.957,369.16363636363633
17793610557092.047,364.719696969697
18126650634435.926,373.5954545454545
14641140834431.395,358.1573529411765
15665716264461.271,371.3378787878788
11791816980017.012,364.36764705882354
8451887730221.233,366.5455882352941
10770623669639.654,373.2060606060606
3886466906784.9087,377.9742424242424
20701368786567.28,384.08529411764704
23407269623904.85,396.9911764705882
28615736708965.53,390.90441176470586
20988443052377.957,392.1102941176471
23079213761983.156,393.9441176470588
19364380526310.125,394.714705882353
21686746223459.652,411.4529411764706
29172297274266.53,410.2455882352941
22777858044273.137,408.5147058823529
24957993878113.184,408.9514705882353
18527844349039.293,411.4367647058824
20675694599152.84,420.1058823529412
25504679560369.242,436.7191176470588
38500763830785.32,444.15147058823527
25259942434473.035,445.575
20694190117108.043,442.3602941176471
26571536902609.97,433.67794117647054
24782154724422.78,439.3617647058824
28880447789642.273,433.6911764705882
15618887534217.684,439.8666666666667
17339945546736.566,426.5602941176471
19203600609767.2,415.1220588235294
21821811336361.94,419.2147058823529
18213151915779.84,414.2926470588235
14870048721687.457,417.7779411764706
14986910105657.64,412.4176470588235
23410754409250.54,400.5558823529412
23161505008698.418,420.76666666666665
17014812303186.172,417.7485294117647
19196437284209.55,414.90441176470586
19530505651221.082,417.4941176470588
19687769823569.496,428.9367647058824
29425544881998.67,451.7469696969697
21013681257115.426,449.0573529411764
23936434328718.918,454.6941176470588
27831454226976.625,442.7838235294117
26296799409039.484,433.38235294117646
26855354968705.45,423.4941176470588
20594067533512.64,432.9941176470588
19065006505125.598,426.1352941176471
20025274303878.33,429.3720588235294
26888294484330.582,438.3132352941177
22205136190325.58,428.0426470588236
17745098878635.973,425.8617647058823
18660396515243.613,428.53970588235296
16641201584856.883,424.9308823529412
14612938613754.586,422.8661764705882
13827262538779.814,419.7823529411765
15263028547271.959,415.6382352941177
14433143289613.684,414.95735294117645
14065986708769.527,410.6705882352941
21060905373266.332,419.7632352941176
16562980301391.916,421.2602941176471
13744874991090.408,416.3161764705882
16516655910371.09,418.2
21800505519884.01,432.6058823529412
32016140298423.754,423.3117647058824
23021721914617.496,426.3
18696201886654.227,429.0632352941177
17263164477343.455,430.5323529411765
18415279300756.945,432.66323529411767
14790943439941.26,439.05294117647054
17207206068699.908,439.0470588235294
18237734091994.395,439.7602941176471
18183668497395.445,424.72857142857146
14342152182910.238,420.4628571428572
12736326136404.713,422.52
13788036272221.07,428.19714285714286
15102806779794.719,429.9257142857143
22885666290273.914,439.5271428571429
24864054625383.914,437.0885714285714
34800676005332.16,417.3442857142857
20423973891424.645,426.17
25014842911451.7,430.87142857142857
25292234324272.85,436.7157142857143
23156362539164.15,438.6085714285714
21849717771613.387,447.63428571428574
21248706813882.473,449.9357142857143
22695174577814.492,445.8057142857143
21736180573008.742,441.3314285714286
16286244104436.83,439.68428571428575
12898052971395.488,440.5057142857143
23397056411439.715,440.5614285714286
15890895114541.855,441.2871428571429
15455038201828.812,436.7771428571429
14502931701566.945,436.24142857142857
10402453410621.494,432.2914285714286
13478662019604.941,431.9742857142857
11798559052554.547,423.39714285714285
11438690014508.25,425.7757142857143
16866310895358.975,431.2314285714286
14925127101505.844,430.5
17853643135352.152,429.6285714285714
12426023680930.598,427.1671428571429
20994489556689.207,433.72857142857146
18589009887655.117,431.3328571428571
12413228073958.709,430.04285714285714
14428408661998.984,426.7185714285714
18616124317893.418,434.70714285714286
18803044460850.086,439.4
12781018845007.287,439.9871428571428
12551344628651.045,433.30285714285714
11340873314096.11,431.99142857142857
13706225585999.07,437.37
14466351805100.76,438.9442857142857
15849927077623.564,426.51142857142855
14075286244295.395,428.0657142857143
13373843779273.635,427.2128571428572
12020611064987.326,428.9857142857143
12048924982385.672,422.75142857142856
8421750661667.486,422.6428571428572
13276285732776.96,413.5214285714285
12200103767522.602,419.6714285714286
11046271206055.854,423.6871428571429
9549833288022.906,424.3185714285714
7965823375504.389,424.3342857142857
8452377083918.627,425.47857142857146
9863996942564.018,429.2871428571429
10915524303585.385,432.26
10388819860824.664,428.7814285714286
6716876883210.536,430.0857142857143
9407323917821.078,430.68428571428575
11675876760084.988,429.94714285714286
10230585611116.643,424.4685714285714
13040667615639.244,423.6171428571429
10942529165297.273,417.2142857142857
16283465434099.688,407.34
12382589478557.445,408.0785714285714
9379012381808.135,403.7242857142857
12764049423494.195,414.89
11100224383367.365,410.32
12595656330266.766,398.98285714285714
14980071983581.398,401.5914285714286
12528921161218.799,400.0285714285714
13541826243149.59,394.8042857142857
11399164804054.742,396.92285714285714
9590963084090.219,396.38
13182409217020.303,404.7114285714285
13531208947125.676,403.03
11963640349739.129,394.32
9809523143880.656,403.23
17347043450725.303,413.3857142857143
13340374365973.203,411.62142857142857
9455808188635.125,409.9028571428572
10800634945610.1,410.58
8166881230408.889,410.2642857142857
9990979054445.326,403.8228571428571
14630974766938.867,396.75714285714287
13226303757142.514,398.6428571428572
9376142433727.568,393.9242857142857
9483705991527.994,396.7357142857143
16734165043239.98,395.89
11740612338052.125,389.9771428571429
16137570636886.7,393.4942857142857
11269254188575.268,399.59
9638122686090.08,403.4242857142857
11718787913738.19,402.45714285714286
12248267718074.434,404.4614285714285
13388474371291.877,405.55285714285714
12670071835211.564,409.17
11929241301830.342,410.74
11385550252188.012,408.0214285714285
13942401836329.781,404.07714285714286
11704760909392.715,399.3657142857143
10038814722580.834,400.7357142857143
10062560139677.533,397.0142857142857
14014390588388.229,392.5471428571428
11312319119434.094,391.88714285714286
12175970543253.498,395.0471428571428
10938903084653.64,391.62428571428575
11684819155327.908,380.4142857142857
13425516004733.059,387.7757142857143
12742151217557.602,380.0657142857143
16459618117681.828,379.3
15255280560984.021,369.37428571428575
12205888014702.252,368.0971428571429
13098853862987.596,367.3514285714286
13074264494302.734,368.3342857142857
9973246612793.521,369.64142857142855
10274706244562.91,367.1028571428572
10410132532756.502,370.48
9535171879603.035,372.91
12671704576307.113,374.04285714285714
11866454817732.844,370.0242857142857
14116711541089.508,374.32714285714286
11886655644208.607,376.7314285714286
7050409082802.143,376.94857142857137
11403268291807.008,373.98285714285714
11524404570244.205,376.59857142857146
12362344904358.547,377.9157142857143
13376198470757.287,382.6842857142857
12912815915416.445,383.89571428571423
11014805219445.49,382.4242857142857
15795567450637.55,388.0342857142857
12493570169577.904,388.9557142857143
15769616853070.463,384.4542857142857
10474790147790.7,385.2685714285714
15666958573237.39,387.5542857142857
17540882986171.336,395.20714285714286
16024351659137.57,395.35
12153039477826.328,391.19857142857137
15688740822779.557,392.2371428571428
14714154908575.893,395.24
13973734715681.184,390.8757142857143
23966696872102.258,395.3314285714286
17275470123464.785,395.29857142857145
14018223387174.787,394.44857142857137
12012063555903.746,390.18142857142857
11658771061671.97,388.2157142857143
14367659074650.355,393.18142857142857
14184497888249.996,386.6785714285714
14976585686652.857,383.1571428571429
14260228000955.87,382.2185714285714
10844345521353.908,382.0
11412049636049.852,379.6771428571428
12608232805535.412,382.2742857142857
10011629267614.277,393.27647058823527
14697341687654.805,384.9542857142857
12664820879962.434,378.24142857142857
14239086432679.803,377.8885714285714
15771351460841.475,379.07428571428574
14917425821900.225,379.49285714285713
11995998832923.178,380.2814285714286
17167774476946.04,383.68142857142857
14814259261352.71,380.3357142857143
22862677107776.23,384.83
18720044838652.63,392.87
17678761996947.453,390.28857142857146
21169594559391.465,386.93428571428575
18435118265893.13,388.3642857142857
21424003181539.918,389.24
13930909351012.078,388.37714285714287
18754591863578.63,386.80285714285714
15425407127155.02,385.47
14156202660179.9,382.53
16331224574281.012,378.20714285714286
11604203055123.754,377.2742857142857
16080465885452.479,379.9971428571428
16166577831068.11,379.48
35656698974404.31,381.94428571428574
28370747386641.24,383.4657142857143
7096901313668.925,387.9557142857143
16681832769669.766,390.7942857142857
26719445526340.168,391.3685714285714
14667521112262.139,390.1785714285714
13878926269013.588,388.39714285714285
15598953846718.525,389.9971428571428
20576998139868.117,392.25
21351070924413.867,398.82714285714286
25758019488867.277,407.9657142857143
21992570856397.875,406.25714285714287
33365352028329.38,411.5914285714286
25532647930097.37,416.0585714285714
35619244943926.38,420.2485714285714
25321375903104.35,420.64
29427163169710.0,420.8985714285715
31400547444581.527,418.7128571428572
28564240609550.914,426.2485714285714
22438439605782.14,426.13142857142856
23552558064285.816,432.4028571428572
29821059589454.13,427.22
30574670924255.99,416.9528571428571
22900224454205.55,420.0685714285715
27396188959187.727,426.8057142857143
37429769429558.06,425.4071428571429
24872414870080.69,424.5585714285714
32589886995324.094,429.9757142857143
27079607210699.152,425.25142857142856
26328312866863.15,424.6157142857143
25064771872983.28,420.4257142857143
20456879823779.527,418.9385714285714
24902155252473.758,421.6685714285714
25852933186540.637,422.4385714285714
21995207628743.95,424.0271428571429
14150349333552.09,422.6185714285714
18067522285573.953,426.71
26602593398142.695,430.2357142857143
23671591447595.184,432.1871428571428
15969665776731.44,430.41
17489716937315.518,431.9971428571428
15309945593407.482,434.2328571428572
24946665023844.36,432.09857142857146
26137574354579.016,434.57714285714286
20105465418048.72,434.8171428571428
22193772353857.21,434.3042857142857
17992346289571.918,435.8142857142857
18670081732417.22,437.74285714285713
33089261944054.97,424.10857142857145
20009407611023.742,410.8728571428572
20661621290779.703,416.47857142857146
24126272623419.914,421.9757142857143
16290447682668.379,422.47857142857146
22472091407694.39,421.1571428571429
14252264976253.898,415.0642857142857
15873691503052.88,413.2471428571428
17816139560057.875,414.7728571428571
17383614034086.264,410.01142857142855
21853174819572.98,405.5057142857143
19173403329204.027,397.9128571428572
21740406512693.863,400.5228571428571
22132482205515.836,396.7485714285714
22162753891996.69,397.18428571428575
21620672577173.875,398.5942857142857
14717629846669.85,404.6528571428572
16415320121910.46,403.9528571428572
13903344507918.93,402.9714285714286
16679843930451.297,408.8514285714285
18962159589308.42,407.7028571428572
14917810928796.525,400.0457142857143
16755334344340.863,397.66571428571433
21308355766764.883,395.18
17236261129313.197,392.26571428571424
16957928990006.654,399.44
15979953351038.73,398.7714285714285
17688277484192.582,400.0757142857143
15491952795012.984,399.7542857142857
15005822915363.723,398.2271428571429
17249074546998.861,397.9071428571429
13739923481313.326,393.16
17342308260496.186,390.7128571428572
19964331813381.47,391.8671428571429
31217455261722.586,400.9057142857143
18604567986931.004,398.55
12935034535133.555,393.1771428571429
17369094922699.412,392.2242857142857
13320723421546.377,388.1385714285714
14426613620503.71,382.6771428571429
15112003203417.04,381.62142857142857
16265730579200.465,385.1071428571428
14701667366785.604,380.5214285714285
14147987429616.117,380.8528571428572
14127819693784.217,377.6657142857143
16943039278395.621,384.1442857142857
20079138372870.043,391.95142857142855
18067601564998.625,395.20714285714286
5999967434043.666,397.80285714285714
16152423121735.5,392.3785714285714
15250577272533.69,388.4285714285714
12853709139911.318,388.4642857142857
15537252177617.818,387.2557142857143
13119938512647.3,384.63
14315401282836.082,374.12285714285713
13922078544614.818,375.6257142857143
12113941134255.338,381.05
17167580560897.053,387.4628571428572
17212956327697.283,388.8642857142857
17622662599867.12,394.83142857142855
15931078706840.215,388.4871428571428
13937262216872.465,384.2228571428571
36712525026730.04,347.17
35691183062196.19,332.40714285714284
25303126798736.266,339.88
24262361446284.195,344.24285714285713
20396080266440.77,339.82714285714286
12210004457570.13,340.56714285714287
13986924546847.975,339.54571428571427
20046727831803.285,337.1871428571428
21063755835770.688,336.7628571428572
15432274973579.213,336.09714285714284
16722524614435.924,334.10714285714283
16159925695800.697,334.1328571428571
16415543540265.812,332.12
16685001773195.848,337.78
16554012110771.623,340.5242857142857
22412314445902.746,343.0114285714285
17105775532161.342,344.87
15771938289848.566,339.62714285714287
11295591634005.617,338.35285714285715
13625712171514.357,334.9214285714286
11451240270970.52,339.41
13594225225191.746,341.1
12053066900467.615,344.23857142857145
18056513103474.71,350.9528571428572
23817696939804.312,345.31571428571425
19241288541282.73,349.13
21665410581937.434,346.6442857142857
18365075706602.555,342.87428571428575
21678220124954.215,343.52142857142854
17366371024280.438,346.70714285714286
18489669737772.293,344.34857142857146
20824353044614.06,350.0028571428572
31388472386349.195,354.03285714285715
25530271679904.09,353.6385714285714
19032329492940.73,359.77714285714285
18581980530109.914,358.23
19876177193784.1,362.3942857142857
31562077159795.285,367.90857142857146
28035172480952.184,372.6928571428571
18219139720614.043,373.62714285714287
22795007389852.324,367.2714285714285
20898293447540.758,369.57428571428574
16498510751709.555,372.9728571428572
23902111764108.727,374.86285714285714
20712572196858.387,374.48428571428576
29596617892695.957,387.5271428571429
29697960972525.96,390.3314285714286
30385187789623.01,390.70714285714286
32501096360210.64,391.64714285714285
26563110010854.715,389.1571428571429
27549847897091.96,386.39
27699911792366.72,391.8328571428571
37176780261479.24,396.11285714285714
28899112907596.52,402.3885714285714
25977700572881.09,403.8328571428571
23722927816978.184,402.70714285714286
27360496455774.066,401.1328571428571
37745165725773.11,404.8157142857143
25108831152311.15,404.4528571428572
24238223979220.047,406.64
27038353417953.176,412.0185714285715
20578603795086.22,409.62714285714287
36412027171369.7,415.5083333333333
33365783666020.465,413.5111111111111
30085574076028.598,417.7458333333333
34042393804288.168,412.8222222222223
29649360510690.047,416.3736111111111
36124230546461.805,413.62916666666666
31937541066737.957,409.35277777777776
30148614137669.22,401.1888888888889
32881211831102.824,400.80277777777775
38690542138224.664,402.8833333333333
33972441395839.8,407.1611111111111
33781176555148.465,414.2736111111111
33074042780010.8,418.8263888888889
32461856577422.12,420.8569444444445
32387916867118.83,423.87638888888887
50357178435765.88,424.8375
38448235359380.516,430.7861111111111
35270443753996.1,433.2833333333333
40356360232830.734,431.21527777777777
45430639463327.5,422.25694444444446
38078786397102.64,428.4944444444444
38688918896482.38,436.0736111111111
35897111623984.46,436.2305555555556
38044300404433.21,433.85833333333335
37693150298510.25,437.4069444444444
33801450494036.49,430.7902777777778
32844025277095.434,437.9347222222222
30363453278752.85,437.90833333333336
32662190893698.44,445.92083333333335
34093989994895.598,450.3347222222222
39917001510699.87,448.05277777777775
47517160178504.81,437.35833333333335
39128335427024.08,451.0680555555556
38833054983515.05,459.87361111111113
41353010115251.82,460.9555555555556
41786530883558.42,468.6972222222222
31633217461915.35,473.81111111111113
38716805374611.73,473.88194444444446
40328534726217.44,464.0944444444445
53341255210161.664,478.7097222222222
43895996343174.3,484.3083333333333
37510307335721.516,490.7763888888889
48074732278255.65,496.7972222222222
39117662470635.7,494.52777777777777
40739422305228.46,492.5194444444445
37386242456351.125,481.9944444444444
39528924118962.664,468.5666666666667
