Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Close
11376019299804.959,1000999747773.2433,-29049044432458.504,-10034309383015.332,14875804365804.773,21907467475001.758,551.5488095238095
9318555371828.234,819959184841.5945,-23795241570460.03,-8219506741469.627,12185370192634.793,17945288434796.633,549.9154761904762
8747736701056.606,769731645684.1198,-22337637172504.67,-7716011537727.027,11438941497314.213,16846029510749.037,553.3583333333333
8987084598361.137,790792370607.494,-22948819845899.47,-7927130256833.341,11751923792768.404,17306955683268.135,552.9702380952381
9805825842620.988,862835139184.5469,-25039503000734.688,-8649307591188.803,12822547437852.26,18883653776885.375,557.7714285714286
11137395921538.53,980002781509.8909,-28439711408161.8,-9823829685160.742,14563769498011.596,21447936266079.824,554.3130952380952
13709377137931.752,1206316791933.3674,-35007351407271.61,-12092466440643.258,17927010054257.234,26400951474224.6,551.0809523809525
11628328073613.912,1023200938343.5933,-29693323117607.953,-10256860373942.012,15205734905187.996,22393353178488.926,554.925
11406647768067.422,1003694844631.8728,-29127255162821.875,-10061325522063.195,14915855663512.35,21966450483544.844,556.7666666666667
8182811052227.804,720022676009.188,-20895080630561.727,-7217714349226.668,10700218900918.104,15758119024475.559,560.1690476190475
10926389164965.244,961435852373.8348,-27900898707976.83,-9637709476376.994,14287847407433.504,21041588222932.145,562.8452380952381
13209141736275.887,1162300054406.8027,-33729983439041.758,-11651229789694.08,17272879399331.186,25437618703334.277,568.1011904761905
20381325858111.74,1793395508037.474,-52044394493218.94,-17977512409342.43,26651556005300.23,39249514125993.62,573.9809523809524
16515225554922.818,1453209274734.4854,-42172178486377.09,-14567387578641.205,21596066079643.688,31804338070955.793,574.1833333333334
12822028273445.715,1128237136494.9285,-32741476461613.473,-11309773278826.027,16766672105822.594,24692131716894.37,570.875
12563627611255.797,1105499926793.134,-32081641629970.613,-11081848884709.016,16428775581864.172,24194514320889.04,574.8440476190476
12501681630677.883,1100049124313.9158,-31923460527554.418,-11027208858992.605,16347772000994.547,24075221306333.82,575.1809523809524
11471998443006.936,1009445154711.2185,-29294130188044.75,-10118968536115.395,15001311091889.068,22092300017223.4,569.827380952381
13419552982345.498,1180814517615.6367,-34267275702713.566,-11836824644289.482,17548022514943.125,25842820055606.438,575.1666666666666
4521543687359.01,397860090406.71063,-11545912506818.344,-3988264017278.4565,5912577829585.927,8707401837270.007,574.8619047619047
11445659895620.525,1007127510654.1677,-29226873949270.09,-10095736329869.14,14966869344881.244,22041578395296.582,574.1607142857143
9593425330665.756,844145568539.5323,-24497131173266.824,-8461958001253.373,12544802755549.049,18474621633905.926,576.1607142857143
11290332972483.297,993460035367.8336,-28830241379344.312,-9958729057582.863,14763757022605.451,21742456184280.348,580.3416666666666
10382046953749.797,913538048252.4421,-26510902773899.44,-9157568069812.271,13576040592148.947,19993316545320.242,579.9880952380952
11757955193503.395,1034607091714.9755,-30024330192320.715,-10371198984589.627,15375241257159.748,22642983645145.414,576.2928571428571
9335371873485.637,821438902398.1791,-23838183075484.98,-8234339867953.645,12207360223175.934,17977672958186.812,577.8452380952381
10455582159103.482,920008499503.6176,-26698677596016.484,-9222430315847.127,13672198325209.545,20134927732692.4,579.2928571428571
10529229835322.953,926488933971.3326,-26886739172937.098,-9287391836851.299,13768503516952.768,20276755226837.82,583.1809523809524
13966648612285.08,1228954658360.3296,-35664302455760.414,-12319394798086.031,18263430075305.445,26896394081481.79,581.427380952381
13130530761260.865,1155382919558.1328,-33529247660496.336,-11581890355802.45,17170084127981.08,25286232916993.586,580.1511904761904
22448916513405.34,1975327232368.3367,-57324056015318.38,-19801247523671.65,29355232702495.68,43231194653183.59,584.4380952380952
19130796680238.957,1683358902829.0334,-48851126506028.86,-16874473209450.188,25016307002478.492,36841296763434.59,588.6404761904762
23045790983514.055,2027847407865.6829,-58848194769053.95,-20327725342163.035,30135732884566.688,44380630731042.99,593.8583333333333
15180412926709.729,1335756325873.4602,-38763690260021.06,-13390005416155.26,19850603934402.625,29233811328244.21,592.947619047619
15396380747168.34,1354759779089.1973,-39315171011213.57,-13580501514525.207,20133013340242.438,29649713027129.746,595.4511904761905
19187974361755.582,1688390058128.3364,-48997131716146.73,-16924907203009.0,25091075067428.13,36951407218528.04,597.1214285714285
16400462877588.654,1443111013552.5608,-41879128295505.086,-14466160153353.338,21445996973475.4,31583332896968.92,589.3940476190476
15286925047840.64,1345128542305.144,-39035672304554.17,-13483955238184.557,19989884063604.87,29438927806916.37,594.4297619047619
20324332127692.938,1788380516709.1887,-51898859002141.38,-17927240625305.164,26577028421782.754,39139757888273.17,600.6583333333334
12319886792066.822,1084052633544.137,-31459241422653.336,-10866855301512.54,16110048797372.453,23725128387927.94,600.9
10460740214793.674,920462384706.4336,-26711848662578.97,-9226980016009.232,13678943318090.193,20144860766554.727,607.4
13966050983475.127,1228902037925.9016,-35662776223987.75,-12318867584033.404,18262648422478.945,26895243080967.523,604.7785714285715
13563651430319.916,1193494007685.821,-34635236005516.61,-11963927794405.799,17736452132276.07,26120318940600.973,611.3142857142857
17861298772727.754,1571653094600.5415,-45609421247871.93,-15754702319342.604,23356253190769.562,34396550174486.7,603.9738095238096
14506272538228.445,1276437295077.7717,-37042250267339.77,-12795374449777.205,18969067014227.64,27935579626856.887,610.4595238095238
13993075722483.531,1231280002906.4155,-35731785245050.11,-12342705030866.883,18297987244399.164,26947286497067.332,616.6511904761904
21538856179620.28,1895249125771.9153,-55000186571412.01,-18998521503230.082,28165196070063.867,41478638096175.516,614.7678571428571
15114493369234.576,1329955936962.862,-38595362550272.734,-13331860568108.434,19764404546846.586,29106866225938.652,611.9440476190476
18016693972270.676,1585326665090.529,-46006228181356.586,-15891769949055.229,23559455191547.504,34695803893816.62,607.0083333333334
15070641658300.926,1326097327257.7273,-38483385517321.42,-13293180772855.697,19707062011465.215,29022418259925.82,613.2726190476191
16343550983126.748,1438103296937.5596,-41733801756503.29,-14415960674312.03,21371576694241.152,31473734275938.207,620.6178571428571
12210991794620.428,1074470726267.2667,-31181174297104.434,-10770803551240.252,15967652707770.725,23515422802156.625,621.1916666666666
11365757984632.795,1000096851217.7335,-29022841601457.594,-10025258303242.992,14862386281629.404,21887706511361.367,622.1988095238095
12186164361389.23,1072286103474.1583,-31117776625873.03,-10748904311885.65,15935187180628.092,23467611169754.35,619.0214285714286
13765535892062.674,1211258347087.5176,-35150754415288.06,-12142001729274.57,18000445950693.293,26509099517637.273,624.8083333333334
17933530240525.94,1578008773291.1887,-45793866873274.74,-15818414468901.922,23450705969316.44,34535650568799.41,628.9345238095239
17523122609789.562,1541896213614.055,-44745877332035.86,-15456411246433.186,22914038350101.89,33745304599537.52,631.1476190476191
14420781012954.4,1268914735616.6812,-36823944560185.79,-12719965957518.373,18857274453694.71,27770943421927.227,634.8607142857143
29050478869732.53,2556212452648.1367,-74181365446755.6,-25624208582909.58,37987738016892.85,55944210314171.32,637.7595238095239
13536762229047.764,1191128003115.8828,-34566573373110.316,-11940209987500.648,17701290716332.277,26068536730367.777,636.6357142857144
21373631739033.547,1880710602029.9253,-54578280570959.27,-18852783831455.93,27949140730606.363,41160455730618.94,645.5785714285714
31929624387989.21,2809554645720.8813,-81533359341565.11,-28163782316151.96,41752641188741.125,61488749694390.73,651.1035714285714
20956070858187.156,1843968602197.0454,-53512025134249.2,-18484471023576.04,27403119183097.586,40356334420327.99,653.5428571428571
17390184048442.547,1530198682615.6633,-44406414307073.04,-15339151740688.229,22740201838282.613,33489297036136.523,651.5488095238095
18362724856808.33,1615774600129.969,-46889829362407.43,-16196989169109.988,24011940843379.477,35362175697838.336,643.5785714285714
16782215563000.635,1476702282025.3496,-42853946815715.266,-14802888327002.012,21945194430427.176,32318496694565.086,642.0833333333334
15077232879694.012,1326677292435.5745,-38500216256044.836,-13298994566635.207,19715680973508.152,29035111235073.945,652.8845238095239
18178806147231.52,1599591161703.0771,-46420187084638.16,-16034762145240.18,23771440152743.453,35007992806510.363,658.6
15982191723920.81,1406306524232.2336,-40811059012850.18,-14097220835641.87,20899046685989.652,30777843675901.676,655.9738095238096
12383867550941.803,1089682405402.5071,-31622618300844.812,-10923289970509.406,16193712883761.418,23848339776795.47,656.6583333333334
15418794222672.553,1356732012639.389,-39372404659906.31,-13600271550338.072,20162322345589.234,29692876035232.363,664.3857142857144
15140173784394.986,1332215613836.8777,-38660938050252.87,-13354512148799.996,19797985447726.49,29156320308130.22,660.85
12038531293361.215,1059295565305.1665,-30740790787560.945,-10618683407226.225,15742135410768.97,23183305608239.484,660.3
11038310697296.982,971284048291.6051,-28186694068595.285,-9736430739263.701,14434201083998.025,21257122070189.46,650.2416666666667
13004107836551.594,1144258683103.5305,-33206422514508.06,-11470377964982.977,17004767650764.004,25042772868486.73,639.5095238095239
14360227058626.625,1263586472734.7598,-36669318132544.44,-12666553875159.78,18778091373463.93,27654331189562.89,636.9119047619048
16621790624371.336,1462586141660.46,-42444296044686.45,-14661384130062.45,21735415425445.453,32009556714433.62,635.9761904761905
11861636365998.883,1043730210425.0514,-30289083534673.484,-10462651788442.512,15510819501694.328,22842648560942.188,640.6440476190476
10619801244624.682,934458547561.4954,-27118016342011.86,-9367281164132.72,13886939016949.625,20451173963951.242,636.7357142857143
11803670549338.754,1038629651209.9884,-30141065997771.98,-10411522544737.562,15435020644457.836,22731020448584.855,615.3047619047619
13194296251156.115,1160993736459.394,-33692074986571.48,-11638135147762.29,17253466654017.688,25409029848948.69,618.4857142857143
13560551333438.018,1193221266541.634,-34627319507966.152,-11961193349428.861,17732398503948.7,26114348703793.984,615.1333333333333
16136979477524.611,1419926582740.6318,-41206314599662.38,-14233752537603.215,21101454091173.938,31075927443027.246,616.1523809523809
11688073947474.873,1028458080832.968,-29845886148389.633,-10309559637154.521,15283861335040.637,22508409229820.555,617.0023809523809
10343009049870.463,910103019927.4612,-26411218165033.81,-9123134361150.168,13524992854672.373,19918138939351.33,619.2642857142857
12444070254511.283,1094979790538.8297,-31776347899364.453,-10976392281762.314,16272436807597.719,23964275647171.406,625.6952380952381
10980772410155.264,966221159748.4905,-28039768080449.32,-9685678663345.738,14358961491474.152,21146317187389.977,626.395238095238
10856256392254.082,955264710710.18,-27721812308799.418,-9575848269866.773,14196138550692.03,20906529395897.527,633.152380952381
12650605874616.283,1113153304933.6284,-32303743405891.42,-11158568701037.166,16542512289887.383,24362013358632.56,636.1464285714286
17875915663337.05,1572939230992.2432,-45646746154458.53,-15767595227765.31,23375366794085.098,34424698878951.566,634.6666666666666
13645709749287.713,1200714575002.9163,-34844774441013.008,-12036308097821.02,17843755708304.914,26278343335407.527,642.7964285714286
15464233953677.314,1360730304757.78,-39488436508463.766,-13640351953252.332,20221741241354.773,29780381957723.14,650.3678571428571
17956500619075.594,1580030146451.9448,-45852522460432.98,-15838675955203.924,23480743679802.31,34579886044077.117,659.9452380952381
22310932674183.145,1963185780481.621,-56971709676808.37,-19679537836655.188,29174798810771.09,42965471112880.85,663.5
26089161371551.227,2295639900717.2754,-66619542847589.96,-23012154705426.633,34115383241384.21,50241427847023.7,613.4011904761904
23561247507631.215,2073203437367.1199,-60164430590123.21,-20782387887195.676,30809767096942.35,45373275881389.85,593.8416666666666
20149158469125.24,1772966589504.8757,-51451547344542.83,-17772727260758.65,26347963180530.137,38802415775927.836,596.1226190476191
14244427126480.03,1253396878847.6086,-36373619101623.125,-12564411389670.184,18626665697199.793,27431328345735.156,612.9583333333334
19678792990862.477,1731578145090.136,-50250453174719.95,-17357837549083.857,25732891780121.023,37896605190363.02,598.5619047619048
18632222963581.67,1639488210555.582,-47578001876400.12,-16434701957094.41,24364348718562.3,35881163959812.195,602.4
29095215051016.895,2560148805656.0537,-74295600531748.77,-25663668312674.027,38046236842319.96,56030361175123.7,608.4869047619047
19177726510628.105,1687488323975.1123,-48970963634161.52,-16915868030088.338,25077674447402.523,36931672451312.7,605.8130952380952
14291180573916.918,1257510876166.2217,-36493005586340.9,-12605650769899.455,18687802834518.555,27521364262613.234,610.8892857142857
18602573612331.73,1636879384309.5974,-47502291400245.28,-16408549699096.752,24325578076497.273,35824066651422.31,620.5416666666666
19948874740851.65,1755343178450.834,-50940116136608.305,-17596065340913.99,26086062879994.65,38416717627235.97,617.0821428571429
23800199290167.88,2094229300942.7053,-60774601711141.01,-20993157166815.85,31122231470459.973,45833439146654.59,604.527380952381
22239070679729.52,1956862424310.8533,-56788207527582.41,-19616151262890.6,29080828454294.7,42827082146218.81,601.2630952380953
14590013816227.674,1283805842018.4377,-37256086821528.73,-12869239131196.479,19078570874811.457,28096845374480.035,599.9238095238095
18848240296442.523,1658496202259.6387,-48129609416435.21,-16625242143232.54,24646823386909.914,36297161436411.2,603.6035714285714
21270389992682.63,1871626224940.5051,-54314649263070.27,-18761718751833.46,27814137378428.523,40961637050783.84,592.0416666666666
21090371742760.387,1855785979115.8704,-53854966815534.3,-18602932118682.78,27578737023643.5,40614965420522.98,581.9333333333334
18671101658712.906,1642909341423.8594,-47677280200186.09,-16468995503423.318,24415188557074.492,35956035273619.15,580.2702380952381
19762304331469.875,1738926567880.0962,-50463702356371.39,-17431499590880.611,25842095298790.324,38057428082563.14,578.5011904761905
23018747623082.875,2025467829934.3093,-58779138672109.945,-20303871583449.492,30100369803474.258,44328551793657.69,563.9988095238095
22518747486501.96,1981471717348.2942,-57502372100182.48,-19862842420394.727,29446546463013.15,43365672499899.445,560.2488095238095
21329265251666.836,1876806665347.2373,-54464989353755.19,-18813649971628.26,27891124911516.867,41075016638041.19,567.3630952380952
14132932687475.379,1243586294522.481,-36088914500189.54,-12466066944847.97,18480870553841.98,27216617140185.918,559.620238095238
17899597520452.15,1575023077697.0393,-45707218456934.84,-15788484045253.992,23406334365153.773,34470304376013.84,562.7630952380953
14926637508454.828,1313426052926.0046,-38115666312877.47,-13166160702076.65,19518755391067.953,28745101134697.863,560.6571428571428
28899504461878.93,2542927804747.476,-73795847422791.25,-25491040273702.85,37790316533399.375,55653470138229.055,549.3166666666666
19533382527076.38,1718783198787.944,-49879143015549.37,-17229577201464.703,25542746365075.07,37616580017272.47,540.3964285714286
16076256985223.836,1414583484579.718,-41051257835056.016,-14180191801846.541,21022050563277.48,30958990685593.33,557.5690476190476
4918150962835.298,432758386500.1189,-12558662373594.295,-4338094635297.283,6431199659611.328,9471171697079.203,562.222619047619
18315913643082.16,1611655571449.0754,-46770295659875.55,-16155698984422.904,23950728300896.934,35272028794466.98,570.8190476190476
21158793142487.293,1861806507723.8525,-54029682832575.586,-18663283686308.418,27668207969404.906,40746728286157.96,582.6273809523809
22070138681211.992,1941997679999.083,-56356834578864.7,-19467143391991.375,28859925014361.645,42501760207818.85,592.4928571428571
20234122950404.312,1780442842449.6768,-51668507071583.58,-17847670985989.535,26459066751776.88,38966036986152.336,591.7869047619048
14873936330770.602,1308788804302.3477,-37981091878544.59,-13119675243185.258,19449841046368.72,28643611264319.52,593.847619047619
19058651184465.246,1677010591572.1887,-48666900786279.07,-16810836596322.58,24921965925913.035,36702362063255.19,603.395238095238
16034232482981.176,1410885675967.8706,-40943946584501.26,-14143123741148.44,20967097444139.59,30878061458966.453,603.3547619047619
16940845663654.477,1490660496192.2544,-43259013963996.914,-14942809286701.807,22152626551013.234,32623979895154.004,609.5571428571429
18537990904617.582,1631196671064.3967,-47337377301164.31,-16351584109767.52,24241126925481.15,35699695996317.96,612.0428571428571
17196858799573.113,1513187602393.4631,-43912751833418.234,-15168627669850.574,22487400933484.242,33116999267831.43,614.0261904761905
19220403772878.37,1691243553990.366,-49079941252568.555,-16953511761332.828,25133481103630.348,37013858393398.88,612.2476190476191
20243447883391.414,1781263414003.4568,-51692318490045.77,-17855896175745.49,26471260706916.34,38983994483313.91,607.9869047619047
19508524680375.785,1716595946386.9478,-49815667537464.16,-17207651170995.914,25510241326609.46,37568709699506.4,613.7345238095238
22362332870931.35,1967708403878.5781,-57102961843994.5,-19724875468555.08,29242011384847.13,43064455404557.9,618.504761904762
17722268439329.85,1559419441896.2305,-45254402872411.664,-15632069373446.297,23174450473000.035,34128811393109.59,625.754761904762
5486746962166.862,482790299071.7235,-14010591149539.64,-4839629221808.184,7174721748281.328,10566150271714.99,629.5678571428571
19164373185877.98,1686313204073.446,-48936865026306.875,-16904089307643.072,25060212598797.496,36905956756611.055,637.3333333333334
21512429466578.8,1892923738031.0679,-54932705366142.08,-18975211563498.09,28130639136589.91,41427746784286.555,636.4880952380952
20893872458143.426,1838495620859.3948,-53353199333693.1,-18429608385490.395,27321785646893.094,40236555231946.27,627.8297619047619
20588513785778.31,1811626497865.3098,-52573455794021.336,-18160264356007.906,26922484749939.49,39648508147017.516,640.9238095238095
22633922204999.32,1991606252255.9211,-57796474222587.016,-19964433265622.2,29597154512453.098,43587470981100.72,644.472619047619
14008316051616.328,1232621054867.0657,-35770701759534.73,-12356147901346.58,18317916287454.152,26976635586542.832,635.5285714285715
16822908176645.514,1480282973532.37,-42957856354140.38,-14838781620826.209,21998406212898.58,32396860596289.22,635.677380952381
17944095294648.87,1578938541078.6309,-45820845115673.41,-15827733689992.72,23464521769759.523,34555996412144.113,640.5952380952381
21211447666786.215,1866439793379.652,-54164138155646.58,-18709728260371.895,27737061785855.184,40848128434500.86,645.0178571428571
22255623873063.074,1958319022733.599,-56830476784246.34,-19630752224733.406,29102474408255.473,42858959683258.91,654.3714285714285
18040540145506.895,1587424917743.6226,-46067120141288.07,-15912803613816.965,23590637460188.965,34741725828746.508,659.1416666666667
23619189222613.09,2078301912397.2715,-60312386485536.51,-20833495886316.363,30885534693883.47,45484857472352.19,668.3440476190476
23411573114433.984,2060033324971.3726,-59782231770951.29,-20650366409421.465,30614046274202.203,45085038927735.38,666.15
21864779696960.74,1923927813361.63,-55832443005519.52,-19286004939888.938,28591388574652.945,42106288039686.01,659.8880952380953
25908444072533.375,2279738352682.929,-66158075165407.94,-22852751768585.43,33879069684884.504,49893409939301.836,666.15
19618031319550.484,1726231628827.1335,-50095296398471.19,-17304242319550.367,25653437101469.3,37779593037384.4,672.8880952380953
18022147282630.32,1585806448775.2986,-46020153473985.08,-15896579990263.703,23566585931442.973,34706305682586.37,669.45
19210180032568.605,1690343972705.8682,-49053834483044.72,-16944493868575.125,25120112146611.234,36994169892846.0,668.9714285714285
18629143364229.984,1639217346193.2734,-47570138223585.08,-16431985837634.73,24360322010438.83,35875233660942.19,670.3678571428571
18386269791589.11,1617846396087.5435,-46949952275342.73,-16217757228869.684,24042729408588.812,35407517655340.875,664.1
15535585147617.432,1367008675703.5593,-39670634264535.055,-13703287914694.613,20315043446948.43,29917787223083.086,653.2428571428571
16580108551992.414,1458918519833.6326,-42337859470388.88,-14624618249352.428,21680910285222.117,31929287143006.496,664.4404761904761
24804593880376.562,2182608214003.3237,-63339356379276.04,-21879091665659.82,32435624376480.72,47767660509792.41,664.745238095238
24818791529534.523,2183857471070.283,-63375611033834.42,-21891614829760.46,32454189831696.453,47795002046330.305,668.6988095238095
17937961413018.152,1578398778456.4622,-45805181931298.64,-15822323173364.473,23456500746786.758,34544183926370.316,674.0261904761904
15126611938461.072,1331022284917.9797,-38626307185080.164,-13342549779042.72,19780251418032.465,29130203287089.066,672.7035714285714
15802360412414.723,1390482785216.094,-40351853836641.14,-13938599173840.598,20663891022863.63,30431532006649.473,682.7571428571429
19221648002495.54,1691353010088.5774,-49083118381449.016,-16954609183348.725,25135108042912.258,37016254415262.21,688.9845238095238
19590183227822.117,1723781289495.592,-50024185409660.19,-17279678823021.604,25617021915451.637,37725964411344.79,689.0166666666667
21960743336190.434,1932371837931.1094,-56077489440508.914,-19370650409072.48,28716875010686.33,42291090871010.73,691.7952380952381
18920291708807.41,1664836106135.2136,-48313595090224.445,-16688795562746.508,24741040991726.66,36435914998199.75,692.7892857142857
19765994226216.35,1739251317719.2573,-50473124596081.54,-17434754401678.893,25846920647555.504,38064533938279.25,682.3107142857143
37867931780107.375,3332078888296.2783,-96697024703770.03,-33401714280938.668,49517844817536.36,72924496161738.5,677.4119047619048
20039934870178.336,1763355859452.789,-51172641143555.6,-17676385823005.668,26205137752357.71,38592077440602.03,678.6511904761904
21606400199912.742,1901192496096.0898,-55172662396529.4,-19058099270221.973,28253519913383.69,41608711501279.73,675.0654761904761
41876137001406.46,3684769275310.3877,-106932110203079.39,-36937183972117.59,54759157753241.375,80643331944420.77,672.2785714285715
46076706254180.56,4054386214916.282,-117658400710698.38,-40642329598238.65,60252014704313.81,88732612516761.77,663.4095238095239
19333503581584.746,1701195338423.8699,-49368748538806.125,-17053272551214.896,25281375454973.88,37231663283376.73,674.125
24836253141679.793,2185393899382.0034,-63420199101624.41,-21907016725157.88,32477023425215.457,47828628260437.5,680.5571428571429
16441947849883.498,1446761294815.2861,-41985061071781.46,-14502752066232.406,21500244549865.53,31663222480812.08,674.1428571428571
20899054410366.438,1838951468934.1602,-53366431382310.18,-18434178859389.906,27328561553185.652,40246534082461.305,680.4309523809524
29854929677002.027,2626997718727.8955,-76235556875273.42,-26333780690763.29,39039674768092.92,57493387944882.61,689.625
22638995698255.62,1992052607901.964,-57809429523886.23,-19968908227964.105,29603788658007.24,43597241199991.51,700.8666666666667
18590568823725.29,1635823118788.4666,-47471636723073.8,-16397960885897.654,24309880265435.105,35800948340820.55,698.6845238095239
17150511698667.238,1509109367939.2717,-43794402943901.59,-15127746730686.889,22426795148408.023,33027745881517.367,704.0809523809525
21406510057936.36,1883603705215.611,-54662236159334.78,-18881784495639.957,27992134204734.066,41223771271164.82,705.3654761904761
20889270737295.95,1838090713439.6787,-53341448712136.914,-18425549413477.527,27315768268535.12,40227693442838.164,702.827380952381
19131245513201.996,1683398387810.852,-48852272840159.04,-16874869122791.47,25016893885012.15,36842161254413.35,699.8333333333334
23091849660536.46,2031900253561.5122,-58965807080118.36,-20368351838300.45,30195961506322.47,44469328608631.18,715.2833333333334
23698376015279.895,2085269790589.6082,-60514592551885.46,-20903343341667.887,30989083227201.664,45637352125149.07,721.7880952380953
22884330828173.668,2013640267374.9226,-58435900966991.02,-20185308256233.05,29924600477958.805,44069697538951.266,717.3309523809525
23920708463201.016,2104833260236.9463,-61082325745827.8,-21099453399678.664,31279815227096.156,46065510657964.34,724.9964285714285
18467332153942.414,1624979282599.9531,-47156947715515.42,-16289259003385.344,24148730427120.734,35563624214792.77,731.8059523809524
25253129363712.074,2222075776185.498,-64484707007454.81,-22274726022899.926,33022149872986.016,48631431809690.26,725.0464285714286
26040485886220.94,2291356862868.801,-66495248175997.266,-22969220079981.625,34051733117340.06,50147690437164.01,722.2964285714286
20644065578522.59,1816514588696.9497,-52715308985803.74,-18209264183221.93,26995126742338.793,39755487352995.59,728.5238095238095
22365073168203.85,1967949665248.2986,-57109959299548.336,-19727292811905.305,29245595229181.723,43069732645856.88,717.9928571428571
17474787041044.545,1537643124105.346,-44622450568703.62,-15413776527110.477,22850832776985.44,33652221797260.305,721.1321428571429
16393229044106.744,1442474593394.0007,-41860656373042.49,-14459779654963.31,21436538051873.49,31569402277969.52,729.4630952380952
16469133128478.428,1449153525354.394,-42054480254376.234,-14526731451483.6,21535793620331.645,31715575388515.086,732.0238095238095
26543353464320.79,2335605223261.0176,-67779337198624.695,-23412778426482.938,34709305826082.656,51116091922483.95,732.145238095238
14441359041550.154,1270725445954.7385,-36876491348985.87,-12738116994629.363,18884183269584.152,27810571805330.42,730.8785714285715
15889136864682.26,1398118443591.6665,-40573440163604.016,-14015141032273.21,20777363969428.17,30598642349580.688,739.1571428571428
30531368716011.53,2686519140808.8765,-77962867020523.33,-26930439569872.746,39924217720981.12,58796046823778.59,741.7488095238095
25922080207331.926,2280938189355.277,-66192895137152.25,-22864779509919.273,33896900819800.594,49919669567434.82,757.7595238095239
32227421732309.18,2835758280367.636,-82293794689198.48,-28426456515980.242,42142054061702.305,62062235299349.88,765.1821428571429
24406433732304.047,2147573335284.9397,-62322641435027.72,-21527891452478.855,31914972174158.113,47000900374234.484,763.8130952380952
20538333874640.7,1807211017337.1304,-52445319676063.305,-18116002670705.375,26856867051723.62,39551873683728.35,771.9738095238096
24135210831938.457,2123707761702.96,-61630064686967.555,-21288656929135.906,31560308286050.195,46478590453409.36,772.052380952381
30213505362803.08,2658549705569.373,-77151192280109.06,-26650065654904.332,39508565203728.586,58183918650119.86,757.7904761904762
25169921045811.19,2214754168311.857,-64272231713098.16,-22201331557313.484,32913343119269.055,48471192649337.5,763.9690476190476
21405586952071.105,1883522517576.7395,-54659879139483.05,-18880970345952.902,27990927274916.88,41221993711948.1,776.1345238095239
18954759021178.418,1667868971970.0762,-48401608484428.07,-16719197754417.643,24786112082819.348,36502290707440.3,777.6654761904762
23210894519371.125,2042375326826.7666,-59269791881200.555,-20473356411128.0,30351630234071.453,44698580186072.86,777.1154761904762
25866439207620.938,2276042166522.3325,-66050814343428.52,-22815700867635.15,33824141912598.26,49812518630644.27,783.6297619047618
24065028042729.07,2117532291016.8555,-61450850351598.08,-21226751711167.59,31468534255218.51,46343435219961.91,782.9071428571428
17801021639806.71,1566349175297.9395,-45455502008301.84,-15701534420325.97,23277432071493.086,34280471223461.12,792.2261904761905
21152872888479.195,1861285621644.1118,-54014565486898.7,-18658061795616.75,27660466561411.68,40735327481973.13,790.895238095238
21630081894924.17,1903276253200.6484,-55233134497588.164,-19078987850473.793,28284486969994.902,41654316799146.945,786.5999999999999
21289825993057.06,1873336406321.4888,-54364279818223.2,-18778862381669.906,27839552677542.49,40999066123655.17,785.1369047619048
18670468905441.383,1642853589667.5183,-47675664358208.05,-16468437229433.236,24414360887188.277,35954816630455.97,790.8619047619047
20509612128815.027,1804683676123.8857,-52371977576853.945,-18090668297156.43,26819309003398.465,39496562377120.484,795.9678571428572
19079975271645.402,1678886997155.595,-48721352391766.52,-16829645738468.006,24949850526482.242,36743427006929.37,796.695238095238
16291043312130.65,1433482999034.994,-41599721783699.91,-14369645813148.379,21302915107963.86,31372617235091.914,802.4619047619047
28369712605923.793,2496310414585.2915,-72443005994328.84,-25023733225227.117,37097536882761.35,54633218730853.28,814.132142857143
23599331530389.723,2076554634343.2178,-60261679021785.28,-20815980288292.33,30859568047303.406,45446616234667.555,813.2714285714286
20999624565494.58,1847801028020.7097,-53623240653412.625,-18522887933873.87,27460072233549.55,40440208121009.19,834.6119047619047
21670533035354.93,1906835640492.7996,-55336427476426.28,-19114668065227.66,28337382762038.836,41732215693488.73,838.0845238095238
20058132348526.047,1764957116423.7163,-51219109409056.93,-17692437156007.508,26228933679813.07,38627121682542.336,844.757142857143
37397410491554.34,3290676560860.9204,-95495533148536.22,-32986686936328.508,48902568915144.18,72018385810588.77,837.5785714285715
23147536212228.227,2036800232579.5093,-59108004284449.08,-20417470582915.47,30268779785203.18,44576567300820.46,842.8011904761905
31391942503008.953,2762242813342.887,-80160371072511.12,-27689515575455.895,41049543489802.766,60453304310680.2,815.0250000000001
36243647051589.6,3189154563710.26,-92549359618637.88,-31969000724097.062,47393855109554.766,69796515881505.14,804.0285714285714
25819444610870.992,2271907087553.507,-65930811975734.01,-22774249020447.836,33762689899027.957,49722018354970.23,828.0595238095239
30261407106639.582,2662764772722.0176,-77273510557045.34,-26692317874620.492,39571204064508.86,58276165612691.836,846.4940476190476
31538643830382.42,2775151422611.5283,-80534977401949.22,-27818914708257.848,41241377025256.97,60735815439029.78,847.5178571428571
32860436266611.047,2891458730308.8354,-83910218399622.6,-28984812403236.22,42969813483772.09,63281268638149.69,851.104761904762
33372449733357.406,2936511862358.5566,-85217662192738.23,-29436438029665.4,43639345787826.95,64267283203938.57,855.7154761904762
23967342768110.74,2108936745043.1492,-61201407987744.586,-21140587619520.867,31340796522518.547,46155317080803.29,840.8
22334591578986.586,1965267514574.1821,-57032123475392.11,-19700406248231.902,29205736069232.793,43011032403769.96,821.9380952380952
