Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Close
5980964762183.705,526277595478.3702,-15272592853973.51,-5275558103136.346,7820983688594.297,427.2128571428572
5375780694479.562,473026116333.421,-13727235247028.025,-4741750523723.958,7029617008745.549,428.9857142857143
5388443063281.963,474140292258.92236,-13759568887335.207,-4752919412703.148,7046174902592.162,422.75142857142856
3766321393808.467,331406462192.1483,-9617427223955.025,-3322114052823.6914,4925014404104.493,422.6428571428572
5937335477439.979,522438528152.69714,-15161184034214.627,-5237074482275.103,7763931903259.133,413.5214285714285
5456052271346.366,480089405723.95184,-13932211311760.547,-4812554745703.506,7134583899098.095,419.6714285714286
4940042662927.8955,434684636591.3048,-12614563615485.443,-4357404315572.02,6459826074245.206,423.6871428571429
4270815281161.9097,375797911811.43616,-10905669217671.854,-3767106913714.0483,5584713637251.786,424.3185714285714
3562424512876.929,313465113074.41833,-9096769701955.201,-3142265099699.7065,4658389364256.365,424.3342857142857
3780017946220.698,332611615233.0096,-9652401959306.684,-3334195169767.428,4942924494447.146,425.47857142857146
4411313538684.6455,388160656123.7321,-11264436123278.674,-3891034532437.019,5768435643617.69,429.2871428571429
4881570870573.595,429539576203.3531,-12465253988393.451,-4305828801966.718,6383365646742.39,432.26
4646021482960.771,408813079848.0272,-11863770777069.771,-4098060549913.5625,6075350413510.022,428.7814285714286
3003878661471.1353,264317516700.2745,-7670504331681.811,-2649595287790.4346,3928009284568.8125,430.0857142857143
4207083153321.516,370189986598.3403,-10742927093135.361,-3710891471271.4043,5501374582707.031,430.68428571428575
5221610826492.006,459460438362.04663,-13333557010355.053,-4605763790189.426,6828017621045.489,429.94714285714286
4575256975217.607,402586375935.5792,-11683071470581.424,-4035642195300.4106,5982815568440.195,424.4685714285714
5831963852109.89,513166623098.8954,-14892114135230.877,-5144130546876.798,7626142978968.416,423.6171428571429
4893647811875.747,430602242004.93665,-12496092858661.355,-4316481349563.8115,6399157968972.015,417.2142857142857
7282187123983.004,640774788093.9642,-18595307528011.246,-6423311619371.873,9522521333517.088,407.34
5537662362305.625,487270441025.5686,-14140605508789.916,-4884539590700.923,7241300950719.681,408.0785714285714
4194421849507.04,369075896392.3125,-10710596064260.727,-3699723479172.2476,5484818096029.11,403.7242857142857
5708256435820.003,502281354065.4332,-14576223110423.107,-5035013429818.168,7464377519652.423,414.89
4964171257342.021,436807775982.97675,-12676176704295.305,-4378687154844.4834,6491377762408.348,410.32
5632948755140.404,495654884300.29376,-14383922528982.355,-4968587711900.45,7365901796808.311,398.98285714285714
6699291852625.624,589484656582.7141,-17106865087699.438,-5909164236051.391,8760300930963.481,401.5914285714286
5603103880244.165,493028759519.7438,-14307712616918.432,-4942262787168.158,7326875185998.187,400.0285714285714
6056088803834.615,532887900930.4596,-15464424457570.432,-5341821823688.358,7919219257155.963,394.8042857142857
5097861477717.894,448571457662.9959,-13017559380133.81,-4496609719438.87,6666197231736.948,396.92285714285714
4289209085143.3525,377416432490.21765,-10952638297980.096,-3783331320838.2793,5608766259567.135,396.38
5895352623295.433,518744321154.0528,-15053979563599.236,-5200043108653.465,7709033009979.008,404.7114285714285
6051340604705.273,532470022698.333,-15452300036035.912,-5337633553717.686,7913009986447.24,403.03
5350302616075.21,470784291432.92694,-13662176044873.693,-4719277443699.633,6996300878877.39,394.32
4386952115314.9194,386017023777.8964,-11202228499961.658,-3869546323967.101,5736579444032.366,403.23
7757833672892.859,682627865666.9789,-19809886990753.16,-6842859415715.773,10144498313598.832,413.3857142857143
5965996785522.347,524960430963.6434,-15234371775778.002,-5262355334357.333,7801410465858.394,411.62142857142857
4228765978397.459,372097883877.15424,-10798294965358.164,-3730016962867.7793,5529727937549.956,409.9028571428572
4830190787708.785,425018509579.1054,-12334053237837.535,-4260508549568.345,6316178575306.005,410.58
3652340319072.279,321376986532.1654,-9326372872902.72,-3221576077342.852,4775967351226.478,410.2642857142857
4468101665503.266,393157546576.6275,-11409446583167.31,-3941124946016.541,5842694327353.268,403.8228571428571
6543170831191.891,575747251119.326,-16708204664733.154,-5771456417312.697,8556149983422.495,396.75714285714287
5914982858406.304,520471656062.25684,-15104106025275.479,-5217358170399.538,7734702503705.153,398.6428571428572
4193138369707.0312,368962971088.92456,-10707318661649.598,-3698591395046.857,5483139799228.484,393.9242857142857
4241242255135.728,373195724550.60565,-10830153330712.148,-3741021775060.4126,5546042600664.156,396.7357142857143
7483746116677.062,658510417620.044,-19109995446556.594,-6601098456684.075,9786089210505.479,395.89
5250561457071.458,462007850495.586,-13407483720518.29,-4631299951377.322,6865874719580.019,389.9771428571429
7216940987156.6455,635033659811.2838,-18428699437152.727,-6365760781305.3,9437202550080.861,393.4942857142857
5039763684275.707,443459289539.70154,-12869204605754.447,-4445364045430.968,6590225788302.004,399.59
4310299500316.0576,379272224242.2494,-11006493202633.658,-3801934273602.639,5636345048629.863,403.4242857142857
5240801277804.304,461148984008.0041,-13382561146962.184,-4622690880055.238,6853111669084.578,402.45714285714286
5477591844846.133,481984719686.38776,-13987213366371.525,-4831553909152.684,7162750035758.99,404.4614285714285
5987507761844.4795,526853294457.681,-15289300429477.404,-5281329331083.64,7829539464782.656,405.55285714285714
5666228380667.714,498583245431.0687,-14468903242911.836,-4997942312000.234,7409419834755.613,409.17
5334918894178.1455,469430630738.4843,-13622893263449.371,-4705708097398.636,6976184343908.704,410.74
5091772865026.451,448035687958.5568,-13002011744126.793,-4491239156675.259,6658235393019.559,408.0214285714285
6235231655130.255,548651038444.16034,-15921871920306.598,-5499836219341.497,8153474597493.786,404.07714285714286
5234528210756.873,460597032447.06,-13366542288329.578,-4617157663459.5,6844908840987.345,399.3657142857143
4489494426643.286,395039959194.1591,-11464073712728.467,-3959994639704.8506,5870668539932.032,400.7357142857143
4500113699999.749,395974351923.7349,-11491190427401.963,-3969361427945.728,5884554716769.716,397.0142857142857
6267426003773.871,551483867828.023,-16004081278232.398,-5528233481577.531,8195573305338.941,392.5471428571428
5059022906845.038,445153955676.01154,-12918383625032.402,-4462351799303.286,6615410067870.625,391.88714285714286
5445259565349.973,479139738498.1945,-13904651884092.574,-4803034986797.726,7120470850998.603,395.0471428571428
4892026179313.534,430459564891.6126,-12491951969800.068,-4315051002241.7803,6397037491323.16,391.62428571428575
5225609987220.975,459812306882.27264,-13343769284574.254,-4609291277022.425,6833247010132.39,380.4142857142857
6004073283918.9,528310912957.99786,-15331601308741.16,-5295941092835.233,7851201237606.384,387.7757142857143
5698463260408.102,501419660347.41925,-14551215893880.873,-5026375326183.642,7451571624412.56,380.0657142857143
7360964998964.74,647706638006.4661,-18796469469294.723,-6492798309556.753,9625534982826.426,379.3
6822368870038.279,600314435368.2996,-17421146150245.762,-6017725235350.016,8921241987650.312,369.37428571428575
5458639065324.837,480316988096.9747,-13938817078931.05,-4814836436315.327,7137966357570.963,368.0971428571429
5857985532995.194,515456343457.21686,-14958561358104.031,-5167083208093.099,7660170197680.821,367.3514285714286
5846988833014.563,514488702387.9961,-14930480967727.525,-5157383459334.563,7645790326569.311,368.3342857142857
4460171476515.167,392459764919.0174,-11389196396408.51,-3934130058771.5347,5832324478426.386,369.64142857142855
4594988322336.848,404322598057.3352,-11733456054941.795,-4053046416073.192,6008617245419.572,367.1028571428572
4655552799605.117,409651787046.93,-11888109268542.273,-4106467763661.31,6087814103026.791,370.48
4264258499987.3667,375220978023.9066,-10888926294197.717,-3761323483612.1836,5576139706931.347,372.91
5666958564683.575,498647487118.2585,-14470767523139.164,-4998586334426.172,7410374586278.229,374.04285714285714
5306839924876.103,466959896202.8951,-13551192595840.34,-4680940796815.505,6939466953139.286,370.0242857142857
6313185324926.391,555510322923.8612,-16120929509075.676,-5568595890955.67,8255410285046.388,374.32714285714286
5315874009116.4,467754830448.4434,-13574261499114.066,-4688909397873.561,6951280380199.513,376.7314285714286
3153038795665.507,277442437546.49976,-8051389711720.083,-2781163202487.7935,4123057935889.001,376.94857142857137
5099696613229.674,448732906725.88574,-13022245258347.441,-4498228356431.279,6668596769220.26,373.98285714285714
5153870403855.059,453499781464.5677,-13160580099959.963,-4546012823161.435,6739436987133.677,376.59857142857146
5528608713488.769,486473808374.74615,-14117486711240.559,-4876553782875.492,7229462023276.608,377.9157142857143
5982017812228.406,526370204702.7716,-15275281941603.012,-5276486889391.156,7822360478520.142,382.6842857142857
5774786833562.47,508135546753.3838,-14746110675326.404,-5093697177993.332,7551375871612.594,383.89571428571423
4925970645919.921,433446432743.60394,-12578630291301.498,-4344992029816.7725,6441424924909.285,382.4242857142857
7063992512561.723,621575509031.5763,-18038140195422.668,-6230851485988.562,9237200561965.488,388.0342857142857
5587294436167.953,491637710349.1727,-14267342615764.857,-4928318019652.6,7306202281200.394,388.9557142857143
7052387052518.373,620554301985.2736,-18008505322052.21,-6220614775169.453,9222024653283.488,384.4542857142857
4684468564101.013,412196160639.3258,-11961946642385.445,-4131973172014.168,6125625742156.527,385.2685714285714
7006476874086.385,616514559902.8491,-17891272005208.992,-6180119296935.396,9161990360453.02,387.5542857142857
7844521348489.721,690255802494.8606,-20031246907312.28,-6919323156086.532,10257855538175.438,395.20714285714286
7166307921038.629,630578378081.432,-18299406204981.27,-6321099523552.46,9370992539430.965,395.35
5435004481131.643,478237384862.9635,-13878465105794.564,-4793989410829.031,7107060904711.324,391.19857142857137
7016218192222.213,617371697971.202,-17916147076219.28,-6188711723946.225,9174728429194.816,392.2371428571428
6580370121407.579,579020540496.213,-16803194364567.95,-5804268441124.348,8604793651312.253,395.24
6249244144762.363,549884056990.5402,-15957653232730.604,-5512196092769.881,8171798090228.4375,390.8757142857143
10718232680430.445,943119751844.1962,-27369363463126.523,-9454103342283.443,14015652446830.252,395.3314285714286
7725825107866.788,679811505620.3185,-19728152739754.73,-6814626317415.13,10102643066855.994,395.29857142857145
6269140083500.036,551634716262.1058,-16008458182702.55,-5529745425544.796,8197814820514.351,394.44857142857137
5371958132209.725,472689810878.98047,-13717474156548.268,-4738378884067.65,7024618627946.993,390.18142857142857
5213960925601.185,458787317340.5367,-13314022998226.314,-4599016188936.103,6818014293670.1455,388.2157142857143
6425412473691.981,565385468424.9578,-16407504666098.492,-5667586736504.326,8402163825792.795,393.18142857142857
6343500300965.842,558177833557.126,-16198339714585.604,-5595335496974.882,8295051676504.044,386.6785714285714
6697732733241.231,589347460822.5261,-17102883680906.332,-5907788971514.195,8758262136152.994,383.1571428571429
6377367836956.651,561157867303.6143,-16284821539229.2,-5625208553097.556,8339338249700.9,382.2185714285714
4849738751448.548,426738606556.3671,-12383969612720.959,-4277751040550.9663,6341740506415.239,382.0
5103623749761.841,449078500276.94543,-13032273345202.95,-4501692371830.905,6673732251718.792,379.6771428571428
5638573125864.013,496149806237.7718,-14398284557664.686,-4973548780417.64,7373256537242.082,382.2742857142857
4477336721582.391,393970196703.29694,-11433028611202.805,-3949270873443.0674,5854770640799.898,393.27647058823527
6572851020427.524,578358854979.9087,-16783993915156.576,-5797636027585.381,8594961069532.424,384.9542857142857
5663880082090.94,498376556659.5483,-14462906773699.566,-4995870860616.348,7406348928875.94,378.24142857142857
6367913040193.405,560325977469.584,-16260678181714.965,-5616868936570.504,8326974958946.388,377.8885714285714
7053162792696.429,620622527412.5406,-18010486189184.027,-6221298970344.078,9223038896503.543,379.07428571428574
6671275637415.913,587019428585.6779,-17035324901578.531,-5884452297519.604,8723665535477.845,379.49285714285713
5364773769684.874,472057608908.0576,-13699128622573.996,-4732041805876.164,7015223859415.845,380.2814285714286
7677662150567.446,675573468893.6593,-19605166353049.71,-6772143597609.927,10039662572632.504,383.68142857142857
6625138148938.098,582959730037.5632,-16917511296517.25,-5843756412233.159,8663334192879.903,380.3357142857143
10224500032123.188,899675203073.884,-26108601377990.734,-9018602604237.68,13370025133604.871,384.83
8371858560214.271,736657351005.2373,-21377819917480.094,-7384465240194.297,10947426022028.172,392.87
7906182716642.888,695681576205.8246,-20188701035398.61,-6973712127699.0,10338487022166.63,390.28857142857146
9467330498181.807,833050187746.5829,-24175143975926.707,-8350735021988.348,12379915202863.096,386.93428571428575
8244435523157.015,725445121891.4512,-21052440801999.914,-7272070689549.449,10780801778639.377,388.3642857142857
9581105492819.004,843061489885.1615,-24465672267028.31,-8451091179839.012,12528692618568.135,389.24
6230092059450.096,548198836769.3021,-15908747687454.65,-5495302854690.424,8146753988518.979,388.37714285714287
8387308459445.258,738016772839.7985,-21417271775870.766,-7398092883210.756,10967628797096.85,386.80285714285714
6898451783385.671,607009164142.7344,-17615426659007.984,-6084834882887.587,9020731598175.744,385.47
6330846290285.121,557064359501.3848,-16166027034999.021,-5584173857330.758,8278504621234.025,382.53
7303545660781.48,642654185179.7374,-18649847273453.402,-6442151118014.2,9550450782131.387,378.20714285714286
5189557371193.491,456639927492.96686,-13251707916327.186,-4577490751997.224,6786102802374.468,377.2742857142857
7191402965947.616,632786550427.6377,-18363487012231.984,-6343234790323.046,9403807993155.15,379.9971428571428
7229913398761.881,636175102132.2333,-18461825052201.633,-6377203186748.681,9454165719021.312,379.48
15946160552003.01,1403135871304.906,-40719052962717.19,-14065439092699.314,20851929701473.11,381.94428571428574
12687783945800.863,1116424512085.9187,-32398679415349.246,-11191361759719.945,16591127226537.217,383.4657142857143
3173830753394.2544,279271900417.0529,-8104482495052.483,-2799502748845.573,4150246309416.896,387.9557142857143
7460342412453.035,656451133593.1849,-19050232892660.375,-6580455056140.436,9755485716723.639,390.7942857142857
11949299303599.85,1051443837739.823,-30512934012834.23,-10539975610065.986,15625451453383.613,391.3685714285714
6559514853686.292,577185402033.1752,-16749939943335.082,-5785872853018.241,8577522166756.492,390.1785714285714
6206844518444.381,546153181628.00854,-15849384449633.959,-5474797108038.145,8116354193193.848,388.39714285714285
6976064235828.892,613838466454.0387,-17813612544635.273,-6153293589482.182,9122221283187.07,389.9971428571428
9202313322726.367,809730770492.3025,-23498413856836.203,-8116974500825.054,12033366581042.688,392.25
9548489195881.736,840191520497.384,-24382385395621.305,-8422321715222.559,12486042077210.678,398.82714285714286
11519336508574.324,1013610518342.1566,-29415009660383.184,-10160723473119.521,15063212426937.746,407.9657142857143
9835376686977.281,865435335886.1077,-25114961994245.84,-8675373092139.243,12861189226154.479,406.25714285714287
14921439045710.996,1312968664089.4932,-38102392026507.336,-13161575451446.479,19511957740171.676,411.5914285714286
11418547283453.402,1004741866300.3524,-29157640920720.895,-10071821519248.41,14931415821361.877,416.0585714285714
15929410600367.018,1401662181378.6511,-40676280896550.734,-14050664854272.295,20830027474643.2,420.2485714285714
11324063560633.291,996428011070.8287,-28916373747590.63,-9988481351193.238,14807864454045.38,420.64
13160227446489.945,1157995900590.6033,-33605079430925.027,-11608084468627.941,17208916429911.186,420.8985714285715
14042751723358.322,1235651154130.2227,-35858634401566.8,-12386522233748.965,18362946031933.73,418.7128571428572
12774316745723.174,1124038822422.9644,-32619643504563.438,-11267688835984.418,16704281960197.148,426.2485714285714
10034775253510.488,882980789496.3502,-25624133234787.93,-8851254179689.164,13121931759609.074,426.13142857142856
10533024175150.79,926822761194.4388,-26896428355063.926,-9290738643410.81,13773464920046.95,432.4028571428572
13336383280618.28,1173496218245.2358,-34054899259572.297,-11763464144220.535,17439265846863.143,427.22
13673408515264.543,1203151835541.5962,-34915504271722.223,-12060740033662.568,17879975773840.805,416.9528571428571
10241291715921.326,901152660070.7861,-26151479756437.68,-9033413757020.36,13391982371710.156,420.0685714285715
12251948167434.592,1078074414092.8412,-31285758249228.734,-10806929318404.19,16021208389191.465,426.8057142857143
16739101765327.066,1472908575025.3247,-42743854200971.15,-14764859413656.762,21888816628406.137,425.4071428571429
11123282082815.408,978760789996.5718,-28403671689621.004,-9811380396168.568,14545313209794.693,424.5585714285714
14574640540116.207,1282453131777.7551,-37216830291406.59,-12855679004490.912,19058468084656.207,429.9757142857143
12110368505423.352,1065616681268.1592,-30924229213632.953,-10682047985814.15,15836073041210.021,425.25142857142856
11774379460637.674,1036052290372.2491,-30066270585374.9,-10385686204068.785,15396718340845.229,424.6157142857143
11209306749703.068,986330334518.389,-28623337903863.152,-9887259149307.936,14657803207768.033,420.4257142857143
9148594778702.986,805003928745.6625,-23361242256071.387,-8069591634959.502,11963121626489.398,418.9385714285714
11136582386156.951,979931132129.6685,-28437634207982.383,-9823112031833.307,14562705387507.936,421.6685714285714
11561783204573.023,1017345455895.3295,-29523398852808.715,-10198163887588.072,15118717511930.314,422.4385714285714
9836555887418.686,865539116721.1588,-25117973040656.31,-8676413236277.297,12862731290420.342,424.0271428571429
6328228603038.263,556834028572.4432,-16159342961571.035,-5581864946123.645,8275081655750.3545,422.6185714285714
8080041603107.1455,710979746928.8688,-20632655553741.39,-7127065707633.218,10565832715949.383,426.71
11897041443206.842,1046845495648.6948,-30379491637435.254,-10493881013914.848,15557116417733.19,430.2357142857143
10586257522485.098,931506894229.0424,-27032361716434.633,-9337693615325.71,13843075349303.842,432.1871428571428
7141851650944.695,628426441406.9103,-18236956274394.566,-6299527701926.788,9339012499052.07,430.41
7821639195813.383,688242384714.1407,-19972816101830.75,-6899139758760.171,10227933893574.938,431.9971428571428
6846815815736.497,602465636822.7714,-17483572435248.062,-6039288999817.473,8953210168510.15,434.2328571428572
11156487761046.482,981682631559.83,-28488463744215.64,-9840669783501.914,14588734464358.729,432.09857142857146
11689078604758.775,1028546458868.2637,-29848451444843.324,-10310445783439.78,15285174853345.104,434.57714285714286
8991437478805.63,791175380378.4016,-22959935610085.0,-7930969816232.037,11757615772026.996,434.8171428571428
9925356732076.045,873352891600.3236,-25344729207712.914,-8754740771811.749,12978851370251.701,434.3042857142857
8046421875639.783,708021463253.4564,-20546806247259.332,-7097411101498.182,10521869973659.656,435.8142857142857
8349514379832.392,734691188874.0801,-21320763376397.383,-7364756297293.905,10918207557212.625,437.74285714285713
14797967806440.752,1302104231365.4954,-37787103712214.74,-13052666687106.352,19350501357246.81,424.10857142857145
8948479121550.146,787395436178.1481,-22850239615562.047,-7893078077074.945,11701441673303.756,410.8728571428572
9240157946308.072,813060863355.5918,-23595050934190.75,-8150355690785.271,12082854247015.465,416.47857142857146
10789597125931.822,949399288467.8999,-27551595867823.547,-9517051078284.092,14108972076240.676,421.9757142857143
7285309680470.082,641049633370.046,-18603280983496.56,-6426066016011.41,9526604894946.78,422.47857142857146
10049824796838.719,884305120213.589,-25662562497074.35,-8864528849805.945,13141611641584.592,421.1571428571429
6373806664048.626,560844509371.6575,-16275727790614.814,-5622067359911.9,8334681493379.247,415.0642857142857
7098930650937.41,624649676111.3447,-18127356118545.535,-6261668802405.827,9282886801068.266,413.2471428571428
7967619830582.5205,701087486255.9829,-20345582724096.527,-7027903115507.885,10418824701228.475,414.7728571428571
7774188534967.245,684067054710.258,-19851649759513.41,-6857285515329.282,10165885043939.883,410.01142857142855
9773036884150.377,859949944608.8073,-24955775372639.344,-8620385810032.988,12779670944276.879,405.5057142857143
8574606640824.196,754497508876.7665,-21895543871939.188,-7563300692917.502,11212548435494.91,397.9128571428572
9722605364172.521,855512249622.308,-24826996900513.64,-8575902089057.888,12713723920976.877,400.5228571428571
9897946944467.574,870940908867.6272,-25274737432217.547,-8730563513416.482,12943008554656.865,396.7485714285714
9911484854220.531,872132221133.0582,-25309306938553.18,-8742504873629.573,12960711681409.518,397.18428571428575
9669058720365.273,850800633714.4071,-24690263742203.89,-8528670968431.9,12643704064049.715,398.5942857142857
6581924160966.718,579157240375.7965,-16807162830384.598,-5805639145596.925,8606825616124.785,404.6528571428572
7341154333002.384,645963477996.8433,-18745882297482.01,-6475324193261.301,9599629732115.86,403.9528571428572
6217764686861.018,547114083989.102,-15877269263052.287,-5484429312602.3,8130634003469.081,402.9714285714286
7459452976515.273,656372839656.9847,-19047961859945.473,-6579670497005.627,9754322522322.033,408.8514285714285
8480135568378.623,746184804794.6272,-21654308955933.098,-7479971756959.719,11089013704775.305,407.7028571428572
6671447862455.66,587034621556.2316,-17035764462540.854,-5884604231322.896,8723890936942.119,400.0457142857143
7493213315936.606,659343512952.8882,-19134169891743.6,-6609449104645.442,9798469227241.56,397.66571428571433
9529386396647.184,838510652351.4583,-24333605726843.93,-8405471980737.738,12461062479494.225,395.18
7708290312616.319,678268565886.7468,-19683376172763.133,-6799159459471.365,10079713692202.742,392.26571428571424
7583816395853.844,667315855587.0,-19365527924485.633,-6689366270971.382,9916945907197.65,399.44
7146452394039.63,628831261546.7886,-18248704403380.1,-6303585807128.864,9345028603896.91,398.7714285714285
7910438171906.714,696055974960.6924,-20199567513754.992,-6977465611800.807,10344051459045.424,400.0757142857143
6928211910773.378,609627821130.4235,-17691420052641.477,-6111085025238.444,9059647334389.922,399.7542857142857
6710808019415.471,590498006580.7823,-17136271757795.982,-5919322156192.309,8775360082382.069,398.2271428571429
7714020647210.168,678772766976.3608,-19698008758967.85,-6804213915929.354,10087206817825.805,397.9071428571429
6144680581972.432,540683259650.7287,-15690646915427.703,-5419964934256.015,8035065886266.237,393.16
7755716031445.118,682441606355.9832,-19804479438282.973,-6840991645372.06,10141729502733.768,390.7128571428572
8928320612016.523,785621534848.6223,-22798764261687.703,-7875296931894.847,11675081014215.096,391.8671428571429
13960870409954.035,1228446137271.3242,-35649547923690.055,-12314298024200.566,18255873783728.69,400.9057142857143
8320215742158.829,732113159921.514,-21245948215692.137,-7338913218717.135,10879895379165.482,398.55
5784723302373.204,509009862395.6453,-14771483869362.38,-5102461700889.944,7564369217655.215,393.1771428571429
7767695390960.467,683495705928.9751,-19835069152315.434,-6851558157812.4375,10157394300261.516,392.2242857142857
5957208616010.257,524187219185.21265,-15211930625871.55,-5254603751937.068,7789918956139.243,388.1385714285714
6451777748114.128,567705364520.4941,-16474829710971.2,-5690842431675.402,8436640121490.2705,382.6771428571429
6758293287807.014,594676339455.1893,-17257527150524.547,-5961206951211.489,8837454018381.758,381.62142857142857
7274255855757.853,640076956117.2169,-18575054820765.95,-6416315885232.521,9512150260723.361,385.1071428571428
6574785522944.588,578529108185.904,-16788933989377.508,-5799342460709.66,8597490844952.651,380.5214285714285
6327172327486.832,556741096474.2675,-16156645401194.936,-5580933223364.996,8273700467392.644,380.8528571428572
6318153041832.354,555947462238.2714,-16133614350869.172,-5572977672315.28,8261906412626.837,377.6657142857143
7577157514388.317,666729925939.2806,-19348524164969.88,-6683492727827.678,9908238479350.326,384.1442857142857
8979663666272.389,790139395113.2043,-22929870375331.7,-7920584600630.385,11742219861334.629,391.95142857142855
8080077057943.702,710982877134.0428,-20632746012334.02,-7127096982783.756,10565879135358.936,395.20714285714286
2683267009061.324,236106265239.5362,-6851811753318.602,-2366797259375.664,3508762945905.5996,397.80285714285714
7223583220307.987,635618205886.0667,-18445660327030.72,-6371619705072.003,9445888596892.16,392.3785714285714
6820265495499.733,600129426870.5111,-17415775264119.465,-6015870075780.697,8918491812661.531,388.4285714285714
5748353479970.413,505809600957.2802,-14678612234282.408,-5070381380467.061,7516810374466.945,388.4642857142857
6948470410542.016,611410378658.1501,-17743150779736.184,-6128954135153.88,9086138185288.416,387.2557142857143
5867414874979.369,516286056581.5864,-14982639392751.268,-5175400427450.849,7672500466980.492,384.63
6402042078721.834,563329041831.9067,-16347827684385.273,-5646972672712.388,8371603578180.91,374.12285714285713
6226142802770.015,547851304213.04736,-15898663350161.004,-5491819359293.68,8141589658415.459,375.6257142857143
5417519170325.167,476698819942.9793,-13833815773711.65,-4778566356025.921,7084196332389.312,381.05
7677575428673.955,675565939618.2214,-19604944663626.59,-6772067216041.303,10039549652097.232,387.4628571428572
7697868088493.255,677351506256.6686,-19656762330752.594,-6789966435592.325,10066085138141.607,388.8642857142857
7881094303569.211,693473916815.2235,-20124637314198.094,-6951582607068.728,10305679984150.346,394.83142857142855
7124594988678.833,626907970789.5934,-18192890753530.195,-6284306277471.9795,9316446825725.238,388.4871428571428
6232933147433.25,548448804033.8633,-15916002508213.457,-5497808812128.353,8150469038122.447,384.2228571428571
16418340317086.129,1444684214677.7864,-41924778832806.375,-14481929300169.348,21469374818945.9,347.17
15961582304891.955,1404493141492.409,-40758432060387.89,-14079042260712.494,20872097179978.805,332.40714285714284
11315902313054.184,995709950139.9534,-28895533548297.508,-9981282731127.459,14797192712900.71,339.88
10850457897712.314,954754490573.936,-27707005756700.637,-9570733690944.793,14188556140110.43,344.24285714285713
9121404390060.717,802611473674.1611,-23291809996306.023,-8045608164990.774,11927566596589.912,339.82714285714286
5460479994540.451,480479039824.8474,-13943517627939.62,-4816460299474.028,7140373913129.375,340.56714285714287
6255142816582.501,550403076780.4165,-15972715573475.102,-5517399017873.612,8179511402946.645,339.54571428571427
8965169231669.826,788863939820.6251,-22892858556218.0,-7907799610941.597,11723265990458.47,337.1871428571428
9419997982048.23,828885246965.9095,-24054278888563.08,-8308984909607.057,12318020842268.19,336.7628571428572
6901523177678.376,607279394238.2065,-17623269376868.066,-6087543952298.327,9024747796017.846,336.09714285714284
7478540358658.4375,658052278092.5074,-19096702073573.35,-6596506515977.934,9779281609060.541,334.10714285714283
7226938473431.188,635913314050.482,-18454228648919.914,-6374579105520.473,9450275558071.773,334.1328571428571
7341254248728.38,645972143521.7231,-18746137456287.41,-6475412115446.761,9599759889049.645,332.12
7461759633914.088,656575713509.6191,-19053852182796.2,-6581704967978.557,9757338460853.148,337.78
7403179276008.023,651421063898.7866,-18904265160933.105,-6530033608475.724,9680735924132.898,340.5242857142857
10023091726827.816,881952748994.3074,-25594298777521.91,-8840948622341.379,13106653953185.807,343.0114285714285
7649935379553.08,673133741585.2893,-19534364864577.996,-6747686933129.338,10003405887937.342,344.87
7053425230606.634,620645572101.1161,-18011156581790.05,-6221530410263.658,9223381886124.443,339.62714285714287
5051542147942.8955,444495706692.7602,-12899281296475.719,-4455753338472.884,6605627880514.722,338.35285714285715
6093603731470.476,536188921867.5759,-15560220179716.66,-5374912182946.159,7968275531262.543,334.9214285714286
5121150334514.639,450620667526.26556,-13077028093014.836,-4517151776594.649,6696650711754.697,339.41
6079522340994.227,534949797501.2464,-15524262970424.762,-5362491474637.243,7949861751259.521,341.1
5390295385359.655,474303285052.20966,-13764298978840.285,-4754553308689.796,7048597036946.6455,344.23857142857145
8075118147197.031,710546473445.0552,-20620083355375.777,-7122722849365.931,10559394404478.125,350.9528571428572
10651597884978.227,937256325622.4772,-27199210119175.082,-9395327533141.309,13928517429314.354,345.31571428571425
8604965830599.189,757168905346.163,-21973067063430.953,-7590079303757.244,11252247619269.652,349.13
9689066164331.076,852561143046.7938,-24741353445957.285,-8546318702424.584,12669866824226.982,346.6442857142857
8213111538378.661,722688802548.6779,-20972454040933.72,-7244441026499.921,10739840900415.203,342.87428571428575
9694794766120.32,853065225067.9875,-24755981473943.69,-8551371658381.5205,12677357846486.88,343.52142857142854
7766477226554.741,683388490286.2224,-19831958558432.27,-6850483615734.699,10155801298871.828,346.70714285714286
8268831683035.91,727591706931.2711,-21114737264537.41,-7293589382838.805,10812702991882.717,344.34857142857146
9312933799042.348,819464409432.4507,-23780886996417.07,-8214548034921.164,12178018666353.264,350.0028571428572
14037351593150.363,1235175700327.515,-35844845356139.97,-12381758589238.432,18355883415842.133,354.03285714285715
11417484592060.658,1004648192325.7789,-29154927552857.906,-10070883921345.557,14930025544569.219,353.6385714285714
8511516503277.916,748946043747.0535,-21734441132932.48,-7507651483369.605,11130048742946.717,359.77714285714285
8310114324380.666,731224240067.9578,-21220153983325.918,-7330003061271.263,10866686024605.33,358.23
8888896667626.451,782152476249.2622,-22698094006042.066,-7840522637517.569,11623528191590.506,362.3942857142857
14114990008079.148,1242007294051.0166,-36043097593345.83,-12450240215120.262,18457407080082.434,367.90857142857146
12537710285668.1,1103219209295.6545,-32015461286219.84,-11058988058606.19,16394884014495.074,372.6928571428571
8147846981371.905,716946013248.0074,-20805798890799.64,-7186873876206.066,10654497851163.207,373.62714285714287
