Feature_1,Feature_2,Feature_3,Close
22337057739539.703,1965484301641.6353,-57038421628405.555,436.0736111111111
20725207059237.477,1823654208975.197,-52922507109691.51,436.2305555555556
21964887079630.508,1932736227605.5469,-56088070898229.81,433.85833333333335
21762150471449.926,1914896997155.6902,-55570377278748.39,437.4069444444444
19515276541731.78,1717189855985.446,-49832909120235.94,430.7902777777778
18962506835001.92,1668550510215.9854,-48421393719493.484,437.9347222222222
17530347924014.586,1542531810460.4556,-44764327879205.45,437.90833333333336
18857524704799.734,1659312947503.6829,-48153317791022.73,445.92083333333335
19684174301301.387,1732051459871.35,-50264195383306.01,450.3347222222222
23046091567445.27,2027873682510.858,-58848962962793.21,448.05277777777775
27434045220186.324,2413978893537.027,-70053749003101.53,437.35833333333335
22590754991734.324,1987807653024.5232,-57686245761177.914,451.0680555555556
22420274748187.945,1972806810237.505,-57250918953033.67,459.87361111111113
23875171521841.957,2100826196870.0898,-60966045891616.91,460.9555555555556
24125464854123.066,2122849989682.092,-61605178898347.5,468.6972222222222
18263446616970.8,1607038791343.367,-46636319409263.42,473.81111111111113
22353158005194.434,1966901008542.346,-57079534371016.87,473.88194444444446
23283690380204.805,2048780520394.9783,-59455679545556.04,464.0944444444445
30796588054499.363,2709856261101.476,-78640113847793.02,478.7097222222222
25343365305078.51,2230015661308.461,-64715127942088.484,484.3083333333333
21656586037664.414,1905608278947.8628,-55300814084091.09,490.7763888888889
27755959622070.086,2442305034844.6104,-70875767658723.14,496.7972222222222
22584592957490.45,1987265555355.943,-57670510594384.94,494.52777777777777
23520916434553.504,2069654603220.7893,-60061444173747.086,492.5194444444445
21584957146162.938,1899305531631.9558,-55117907467155.2,481.9944444444444
22822034980859.383,2008158515653.1401,-58276826999886.555,468.5666666666667
28847261193371.523,2538330826983.9155,-73662442328369.08,480.1069444444444
26693236356139.098,2348793709496.9424,-68162069074266.86,478.15833333333336
24249023619972.117,2133722280789.3748,-61920690148371.79,464.0055555555556
27282356428476.375,2400631575583.4087,-69666406608584.5,469.95416666666665
20599003074332.863,1812549359889.35,-52600240681942.07,465.26666666666665
22975874991491.48,2021695292444.7515,-58669662873255.1,470.1055555555556
27194401507555.574,2392892243127.7627,-69441810327609.65,484.9486111111112
29007271086733.17,2552410454474.781,-74071033688837.53,482.15
23846317419490.75,2098287307128.3125,-60892366352214.91,491.55555555555554
25207144231745.535,2218029342292.4736,-64367282845936.21,493.1375000000001
24392968472969.773,2146388250472.0781,-62288258019221.05,499.0541666666667
21298191382882.434,1874072349468.4436,-54385641746940.02,502.6166666666667
23660662960014.414,2081951091365.846,-60418290390328.23,508.17083333333335
24382282138025.77,2145447903834.7068,-62260971006783.48,516.6888888888889
28600854148992.07,2516648890202.426,-73033234265936.3,512.0861111111111
25183842390021.574,2215978984293.784,-64307781050158.164,512.2513888888889
25436141880616.38,2238179344477.9395,-64952035914196.305,522.8361111111111
29518497604806.344,2597394434003.2104,-75376467092871.34,531.8027777777778
27100844069533.4,2384659997970.627,-69202908405608.89,540.4666666666667
32655907841874.434,2873461659169.8164,-83387948856544.88,536.036111111111
30942962215117.22,2722735989910.922,-79013885476983.5,539.963888888889
38439781325376.31,3382396856677.6045,-98157262578842.0,544.0597222222221
29815833755848.83,2623557577857.907,-76135725134650.94,548.2486111111111
25017510679022.137,2201343047876.208,-63883047118633.09,538.0972222222222
35232940894668.57,3100220223738.464,-89968488897036.2,527.2486111111111
28417442950217.176,2500510291803.503,-72564887857807.2,522.213888888889
26224916558286.09,2307585289636.3564,-66966198221912.24,512.1416666666667
31321588614998.883,2756052147929.889,-79980720722762.92,524.2833333333333
7768040421752.66,683526018903.0028,-19835949987864.574,529.5958333333333
26095972550653.777,2296239182666.1147,-66636935628865.15,518.6694444444444
33186257205945.84,2920128185006.131,-84742213677324.78,520.7
32792134174387.14,2885448464493.0225,-83735807896726.64,528.1624999999999
38860395429974.22,3419407465226.165,-99231314715910.03,535.0305555555556
33387111794836.96,2937801802286.3594,-85255102828389.88,551.6236111111111
39180144976445.32,3447542981121.582,-100047805558624.72,571.6430555555556
38698879890433.195,3405195474769.3,-98818879536529.17,579.2375
34213339154457.42,3010503361443.7876,-87364900830100.78,575.9236111111111
32187297326337.836,2832227669639.6226,-82191337189277.67,576.2472222222223
24975093330804.45,2197610769472.1738,-63774733073771.01,569.2777777777778
14778650765977.398,1300404399458.3743,-37737777045115.21,571.8638888888889
21731893627478.88,1912234810915.2869,-55493114669727.26,574.0763888888889
24094729105845.81,2120145636463.854,-61526693701594.42,573.7555555555556
27498105936273.684,2419615915084.721,-70217329837178.8,565.8499999999999
23801406845073.805,2094335602192.9912,-60777685546733.195,555.0763888888889
6401826830932.047,563310126104.006,-16347278195607.377,557.9847222222222
20496271074534.45,1803509771960.679,-52337911218503.8,562.3597222222222
22948840644419.133,2019316535892.7285,-58600629188447.49,556.8041666666667
25164202950889.164,2214250876391.0845,-64257630989685.71,551.3152777777777
21258695419560.688,1870597095348.814,-54284787134671.41,547.7694444444445
26334434837617.0,2317222030975.926,-67245857232236.195,552.338888888889
21579699588572.004,1898842917448.0588,-55104482144464.266,552.4416666666667
22264741746503.684,1959121213908.7412,-56853760140039.45,560.3583333333333
31325013139967.047,2756353467553.644,-79989464280580.81,574.5416666666666
23668204804060.887,2082614859546.344,-60437550210859.16,579.5611111111111
24386385081688.754,2145809089972.513,-62271446920652.78,598.0986111111112
25394839619490.65,2234545095219.162,-64846569191985.56,599.5625
24860071307170.293,2187489662802.1108,-63481020460851.75,601.2986111111111
29429581279206.71,2589570391042.0015,-75149416565719.69,600.9944444444444
23660133854023.38,2081904632497.5054,-60416940387301.14,589.8888888888889
21677227453631.133,1907424546320.2258,-55353522756832.414,592.9083333333333
20502025292619.08,1804016016108.1018,-52352604785292.8,605.3097222222223
27055687765257.566,2380686570153.01,-69087600137853.09,608.8722222222223
24646778583145.43,2168721620138.6672,-62936370370131.03,612.6430555555556
22800210530623.0,2006238244635.1821,-58221096926502.766,615.4208333333333
20831443092251.85,1833002254193.0247,-53193784507740.02,622.525
28005429527737.953,2464256361606.0957,-71512797188767.31,626.9444444444445
23741900491932.137,2089099506950.9285,-60625733828673.87,623.1430555555556
28859364105594.504,2539395798360.8813,-73693348278624.42,628.2083333333334
29833381530994.29,2625101705515.278,-76180533841347.62,638.4277777777778
23821081176084.625,2096066753223.189,-60827924003545.016,643.9083333333333
22993159432224.34,2023216217618.5793,-58713798811754.8,643.8222222222223
25176294557525.35,2215314748592.1035,-64288507658089.43,648.3902777777778
18645288928232.676,1640637982039.138,-47611366662250.64,653.9402777777777
21357497109938.766,1879290863825.1006,-54537080457515.164,666.8569444444444
34549417207152.22,3040075561647.28,-88223087996697.44,666.0222222222222
31904694450366.207,2807360916532.4,-81469700499920.92,668.8527777777776
23571537991681.586,2074108987116.5596,-60190707736495.195,677.2736111111111
32280848198621.703,2840459429483.077,-82430220614886.89,690.9777777777778
38606616477222.65,3397077085082.4165,-98583282346612.62,697.0055555555556
37639628992818.94,3311989813535.3477,-96114046715879.69,683.0013888888889
36766636603433.984,3235173455108.6094,-93884831338497.73,682.1791666666667
33478167097591.547,2945814043924.707,-85487615019621.88,700.2930555555555
47514254031276.695,4180878789024.385,-121329230503245.75,704.5083333333333
34133696109185.04,3003495324792.585,-87161530566163.1,692.9291666666667
35010504939130.47,3080647610017.5234,-89400491051886.17,698.9027777777778
34894135724998.54,3070408020720.5273,-89103338319283.78,702.651388888889
42689358202506.414,3756326055763.969,-109008698111521.06,693.6222222222221
40010468168670.664,3520604875795.615,-102168063576555.64,680.7944444444444
38610181946398.81,3397390781307.4863,-98592386889242.39,690.4180555555555
40939011620854.08,3602309362701.377,-104539130306226.98,677.2416666666667
42818640614498.53,3767701834660.1475,-109338825820353.7,658.8875
50902858103241.625,4479049152474.117,-129982144326882.47,641.6638888888889
43514595189683.336,3828940450252.6055,-111115968069901.06,667.0805555555556
39100096193725.305,3440499347371.6914,-99843397839632.42,678.2216216216217
49807045063310.1,4382626265116.997,-127183949656691.16,665.6121621621622
54590314942237.96,4803516288159.828,-139398188614128.89,656.45
41378825719219.53,3641009639184.8174,-105662210288162.31,644.4621621621623
42659469046182.4,3753696063469.0103,-108932375348449.0,629.927027027027
42787088664421.25,3764925605485.062,-109258257032317.75,642.9621621621621
47263465850188.49,4158811524605.905,-120688834962098.4,640.127027027027
38743524346453.0,3409123926301.3037,-98932880427726.14,650.1581081081081
34283474802470.758,3016674824101.5654,-87543994908507.12,662.0081081081081
44219750767194.38,3890988538932.683,-112916607436759.64,657.8391891891891
35663293218936.03,3138087938473.458,-91067407644286.11,663.9945945945946
41945320753513.37,3690856731344.0776,-107108773089590.8,660.018918918919
36196035553351.414,3184965011332.2153,-92427783814813.64,668.618918918919
37629552330899.6,3311103222698.565,-96088315712153.69,669.4121621621622
39485077884895.664,3474374805920.769,-100826461116822.97,673.2716216216216
39102906316685.734,3440746741942.9756,-99850574815581.3,672.9675675675676
44631556685727.555,3927224284467.369,-113968167262476.8,654.3864864864864
46789562371590.375,4117111785509.8647,-119478706165266.25,651.7567567567568
35200091192229.484,3097329825575.565,-89884605799695.34,642.1972972972973
47281188656473.21,4160370938133.3164,-120734090422927.05,643.6121621621622
37348522376877.56,3286374822798.9927,-95370695954451.16,633.1243243243243
42866356166922.47,3771900545056.1343,-109460669522848.94,626.5527027027027
40227550946203.195,3539706547138.663,-102722391962451.05,635.422972972973
35097011372343.5,3088259568158.2954,-89621388034585.77,649.4797297297297
41498209960588.21,3651514482540.743,-105967061866598.86,653.314864864865
36562642553607.26,3217223605821.2026,-93363926076026.0,652.6432432432432
34801921008018.793,3062293948329.4966,-88867864883793.22,657.5554054054054
36842508588850.61,3241849532026.264,-94078573024896.28,658.1027027027027
41510108516299.586,3652561493223.3726,-105997444049447.25,649.6702702702703
36931712976813.99,3249698805827.483,-94306361182543.61,643.381081081081
34709843727719.543,3054191866232.5093,-88632742634647.78,633.8283783783784
36952843641482.45,3251558175154.435,-94360316727131.23,636.0310810810811
37266417296439.13,3279150132249.7427,-95161038649708.92,621.3783783783783
40545337124875.05,3567669213697.4995,-103533869661037.06,618.2810810810811
34483039502747.54,3034234959453.7446,-88053590484342.38,621.2608108108109
32695933264683.367,2876983707195.424,-83490154899505.9,611.7256756756757
32394879536674.31,2850493387558.544,-82721404375229.81,619.0594594594595
24517752596839.965,2157368384765.8916,-62606898430438.03,606.7175675675676
25650369635577.43,2257029794126.054,-65499072965303.44,612.0851351351351
24555305224661.04,2160672732351.1946,-62702790832641.375,606.045945945946
31805491036178.17,2798631715104.258,-81216381175713.1,609.8567567567568
29415224654371.414,2588307162292.276,-75112756152683.17,624.2337837837838
30967797260103.242,2724921403135.8755,-79077302172750.8,624.0202702702703
28264177265276.523,2487024188807.89,-72173518091820.28,616.2243243243244
28908531607123.21,2543722292002.442,-73818898500591.0,620.1581081081081
31783363343952.652,2796684700028.3647,-81159877293827.7,635.2148648648649
39563991793464.68,3481318580817.126,-101027971679560.55,638.1945945945946
32725949972071.203,2879624972507.233,-83566803553216.33,645.0567567567567
37828996306102.86,3328652757697.9146,-96597602469286.0,647.6905405405405
28225297590942.27,2483603097039.333,-72074237722141.11,649.0405405405405
37744389783632.88,3321208022379.792,-96381556952989.66,649.6905405405405
26831006316008.21,2360916525284.246,-68513868516525.46,642.422972972973
32218903767194.844,2835008993581.2705,-82272044036396.92,662.6513513513513
40206347729015.67,3537840863833.7256,-102668248369707.5,656.0445945945946
24848287145776.26,2186452903012.6082,-63450929084497.836,658.5486486486486
6158397467787.253,541890285414.20105,-15725673184166.771,658.0297297297296
25504600244403.203,2244203209110.6387,-65126846398477.195,651.2783783783783
22605946579126.684,1989144599524.084,-57725037854566.29,651.545945945946
28187425407295.273,2480270663843.459,-71977529956391.38,661.0216216216216
29705890062833.355,2613883511380.082,-75854979988497.55,664.4445945945946
37570449737680.83,3305902480784.526,-95937395305106.55,663.3824324324324
36414322851585.86,3204172497183.753,-92985186122497.45,641.2567567567568
35433692252674.42,3117884880616.214,-90481113665659.33,640.1675675675676
44958948415809.14,3956032022697.063,-114804173200865.89,638.5824324324324
30127908096713.836,2651017746120.857,-76932617165877.14,640.1621621621622
35053022812456.54,3084388923622.56,-89509061762868.08,633.1837837837837
27273454070653.36,2399848372422.5273,-69643673841054.65,640.2824324324324
22560217242035.42,1985120762685.3928,-57608266483089.33,646.0567567567567
25187275497517.465,2216281107856.4365,-64316547227640.28,652.6972972972973
26110027830486.363,2297475939433.5156,-66672826082103.09,643.2351351351351
29412924980761.062,2588104821955.161,-75106884042950.98,630.0337837837837
31010566030268.387,2728684602817.698,-79186513575807.77,608.7175675675676
33462530606423.605,2944438148136.1357,-85447686838666.4,584.1608108108109
47762694039648.16,4202739493767.7983,-121963630960460.03,590.1486486486486
49519508376640.48,4357325155549.5693,-126449714552659.66,559.2486486486487
30306988396003.59,2666775136529.03,-77389904910036.58,500.8810810810812
39974706760619.68,3517457985964.6855,-102076745724855.28,542.8878378378378
35897218320544.47,3158671284924.19,-91664743311921.08,557.75
34343249558213.203,3021934361296.8667,-87696632192174.2,552.072972972973
28536166445993.71,2510956986784.3833,-72868052141451.66,556.8081081081082
25854372250939.625,2274980374583.117,-66020001095158.95,581.7756756756756
31018800576479.816,2729409265139.9116,-79207540717717.38,580.4337837837837
27925397624729.28,2457214205294.036,-71308433587159.88,576.4756756756757
29820718061541.344,2623987437617.4546,-76148197319155.25,564.0364864864864
35443259079327.29,3118726609774.4556,-90505543163024.25,537.7189189189189
33864145708854.69,2979777042991.1445,-86473224669159.92,533.372972972973
31931206557294.84,2809693718714.8257,-81537400162756.1,543.4716216216217
25329513217537.016,2228796906731.2656,-64679756163522.65,549.322972972973
31947840233736.97,2811157357357.014,-81579874854757.5,536.5283783783783
27348353121655.54,2406438847383.012,-69834931256273.67,543.9918918918919
29463829934467.938,2592584073707.152,-75236871717373.9,546.7162162162163
25592563093835.254,2251943213975.97,-65351462392773.4,547.9445945945946
25061203483022.01,2205187740688.174,-63994618889008.086,550.0108108108109
20583965762559.66,1811226239717.1868,-52561842644310.96,550.377027027027
23185805907364.723,2040167617554.778,-59205728137770.125,538.0081081081081
25176518070306.88,2215334527902.5264,-64289077431643.125,526.7972972972973
24972618671072.234,2197392993827.5464,-63768414745309.37,534.814864864865
23957128943045.797,2108037952901.2256,-61175327028196.805,533.0837837837837
23560864545316.066,2073169794893.3506,-60163453037674.836,537.1621621621622
24262555827859.82,2134913138925.0186,-61955245090488.61,535.3418918918919
23650199048657.812,2081030557923.9775,-60391571378902.58,538.2878378378379
26549885672402.582,2336180051144.606,-67796017267265.54,538.8945945945945
30650147578006.21,2696970620508.542,-78266173566075.53,530.081081081081
36802636704926.36,3238341052978.956,-93976759363643.22,539.021052631579
29994298137552.695,2639261078524.486,-76591440026478.03,520.625
26927119461109.043,2369373618381.8745,-68759296759143.94,530.6736842105263
33516741500015.06,2949208303971.7495,-85586116036383.45,531.925
32629049569281.133,2871098359837.1333,-83319366218971.03,529.7631578947369
30984927125886.426,2726428646497.155,-79121044036399.84,427.2986842105264
33364049545407.555,2935772625014.9214,-85196212679570.52,428.0407894736842
23980037832660.812,2110053704904.2383,-61233825907207.266,425.42763157894734
27555962353148.926,2424706800832.4375,-70365068177416.42,433.65921052631575
34915608386498.76,3072297450919.4453,-89158169783515.69,435.778947368421
45223591539524.89,3979318429633.6963,-115479948377296.73,426.0815789473684
25574005164806.508,2250310204252.448,-65304074460728.73,434.6315789473685
19525049013604.14,1718049930033.476,-49857863224086.98,433.9105263157894
20127762685253.59,1771083971454.628,-51396912891233.97,429.2105263157895
26904423771476.41,2367376591171.74,-68701342678810.02,424.7421052631578
27603883346189.547,2428923490441.695,-70487436151850.47,430.6460526315789
29050834664890.574,2556243782121.458,-74182274448383.4,436.075
25461018616174.277,2240368338286.369,-65015559553972.73,437.4960526315789
26426648354808.457,2325336128465.78,-67481327277887.82,435.7618421052632
24252424008339.082,2134021544097.1663,-61929372923604.81,438.05
34931636378525.41,3073707817507.238,-89199097592758.0,440.3723684210527
29474001358185.934,2593479031495.293,-75262844692020.83,441.5486842105263
26827154620636.973,2360577478790.1846,-68504033630035.875,445.58289473684215
34171842858704.074,3006852040641.005,-87258939260545.0,444.0302631578948
28658469903761.945,2521718811526.5376,-73180358218795.8,442.5618421052631
34537950792994.13,3039066555868.993,-88193808278136.67,449.1578947368421
31133211436905.55,2739476479868.9507,-79499692656046.47,453.76973684210526
24830056135238.316,2184848640056.4167,-63404376047971.51,454.1921052631579
31717680243286.31,2790905168543.8135,-80992153347292.55,452.8618421052632
26560689694470.625,2337130733172.6826,-67823606346101.41,452.8447368421053
27553605151640.9,2424499414823.883,-70359048876968.08,459.7026315789474
31049055846798.004,2732071482828.2344,-79284798784636.75,455.3184210526316
28021688415287.555,2465687080717.9976,-71554315104064.34,458.575
27964970494316.895,2460696333310.6514,-71409483489615.73,460.7828947368421
30419565414322.016,2676681255298.753,-77677374642348.47,450.6657894736842
27506756813258.62,2420377149569.5825,-70239420307382.12,445.87631578947367
28165630730804.516,2478352818854.4355,-71921876821240.28,443.5394736842105
23331461501678.68,2052984097796.3604,-59577664343296.93,444.2184210526316
23062147582522.504,2029286592219.5654,-58889962314411.38,445.9513157894737
20193753776033.508,1776890571792.489,-51565423863320.78,440.6605263157894
24846368176152.67,2186283923835.2686,-63446028756281.93,449.0052631578948
23537716662981.645,2071132967077.5034,-60104344451988.16,445.9197368421053
23724975140344.41,2087610177051.9688,-60582514554698.63,442.4526315789474
23031135593919.992,2026557786524.7458,-58810772518355.4,447.0697368421053
19108429080415.184,1681390586717.3516,-48794012599826.484,439.5384615384616
29443401154749.414,2590786434313.05,-75184705839717.92,456.6125
21917760908979.996,1928589660663.7605,-55967732980200.81,454.50625
18246282194043.78,1605528542143.3782,-46592489608390.38,460.985
19252428885602.51,1694061522171.7646,-49161718724006.35,461.3225000000001
18192266481415.49,1600775630217.9802,-46454558671085.914,463.325
20246088323463.297,1781495737139.1304,-51699061155692.29,462.4525
17489786319103.006,1538962903632.066,-44660751910115.86,463.13875
15736693804821.854,1384704581039.1416,-40184172438225.75,465.75125
18242293175863.57,1605177508426.9978,-46582303484500.734,467.16
19531124024524.727,1718584424541.266,-49873376181661.21,471.39875
21250920730593.113,1869912959216.3567,-54264934307420.14,468.68125
19891060666967.777,1750256034396.5835,-50792486254186.34,473.29625
23061516200475.902,2029231051331.7014,-58888350117117.83,475.55625
26892212317702.11,2366302016009.3784,-68670160194089.414,478.88875
27482586846725.383,2418250328211.918,-70177701455134.78,477.48375
21182606069994.09,1863901842942.1465,-54090490489832.93,482.175
28112108221127.938,2473643259061.1016,-71785205145087.14,487.0725000000001
27304804449340.926,2402606896454.7427,-69723728088029.12,485.28
28928302799855.44,2545461901308.2334,-73869385204846.75,489.6825
30605770434561.293,2693065829925.433,-78152854566715.97,490.52
29086186154412.383,2559354430934.1045,-74272545708008.8,483.70625
22829097443503.938,2008780100564.3362,-58294861144790.44,483.18125
17516742555863.332,1541334860179.3254,-44729585833551.05,483.4525
19620549613743.133,1726453227756.6484,-50101727132702.94,478.32625
25663310941927.766,2258168448642.444,-65532119772249.02,483.22625
30713993237332.4,2702588594162.104,-78429205127731.06,487.88125
27021811183153.535,2377705735696.332,-69001095045265.914,495.93625
26811029094326.934,2359158590014.029,-68462855892976.23,503.20375
25722407900372.465,2263368519516.156,-65683025475320.15,504.9787500000001
29821076805900.797,2624019021185.6865,-76149113453109.64,501.07125
25804181629952.69,2270563959165.0957,-65891837711915.016,504.04625
21106643170885.676,1857217722794.152,-53896516556132.82,505.72
3674769380209.1704,323350634804.7837,-9383646127788.428,504.9675
15779070769302.537,1388433468454.214,-40292382923672.35,501.55875
22362911424661.926,1967759466243.0112,-57104439266939.37,495.985
25171105627980.95,2214858402626.059,-64275256496111.18,496.0525
23285021788900.312,2048897880555.849,-59459079154299.69,495.45125
17186401338544.104,1512267483924.5718,-43886048376190.12,494.325
20186213951102.133,1776227282450.4556,-51546169782973.164,498.2425
20924530972358.133,1841193330018.8315,-53431486888268.48,494.2875
17254867496340.107,1518291944831.086,-44060878958808.07,493.83625
20232594891668.293,1780308436896.4934,-51664605202916.805,488.9175
22849020214318.074,2010533153903.8726,-58345734164106.05,492.855
23887388528558.832,2101901333395.7837,-60997242573500.5,497.20125
32072866748735.176,2822158751757.003,-81899133652375.55,502.36375
24083140214042.43,2119125947254.8477,-61497100889749.02,498.6675
19363616801645.02,1703845183786.8108,-49445640748488.086,503.0175
19144587398113.152,1684572331236.9211,-48886341738751.33,506.755
22613103624218.453,1989774368446.4243,-57743313441455.67,514.5375
20903433592504.867,1839336918939.1963,-53377614040662.51,514.77
19059866358296.54,1677117072411.366,-48670023454007.305,519.10375
28907529249908.895,2543633500744.597,-73816339658171.64,510.589024390244
20662609700183.484,1818146010766.9268,-52762662648361.62,510.6182926829268
20478590559917.145,1801953930092.5825,-52292763440654.93,514.3499999999999
19072372686147.707,1678217869942.5771,-48701939067377.914,512.6536585365853
4386053573448.4165,385937979970.2059,-11199934156537.879,513.6256097560976
20715193991040.28,1822773157453.5896,-52896938029689.27,515.4426829268293
20511601737753.434,1804858560456.213,-52377058337993.0,518.0036585365854
19222515873648.977,1691429217140.7288,-49085335126438.66,519.5731707317074
19720083854867.617,1735211331028.867,-50355891022473.586,515.8670731707317
20874845310172.98,1836821105594.6125,-53304613437681.65,515.6731707317073
20235232422023.562,1780540145572.3906,-51671340533826.336,522.1426829268293
20600081371553.035,1812643993669.8423,-52602994381612.09,526.7256097560976
29877518000434.254,2628985120059.1523,-76293237761947.33,528.5939024390243
29523822065425.39,2597862778185.693,-75390063328412.56,536.7926829268292
32294439270898.566,2841655031071.202,-82464926857381.42,540.9073170731707
32273634423166.74,2839824405736.364,-82411800878227.12,539.5743902439024
37652205074108.42,3313096216993.3433,-96146160425249.92,548.8073170731707
30073406159857.676,2646221934155.0825,-76793444258822.88,547.3256097560975
24636267164994.805,2167796635710.0715,-62909529339495.08,546.0987804878049
24862998786078.605,2187747181543.4326,-63488495768979.9,547.8548780487805
25375566713604.902,2232849036797.05,-64797355398880.66,544.2817073170731
24804610374640.8,2182609512326.269,-63339399230055.23,547.0121951219512
23540968439220.98,2071419053729.491,-60112647250102.57,542.419512195122
20579118483022.05,1810799678924.825,-52549464808645.19,546.6719512195122
20059037443224.32,1765036542689.7751,-51221420541941.61,552.7878048780487
27402892475512.973,2411237618603.1475,-69974198975110.586,558.6951219512196
24322302453145.297,2140170200347.449,-62107810023220.375,562.8182926829268
23321752974571.074,2052129796887.8867,-59552873362578.03,560.4670731707317
24656346085027.785,2169563433240.2424,-62960801256920.99,567.6743902439025
23402018649949.26,2059192545139.2268,-59757834349320.08,574.5719512195122
26290658790345.062,2313370105309.913,-67134072944148.65,570.0658536585366
18570224448192.258,1634032838934.9731,-47419687130053.734,572.5182926829268
20748825915065.66,1825732601339.6003,-52982818129025.03,574.6426829268293
24004706018604.938,2112224308773.3503,-61296816846493.93,575.9085365853658
22150217930899.66,1949043992999.6733,-56561319496812.6,581.530487804878
20046000743768.516,1763889508473.0786,-51188130933416.77,581.5073170731707
24707868277365.266,2174096927669.1023,-63092364954748.11,580.4585365853659
17267097610659.742,1519368048724.9644,-44092109093518.27,585.2487804878049
19622486696320.29,1726623635843.9082,-50106673007087.78,590.7609756097561
19065034072171.363,1677572148032.293,-48683200355315.766,588.5560975609756
30642298470241.69,2696279946319.7563,-78246130082839.5,571.4048780487806
28112320327693.035,2473661788572.437,-71785746777357.97,562.7219512195121
23434898202676.98,2062085736827.2751,-59841793372067.97,567.6963414634146
19480238089135.227,1714106889895.3394,-49743437012400.414,560.0426829268292
21687937390149.445,1908367020777.2458,-55380870528405.98,549.6780487804878
31314383188525.215,2755418165291.7183,-79962320829114.06,538.1975609756097
28252847716582.85,2486027195955.307,-72144587874038.14,547.1426829268293
24609822365898.0,2165469704560.8486,-62842001074437.2,543.3951219512195
23196725107026.027,2041128315440.0498,-59233610873187.71,544.6378048780488
23852300318303.418,2098813772930.2866,-60907643460196.54,547.4597560975609
15764412894936.514,1387143627046.4512,-40254953718519.945,546.9731707317073
23937835783191.695,2106340280758.9731,-61126061272569.46,547.170731707317
21491880728073.848,1891115566355.418,-54880233452225.54,544.4341463414634
23641953267901.434,2080304907744.423,-60370515663350.12,548.1268292682927
31232032971377.75,2748171871682.001,-79752036636323.86,557.420731707317
30492757048067.855,2683121463849.2075,-77864270968250.19,570.6268292682927
32941742903016.42,2898612706351.632,-84117837888526.81,580.8963414634146
33861515369479.05,2979545294241.9756,-86466508345945.98,581.840243902439
27202409804748.26,2393596800275.1733,-69462260268970.25,583.6573170731707
23787184084406.316,2093084031664.832,-60741367092205.15,591.4256097560976
23594392145658.164,2076119838543.245,-60249066756632.39,591.7682926829268
22242094550714.133,1957128414000.2375,-56795929615970.336,585.5524390243903
21270110485194.227,1871601518047.5925,-54313935887317.53,586.8341463414635
20992167619580.94,1847144702158.3557,-53604199498250.26,591.5560975609756
19120062034974.46,1682414198066.5393,-48823715517928.625,591.0414634146341
22750149383038.668,2001833268880.62,-58093264229249.62,597.6134146341462
23854960384291.89,2099047891701.2244,-60914436064403.72,604.3487804878049
21446613659482.055,1887132364141.9744,-54764642675825.25,601.8158536585366
24719202409201.887,2175094305111.2385,-63121306963376.734,580.4231707317073
21682419420419.21,1907881457692.9353,-55366780407835.516,576.820731707317
21375247290697.395,1880852629257.6885,-54582406315559.695,574.7634146341463
16377469766822.318,1441087821894.5444,-41820414700594.46,572.469512195122
19395819203873.266,1706678738083.8315,-49527870641654.63,578.9585365853659
22416448421252.445,1972470197809.1553,-57241147559296.98,580.1634146341463
28396853600125.99,2498698478242.884,-72512312161009.77,579.4243902439025
24197621312420.457,2129199335384.11,-61789432226479.375,578.5573170731707
33115218092578.562,2913877427015.2783,-84560812383771.19,588.2548780487805
26327344497240.547,2316598197800.8745,-67227751501106.875,584.6256097560976
23635111229480.87,2079702887549.9443,-60353043819973.96,586.5109756097561
24932329567673.438,2193847865503.2131,-63665534176584.86,592.8390243902439
26190106965022.676,2304522340997.929,-66877310553576.64,598.3329268292683
25190289774978.293,2216546215929.0024,-64324244038580.28,601.4560975609756
22890833874414.44,2014212334190.77,-58452506898147.71,607.8426829268293
23136142917665.965,2035797641429.5537,-59078911476790.36,604.920731707317
22391356199841.582,1970262321853.3765,-57177074237368.95,606.2341463414634
22537192702448.215,1983094763733.527,-57549472168045.94,603.7719512195122
18711330822211.074,1646449151398.1338,-47780006858224.44,603.0731707317074
17570616765378.936,1546075336087.2197,-44867155347161.875,599.7817073170731
17608930781238.516,1549446709108.5945,-44964991277056.69,598.5146341463415
17568834765961.205,1545918559820.7332,-44862604936521.984,591.7743902439024
22258744470641.547,1958593564681.0803,-56838445553747.66,589.7987804878048
15657132768827.012,1377703925907.0127,-39981010069455.81,584.7987804878048
18917147281348.375,1664559374775.5127,-48305565728895.28,575.4451219512196
29264740103710.11,2575065753266.792,-74728488900530.39,564.1548780487806
26330789975016.535,2316901361711.273,-67236549498111.164,556.802380952381
17304960414545.146,1522699677938.675,-44188792991668.63,560.9178571428571
19611752868623.65,1725679174649.2837,-50079264242567.84,550.3928571428571
21723650311728.766,1911509446247.3586,-55472064807096.914,554.5630952380952
28677284984277.46,2523374295881.0557,-73228402488814.4,565.3928571428571
19813481128875.348,1743429715091.3057,-50594384195412.19,573.1845238095239
21274164620979.965,1871958233718.409,-54324287985133.305,571.5988095238096
19277065340646.6,1696229317726.1138,-49224628632627.516,567.7654761904762
18538224603913.652,1631217188324.2583,-47337974214067.62,571.5452380952381
15884586504982.098,1397718009712.7468,-40561820801387.54,568.3011904761905
16747678312057.432,1473663271883.9248,-42765754562858.25,562.425
